# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	212	43
-	275	6
-	257	17
-	289	5
-	27	1
-	36	13
-	251	5
-	241	20
-	273	7
-	258	9
-	280	2
-	278	6
-	267	6
-	261	5
-	274	5
-	253	10
-	239	14
-	32	6
-	262	10
-	286	4
-	30	4
-	281	2
-	271	5
-	282	2
-	29	5
-	266	2
-	263	7
-	284	2
-	276	1
-	288	1
-	28	1
-	25	1
