samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
SfaABas014_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_014_Ex1_L3_1.fq.gz historical/Sfa-ABas_014_Ex1_L3_2.fq.gz
SfaABas016_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_016_Ex1_L3_1.fq.gz historical/Sfa-ABas_016_Ex1_L3_2.fq.gz
SfaABas017_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_017_Ex1_L3_1.fq.gz historical/Sfa-ABas_017_Ex1_L3_2.fq.gz
SfaABas018_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_018_Ex1_L3_1.fq.gz historical/Sfa-ABas_018_Ex1_L3_2.fq.gz
SfaABas019_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_019_Ex1_L3_1.fq.gz historical/Sfa-ABas_019_Ex1_L3_2.fq.gz
SfaABas020_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_020_Ex1_L3_1.fq.gz historical/Sfa-ABas_020_Ex1_L3_2.fq.gz
SfaABas021_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_021_Ex1_L3_1.fq.gz historical/Sfa-ABas_021_Ex1_L3_2.fq.gz
SfaABas022_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_022_Ex1_L3_1.fq.gz historical/Sfa-ABas_022_Ex1_L3_2.fq.gz
SfaABas023_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_023_Ex1_L3_1.fq.gz historical/Sfa-ABas_023_Ex1_L3_2.fq.gz
SfaABas024_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_024_Ex1_L3_1.fq.gz historical/Sfa-ABas_024_Ex1_L3_2.fq.gz
SfaABas025_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_025_Ex1_L3_1.fq.gz historical/Sfa-ABas_025_Ex1_L3_2.fq.gz
SfaABas026_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_026_Ex1_L3_1.fq.gz historical/Sfa-ABas_026_Ex1_L3_2.fq.gz
SfaABas027_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_027_Ex1_L3_1.fq.gz historical/Sfa-ABas_027_Ex1_L3_2.fq.gz
SfaABas028_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_028_Ex1_L3_1.fq.gz historical/Sfa-ABas_028_Ex1_L3_2.fq.gz
SfaABas029_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_029_Ex1_L3_1.fq.gz historical/Sfa-ABas_029_Ex1_L3_2.fq.gz
SfaABas030_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_030_Ex1_L3_1.fq.gz historical/Sfa-ABas_030_Ex1_L3_2.fq.gz
SfaABas031_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_031_Ex1_L3_1.fq.gz historical/Sfa-ABas_031_Ex1_L3_2.fq.gz
SfaABas032_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_032_Ex1_L3_1.fq.gz historical/Sfa-ABas_032_Ex1_L3_2.fq.gz
SfaABas033_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_033_Ex1_L3_1.fq.gz historical/Sfa-ABas_033_Ex1_L3_2.fq.gz
SfaABas034_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_034_Ex1_L3_1.fq.gz historical/Sfa-ABas_034_Ex1_L3_2.fq.gz
SfaABas035_Ex1_L3 HK7K2DSX3:3 illumina historical/Sfa-ABas_035_Ex1_L3_1.fq.gz historical/Sfa-ABas_035_Ex1_L3_2.fq.gz
