Sample	Bacteria_24k	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Pba-CCab_027-Ex1-1D-lcwgs-1-1.clmp.fp2_r1_screen	276.0	5630.0	655.0	477.0	408.0	80.0	64.0	36.0	0.0	0.0	16416.0	724926.0
Pba-CCab_027-Ex1-1D-lcwgs-1-1.clmp.fp2_r2_screen	273.0	5583.0	660.0	477.0	388.0	82.0	59.0	26.0	0.0	0.0	16345.0	725075.0
Pba-CCab_028-Ex1-10C-lcwgs-1-1.clmp.fp2_r1_screen	1563.0	8877.0	873.0	662.0	513.0	105.0	101.0	45.0	1.0	0.0	27350.0	967178.0
Pba-CCab_028-Ex1-10C-lcwgs-1-1.clmp.fp2_r2_screen	1601.0	8771.0	895.0	685.0	530.0	118.0	75.0	38.0	1.0	0.0	26973.0	967581.0
Pba-CCab_029-Ex1-1A-lcwgs-1-1.clmp.fp2_r1_screen	904.0	13230.0	1637.0	1106.0	997.0	198.0	152.0	85.0	1.0	0.0	43690.0	1893811.0
Pba-CCab_029-Ex1-1A-lcwgs-1-1.clmp.fp2_r2_screen	876.0	13188.0	1520.0	1133.0	961.0	168.0	183.0	62.0	1.0	0.0	42539.0	1895180.0
Pba-CCab_030-Ex1-2C-lcwgs-1-1.clmp.fp2_r1_screen	718.0	10592.0	1262.0	941.0	723.0	127.0	136.0	71.0	0.0	0.0	35691.0	1402365.0
Pba-CCab_030-Ex1-2C-lcwgs-1-1.clmp.fp2_r2_screen	714.0	10765.0	1222.0	899.0	725.0	147.0	149.0	63.0	1.0	0.0	35286.0	1402655.0
Pba-CCab_032-Ex1-2B-lcwgs-1-1.clmp.fp2_r1_screen	841.0	10542.0	1321.0	978.0	783.0	110.0	142.0	71.0	0.0	0.0	36696.0	1508630.0
Pba-CCab_032-Ex1-2B-lcwgs-1-1.clmp.fp2_r2_screen	848.0	10416.0	1236.0	904.0	744.0	117.0	110.0	65.0	3.0	0.0	35949.0	1509722.0
Pba-CCab_033-Ex1-11B-lcwgs-1-1.clmp.fp2_r1_screen	1834.0	6946.0	1669.0	607.0	522.0	86.0	75.0	47.0	0.0	0.0	25630.0	877396.0
Pba-CCab_033-Ex1-11B-lcwgs-1-1.clmp.fp2_r2_screen	1852.0	6872.0	1671.0	634.0	482.0	86.0	69.0	53.0	0.0	0.0	25240.0	877853.0
Pba-CCab_037-Ex1-1C-lcwgs-1-1.clmp.fp2_r1_screen	552.0	7648.0	839.0	648.0	513.0	86.0	83.0	54.0	1.0	0.0	27211.0	950156.0
Pba-CCab_037-Ex1-1C-lcwgs-1-1.clmp.fp2_r2_screen	569.0	7650.0	905.0	633.0	492.0	89.0	84.0	61.0	0.0	0.0	26658.0	950650.0
Pba-CCab_039-Ex1-9B-lcwgs-1-1.clmp.fp2_r1_screen	2051.0	7348.0	878.0	655.0	569.0	90.0	97.0	45.0	3.0	0.0	25715.0	955937.0
Pba-CCab_039-Ex1-9B-lcwgs-1-1.clmp.fp2_r2_screen	2028.0	7270.0	883.0	604.0	533.0	89.0	92.0	52.0	4.0	0.0	24903.0	956930.0
Pba-CCab_041-Ex1-8C-lcwgs-1-1.clmp.fp2_r1_screen	499.0	5236.0	602.0	440.0	384.0	81.0	62.0	28.0	1.0	0.0	17617.0	702442.0
Pba-CCab_041-Ex1-8C-lcwgs-1-1.clmp.fp2_r2_screen	501.0	5187.0	599.0	401.0	361.0	76.0	66.0	33.0	1.0	0.0	16998.0	703169.0
Pba-CCab_042-Ex1-12B-lcwgs-1-1.clmp.fp2_r1_screen	1382.0	9825.0	1113.0	832.0	601.0	132.0	123.0	64.0	2.0	0.0	29264.0	1121648.0
Pba-CCab_042-Ex1-12B-lcwgs-1-1.clmp.fp2_r2_screen	1363.0	9728.0	1073.0	843.0	624.0	126.0	123.0	47.0	0.0	0.0	28828.0	1122231.0
Pba-CCab_043-Ex1-11C-lcwgs-1-1.clmp.fp2_r1_screen	1634.0	8779.0	1789.0	718.0	594.0	113.0	115.0	55.0	0.0	0.0	27693.0	1133855.0
Pba-CCab_043-Ex1-11C-lcwgs-1-1.clmp.fp2_r2_screen	1634.0	8586.0	1711.0	724.0	571.0	98.0	97.0	52.0	0.0	0.0	27077.0	1134795.0
Pba-CCab_044-Ex1-8B-lcwgs-1-1.clmp.fp2_r1_screen	924.0	8127.0	1060.0	687.0	651.0	109.0	87.0	69.0	2.0	0.0	36482.0	1004156.0
Pba-CCab_044-Ex1-8B-lcwgs-1-1.clmp.fp2_r2_screen	952.0	7995.0	1014.0	644.0	633.0	91.0	94.0	67.0	1.0	0.0	35129.0	1005734.0
Pba-CCab_045-Ex1-3B-lcwgs-1-1.clmp.fp2_r1_screen	733.0	10190.0	1282.0	904.0	809.0	127.0	124.0	47.0	1.0	0.0	34801.0	1595852.0
Pba-CCab_045-Ex1-3B-lcwgs-1-1.clmp.fp2_r2_screen	730.0	10247.0	1206.0	858.0	789.0	104.0	121.0	62.0	2.0	0.0	33583.0	1597168.0
Pba-CCab_047-Ex1-8A-lcwgs-1-1.clmp.fp2_r1_screen	516.0	3076.0	390.0	286.0	226.0	45.0	33.0	18.0	1.0	0.0	10849.0	421946.0
Pba-CCab_047-Ex1-8A-lcwgs-1-1.clmp.fp2_r2_screen	459.0	3033.0	319.0	285.0	220.0	45.0	31.0	21.0	2.0	0.0	10369.0	422602.0
Pba-CCab_049-Ex1-7A-lcwgs-1-1.clmp.fp2_r1_screen	1189.0	23917.0	2764.0	1992.0	1681.0	327.0	293.0	119.0	2.0	0.0	71285.0	3226603.0
Pba-CCab_049-Ex1-7A-lcwgs-1-1.clmp.fp2_r2_screen	1215.0	23917.0	2615.0	1989.0	1567.0	346.0	276.0	117.0	5.0	0.0	69857.0	3228268.0
Pba-CCab_050-Ex1-10A-lcwgs-1-1.clmp.fp2_r1_screen	1985.0	8506.0	808.0	658.0	524.0	103.0	102.0	42.0	0.0	0.0	27463.0	1048969.0
Pba-CCab_050-Ex1-10A-lcwgs-1-1.clmp.fp2_r2_screen	1985.0	8314.0	849.0	664.0	555.0	88.0	87.0	37.0	1.0	0.0	26630.0	1049950.0
Pba-CCab_051-Ex1-12A-lcwgs-1-1.clmp.fp2_r1_screen	1836.0	12643.0	1546.0	1058.0	927.0	146.0	110.0	90.0	4.0	0.0	46254.0	1635735.0
Pba-CCab_051-Ex1-12A-lcwgs-1-1.clmp.fp2_r2_screen	1791.0	12575.0	1526.0	1119.0	918.0	146.0	117.0	93.0	2.0	0.0	45307.0	1636755.0
Pba-CCab_052-Ex1-10B-lcwgs-1-1.clmp.fp2_r1_screen	1795.0	8050.0	915.0	712.0	562.0	98.0	93.0	69.0	2.0	0.0	30891.0	975369.0
Pba-CCab_052-Ex1-10B-lcwgs-1-1.clmp.fp2_r2_screen	1851.0	7933.0	920.0	688.0	554.0	94.0	93.0	64.0	2.0	0.0	30173.0	976184.0
Pba-CCab_053-Ex1-7B-lcwgs-1-1.clmp.fp2_r1_screen	543.0	10328.0	1172.0	938.0	666.0	134.0	122.0	67.0	1.0	0.0	32695.0	1325861.0
Pba-CCab_053-Ex1-7B-lcwgs-1-1.clmp.fp2_r2_screen	507.0	10370.0	1099.0	862.0	674.0	141.0	121.0	62.0	2.0	0.0	32142.0	1326547.0
Pba-CCab_054-Ex1-5A-lcwgs-1-1.clmp.fp2_r1_screen	1496.0	19713.0	2533.0	1705.0	1502.0	254.0	218.0	125.0	4.0	0.0	65852.0	2999372.0
Pba-CCab_054-Ex1-5A-lcwgs-1-1.clmp.fp2_r2_screen	1501.0	19595.0	2394.0	1736.0	1547.0	226.0	262.0	119.0	3.0	0.0	64473.0	3000918.0
Pba-CCab_056-Ex1-2A-lcwgs-1-1.clmp.fp2_r1_screen	953.0	13108.0	1643.0	1091.0	1002.0	161.0	161.0	94.0	1.0	0.0	45592.0	1948975.0
Pba-CCab_056-Ex1-2A-lcwgs-1-1.clmp.fp2_r2_screen	979.0	13188.0	1594.0	1089.0	1039.0	178.0	155.0	100.0	0.0	0.0	44477.0	1949982.0
Pba-CCab_060-Ex1-3A-lcwgs-1-1.clmp.fp2_r1_screen	766.0	10978.0	1316.0	901.0	746.0	125.0	120.0	83.0	0.0	0.0	35537.0	1428122.0
Pba-CCab_060-Ex1-3A-lcwgs-1-1.clmp.fp2_r2_screen	776.0	10666.0	1164.0	950.0	778.0	123.0	115.0	61.0	2.0	0.0	34162.0	1429897.0
Pba-CCab_062-Ex1-5C-lcwgs-1-1.clmp.fp2_r1_screen	669.0	10779.0	1396.0	954.0	838.0	129.0	121.0	70.0	2.0	0.0	37328.0	1661985.0
Pba-CCab_062-Ex1-5C-lcwgs-1-1.clmp.fp2_r2_screen	671.0	10804.0	1453.0	894.0	827.0	130.0	115.0	75.0	3.0	0.0	36285.0	1663014.0
Pba-CCab_063-Ex1-11A-lcwgs-1-1.clmp.fp2_r1_screen	2623.0	13779.0	2498.0	1267.0	1041.0	146.0	117.0	95.0	1.0	0.0	44614.0	1596638.0
Pba-CCab_063-Ex1-11A-lcwgs-1-1.clmp.fp2_r2_screen	2528.0	13552.0	2480.0	1260.0	966.0	130.0	116.0	92.0	1.0	0.0	43892.0	1597802.0
Pba-CCab_064-Ex1-1B-lcwgs-1-1.clmp.fp2_r1_screen	393.0	7020.0	879.0	621.0	562.0	89.0	86.0	49.0	0.0	0.0	23431.0	1137508.0
Pba-CCab_064-Ex1-1B-lcwgs-1-1.clmp.fp2_r2_screen	325.0	7053.0	894.0	616.0	552.0	102.0	92.0	52.0	0.0	0.0	22390.0	1138562.0
Pba-CCab_066-Ex1-4A-lcwgs-1-1.clmp.fp2_r1_screen	875.0	9465.0	1288.0	851.0	758.0	113.0	106.0	88.0	0.0	0.0	43301.0	1252927.0
Pba-CCab_066-Ex1-4A-lcwgs-1-1.clmp.fp2_r2_screen	851.0	9558.0	1196.0	797.0	783.0	112.0	97.0	78.0	1.0	0.0	41669.0	1254630.0
Pba-CCab_066-Ex1-8B-lcwgs-1-1.clmp.fp2_r1_screen	66.0	287.0	37.0	32.0	28.0	5.0	3.0	4.0	0.0	0.0	1004.0	40900.0
Pba-CCab_066-Ex1-8B-lcwgs-1-1.clmp.fp2_r2_screen	69.0	289.0	40.0	34.0	13.0	5.0	4.0	2.0	0.0	0.0	1023.0	40887.0
Pba-CCab_067-Ex1-8C-lcwgs-1-1.clmp.fp2_r1_screen	436.0	2787.0	397.0	233.0	215.0	27.0	26.0	24.0	0.0	0.0	9401.0	432027.0
Pba-CCab_067-Ex1-8C-lcwgs-1-1.clmp.fp2_r2_screen	440.0	2741.0	356.0	218.0	218.0	30.0	21.0	24.0	0.0	0.0	9231.0	432294.0
Pba-CCab_068-Ex1-8D-lcwgs-1-1.clmp.fp2_r1_screen	1045.0	8105.0	1044.0	697.0	624.0	100.0	91.0	55.0	1.0	0.0	28795.0	1159331.0
Pba-CCab_068-Ex1-8D-lcwgs-1-1.clmp.fp2_r2_screen	1038.0	7883.0	963.0	664.0	591.0	94.0	81.0	69.0	1.0	0.0	28093.0	1160411.0
Pba-CCab_069-Ex1-8E-lcwgs-1-1.clmp.fp2_r1_screen	487.0	2848.0	361.0	253.0	204.0	42.0	32.0	24.0	0.0	0.0	10027.0	410637.0
Pba-CCab_069-Ex1-8E-lcwgs-1-1.clmp.fp2_r2_screen	472.0	2903.0	381.0	242.0	208.0	50.0	40.0	23.0	0.0	0.0	9746.0	410850.0
Pba-CCab_070-Ex1-8F-lcwgs-1-1.clmp.fp2_r1_screen	256.0	2295.0	263.0	199.0	171.0	37.0	21.0	14.0	0.0	0.0	7756.0	311919.0
Pba-CCab_070-Ex1-8F-lcwgs-1-1.clmp.fp2_r2_screen	227.0	2270.0	245.0	206.0	152.0	26.0	24.0	9.0	0.0	0.0	7692.0	312080.0
Pba-CCab_071-Ex1-8G-lcwgs-1-1.clmp.fp2_r1_screen	958.0	4162.0	527.0	360.0	315.0	63.0	40.0	27.0	1.0	0.0	14491.0	606116.0
Pba-CCab_071-Ex1-8G-lcwgs-1-1.clmp.fp2_r2_screen	961.0	4282.0	517.0	369.0	292.0	46.0	42.0	29.0	2.0	0.0	14279.0	606241.0
Pba-CCab_072-Ex1-8H-lcwgs-1-1.clmp.fp2_r1_screen	9.0	26.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	128.0	4669.0
Pba-CCab_072-Ex1-8H-lcwgs-1-1.clmp.fp2_r2_screen	10.0	24.0	5.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	125.0	4673.0
Pba-CCab_073-Ex1-9A-lcwgs-1-1.clmp.fp2_r1_screen	79.0	271.0	35.0	31.0	23.0	7.0	2.0	4.0	0.0	0.0	1016.0	41196.0
Pba-CCab_073-Ex1-9A-lcwgs-1-1.clmp.fp2_r2_screen	77.0	256.0	26.0	32.0	31.0	2.0	2.0	3.0	0.0	0.0	1060.0	41175.0
Pba-CCab_074-Ex1-9B-lcwgs-1-1.clmp.fp2_r1_screen	2685.0	10816.0	1452.0	1016.0	824.0	137.0	135.0	74.0	2.0	0.0	34582.0	1569674.0
Pba-CCab_074-Ex1-9B-lcwgs-1-1.clmp.fp2_r2_screen	2649.0	10609.0	1400.0	992.0	796.0	139.0	142.0	68.0	0.0	0.0	34117.0	1570485.0
Pba-CCab_075-Ex1-9C-lcwgs-1-1.clmp.fp2_r1_screen	129.0	479.0	57.0	33.0	31.0	4.0	3.0	2.0	0.0	0.0	2109.0	59713.0
Pba-CCab_075-Ex1-9C-lcwgs-1-1.clmp.fp2_r2_screen	126.0	472.0	46.0	45.0	24.0	3.0	6.0	1.0	0.0	0.0	2061.0	59776.0
Pba-CCab_076-Ex1-9D-lcwgs-1-1.clmp.fp2_r1_screen	888.0	6062.0	893.0	510.0	526.0	77.0	67.0	43.0	2.0	0.0	22045.0	914551.0
Pba-CCab_076-Ex1-9D-lcwgs-1-1.clmp.fp2_r2_screen	890.0	5900.0	831.0	534.0	514.0	62.0	70.0	39.0	0.0	0.0	21611.0	915213.0
Pba-CCab_077-Ex1-9E-lcwgs-1-1.clmp.fp2_r1_screen	563.0	4433.0	631.0	399.0	373.0	48.0	41.0	27.0	0.0	0.0	15095.0	657922.0
Pba-CCab_077-Ex1-9E-lcwgs-1-1.clmp.fp2_r2_screen	569.0	4599.0	568.0	403.0	342.0	60.0	51.0	31.0	1.0	0.0	14850.0	658058.0
Pba-CCab_078-Ex1-9F-lcwgs-1-1.clmp.fp2_r1_screen	134.0	1789.0	210.0	161.0	116.0	22.0	19.0	14.0	2.0	0.0	5342.0	255984.0
Pba-CCab_078-Ex1-9F-lcwgs-1-1.clmp.fp2_r2_screen	115.0	1860.0	221.0	180.0	126.0	27.0	28.0	4.0	0.0	0.0	5221.0	256011.0
Pba-CCab_079-Ex1-9G-lcwgs-1-1.clmp.fp2_r1_screen	1748.0	8305.0	1097.0	748.0	613.0	120.0	104.0	47.0	0.0	0.0	31188.0	1201624.0
Pba-CCab_079-Ex1-9G-lcwgs-1-1.clmp.fp2_r2_screen	1738.0	8291.0	1111.0	765.0	577.0	112.0	100.0	48.0	0.0	0.0	30605.0	1202247.0
Pba-CCab_080-Ex1-9H-lcwgs-1-1.clmp.fp2_r1_screen	639.0	7191.0	832.0	611.0	524.0	94.0	91.0	32.0	1.0	0.0	20853.0	1067620.0
Pba-CCab_080-Ex1-9H-lcwgs-1-1.clmp.fp2_r2_screen	648.0	7166.0	868.0	600.0	489.0	92.0	90.0	35.0	0.0	0.0	20770.0	1067730.0
Pba-CCab_081-Ex1-10A-lcwgs-1-1.clmp.fp2_r1_screen	1741.0	8291.0	1214.0	745.0	669.0	109.0	99.0	43.0	0.0	0.0	29149.0	1393433.0
Pba-CCab_081-Ex1-10A-lcwgs-1-1.clmp.fp2_r2_screen	1754.0	8401.0	1106.0	727.0	663.0	102.0	102.0	51.0	1.0	0.0	28579.0	1394007.0
Pba-CCab_082-Ex1-10B-lcwgs-1-1.clmp.fp2_r1_screen	1685.0	8209.0	1120.0	732.0	650.0	119.0	89.0	41.0	1.0	0.0	30038.0	1235277.0
Pba-CCab_082-Ex1-10B-lcwgs-1-1.clmp.fp2_r2_screen	1702.0	8365.0	1081.0	736.0	629.0	112.0	104.0	51.0	0.0	0.0	29265.0	1235916.0
Pba-CCab_083-Ex1-10C-lcwgs-1-1.clmp.fp2_r1_screen	327.0	2249.0	298.0	181.0	157.0	33.0	28.0	12.0	0.0	0.0	7965.0	330682.0
Pba-CCab_083-Ex1-10C-lcwgs-1-1.clmp.fp2_r2_screen	315.0	2270.0	278.0	192.0	178.0	29.0	17.0	15.0	0.0	0.0	7853.0	330785.0
Pba-CCab_084-Ex1-10D-lcwgs-1-1.clmp.fp2_r1_screen	457.0	4468.0	620.0	381.0	314.0	57.0	50.0	34.0	0.0	0.0	14299.0	637892.0
Pba-CCab_084-Ex1-10D-lcwgs-1-1.clmp.fp2_r2_screen	440.0	4418.0	578.0	371.0	304.0	75.0	48.0	20.0	1.0	0.0	13832.0	638485.0
Pba-CCab_085-Ex1-10E-lcwgs-1-1.clmp.fp2_r1_screen	824.0	5559.0	688.0	459.0	420.0	80.0	65.0	40.0	1.0	0.0	17609.0	791549.0
Pba-CCab_085-Ex1-10E-lcwgs-1-1.clmp.fp2_r2_screen	818.0	5445.0	719.0	493.0	394.0	78.0	56.0	38.0	1.0	0.0	17131.0	792121.0
Pba-CCab_086-Ex1-10F-lcwgs-1-1.clmp.fp2_r1_screen	4607.0	19514.0	2810.0	1759.0	1536.0	264.0	249.0	128.0	3.0	0.0	69449.0	2885349.0
Pba-CCab_086-Ex1-10F-lcwgs-1-1.clmp.fp2_r2_screen	4628.0	19314.0	2631.0	1718.0	1445.0	274.0	230.0	116.0	1.0	0.0	67573.0	2887738.0
Pba-CCab_087-Ex1-10G-lcwgs-1-1.clmp.fp2_r1_screen	587.0	3702.0	467.0	358.0	315.0	46.0	37.0	24.0	0.0	0.0	14163.0	519995.0
Pba-CCab_087-Ex1-10G-lcwgs-1-1.clmp.fp2_r2_screen	584.0	3590.0	492.0	343.0	290.0	38.0	30.0	34.0	0.0	0.0	13813.0	520480.0
Pba-CCab_088-Ex1-10H-lcwgs-1-1.clmp.fp2_r1_screen	2976.0	6032.0	949.0	635.0	467.0	109.0	70.0	53.0	1.0	0.0	22911.0	934702.0
Pba-CCab_088-Ex1-10H-lcwgs-1-1.clmp.fp2_r2_screen	2945.0	6015.0	877.0	662.0	447.0	90.0	61.0	41.0	1.0	0.0	22289.0	935477.0
Pba-CCab_089-Ex1-11A-lcwgs-1-1.clmp.fp2_r1_screen	3030.0	3688.0	744.0	374.0	293.0	43.0	33.0	29.0	0.0	0.0	18401.0	455880.0
Pba-CCab_089-Ex1-11A-lcwgs-1-1.clmp.fp2_r2_screen	2995.0	3784.0	729.0	371.0	274.0	47.0	36.0	32.0	0.0	0.0	18078.0	456169.0
Pba-CCab_090-Ex1-11B-lcwgs-1-1.clmp.fp2_r1_screen	48.0	84.0	16.0	7.0	7.0	1.0	3.0	1.0	0.0	0.0	320.0	12948.0
Pba-CCab_090-Ex1-11B-lcwgs-1-1.clmp.fp2_r2_screen	42.0	93.0	16.0	9.0	5.0	3.0	1.0	0.0	0.0	0.0	318.0	12948.0
Pba-CCab_091-Ex1-11C-lcwgs-1-1.clmp.fp2_r1_screen	333.0	1553.0	304.0	137.0	133.0	22.0	13.0	9.0	0.0	0.0	5399.0	226587.0
Pba-CCab_091-Ex1-11C-lcwgs-1-1.clmp.fp2_r2_screen	352.0	1584.0	315.0	141.0	126.0	22.0	15.0	17.0	0.0	0.0	5354.0	226564.0
Pba-CCab_092-Ex1-11D-lcwgs-1-1.clmp.fp2_r1_screen	1817.0	8229.0	1160.0	833.0	661.0	126.0	115.0	52.0	0.0	0.0	30144.0	1276007.0
Pba-CCab_092-Ex1-11D-lcwgs-1-1.clmp.fp2_r2_screen	1812.0	8236.0	1091.0	767.0	615.0	119.0	113.0	62.0	2.0	0.0	29660.0	1276667.0
Pba-CCab_093-Ex1-11E-lcwgs-1-1.clmp.fp2_r1_screen	306.0	5866.0	691.0	533.0	395.0	81.0	71.0	35.0	2.0	0.0	16594.0	909785.0
Pba-CCab_093-Ex1-11E-lcwgs-1-1.clmp.fp2_r2_screen	312.0	5831.0	691.0	487.0	401.0	86.0	82.0	29.0	0.0	0.0	16001.0	910439.0
Pba-CCab_094-Ex1-11F-lcwgs-1-1.clmp.fp2_r1_screen	102.0	975.0	121.0	85.0	77.0	10.0	14.0	4.0	0.0	0.0	3131.0	142656.0
Pba-CCab_094-Ex1-11F-lcwgs-1-1.clmp.fp2_r2_screen	104.0	977.0	125.0	102.0	77.0	13.0	8.0	1.0	0.0	0.0	3053.0	142715.0
Pba-CCab_095-Ex1-11G-lcwgs-1-1.clmp.fp2_r1_screen	475.0	2785.0	361.0	252.0	231.0	39.0	29.0	23.0	0.0	0.0	9469.0	397886.0
Pba-CCab_095-Ex1-11G-lcwgs-1-1.clmp.fp2_r2_screen	480.0	2738.0	357.0	257.0	227.0	29.0	30.0	16.0	0.0	0.0	9283.0	398133.0
Pba-CCab_096-Ex1-11H-lcwgs-1-1.clmp.fp2_r1_screen	16266.0	8382.0	1881.0	749.0	551.0	132.0	107.0	86.0	2.0	0.0	32257.0	1192957.0
Pba-CCab_096-Ex1-11H-lcwgs-1-1.clmp.fp2_r2_screen	16073.0	8492.0	1892.0	686.0	555.0	128.0	89.0	100.0	0.0	0.0	31771.0	1193584.0
Pba-CMas_001-Ex1-5A-lcwgs-1-1.clmp.fp2_r1_screen	113378.0	33149.0	4720.0	3255.0	2603.0	322.0	240.0	414.0	3.0	0.0	201343.0	4550773.0
Pba-CMas_001-Ex1-5A-lcwgs-1-1.clmp.fp2_r2_screen	113415.0	33191.0	4810.0	3231.0	2635.0	338.0	220.0	462.0	2.0	0.0	199159.0	4552737.0
Pba-CMas_002-Ex1-5B-lcwgs-1-1.clmp.fp2_r1_screen	35177.0	73576.0	27757.0	6526.0	5911.0	1014.0	982.0	406.0	13.0	0.0	260915.0	11103820.0
Pba-CMas_002-Ex1-5B-lcwgs-1-1.clmp.fp2_r2_screen	35167.0	73282.0	27321.0	6465.0	5509.0	970.0	897.0	355.0	13.0	0.0	254237.0	11111881.0
Pba-CMas_003-Ex1-5C-lcwgs-1-1.clmp.fp2_r1_screen	4461.0	21258.0	2733.0	1920.0	1700.0	286.0	267.0	147.0	1.0	0.0	75258.0	2969774.0
Pba-CMas_003-Ex1-5C-lcwgs-1-1.clmp.fp2_r2_screen	4366.0	21322.0	2691.0	1817.0	1680.0	277.0	263.0	141.0	4.0	0.0	73624.0	2971620.0
Pba-CMas_004-Ex1-5D-lcwgs-1-1.clmp.fp2_r1_screen	696.0	2588.0	310.0	247.0	192.0	26.0	22.0	24.0	0.0	0.0	10862.0	320599.0
Pba-CMas_004-Ex1-5D-lcwgs-1-1.clmp.fp2_r2_screen	699.0	2640.0	335.0	246.0	183.0	29.0	31.0	23.0	0.0	0.0	10613.0	320767.0
Pba-CMas_005-Ex1-5E-lcwgs-1-1.clmp.fp2_r1_screen	3366.0	18465.0	2086.0	1728.0	1229.0	234.0	194.0	113.0	1.0	0.0	57726.0	2319993.0
Pba-CMas_005-Ex1-5E-lcwgs-1-1.clmp.fp2_r2_screen	3362.0	18404.0	2047.0	1712.0	1253.0	221.0	217.0	105.0	0.0	0.0	56619.0	2321195.0
Pba-CMas_006-Ex1-5F-lcwgs-1-1.clmp.fp2_r1_screen	188.0	824.0	98.0	59.0	71.0	11.0	15.0	7.0	0.0	0.0	2679.0	121881.0
Pba-CMas_006-Ex1-5F-lcwgs-1-1.clmp.fp2_r2_screen	181.0	883.0	96.0	76.0	64.0	4.0	14.0	6.0	0.0	0.0	2628.0	121881.0
Pba-CMas_007-Ex1-5G-lcwgs-1-1.clmp.fp2_r1_screen	4006.0	20152.0	2285.0	1686.0	1269.0	273.0	248.0	111.0	0.0	0.0	64407.0	2536107.0
Pba-CMas_007-Ex1-5G-lcwgs-1-1.clmp.fp2_r2_screen	3971.0	20049.0	2291.0	1640.0	1346.0	271.0	237.0	111.0	3.0	0.0	63466.0	2537159.0
Pba-CMas_008-Ex1-5H-lcwgs-1-1.clmp.fp2_r1_screen	48.0	73.0	15.0	4.0	6.0	3.0	0.0	0.0	0.0	0.0	266.0	10345.0
Pba-CMas_008-Ex1-5H-lcwgs-1-1.clmp.fp2_r2_screen	55.0	72.0	12.0	4.0	8.0	1.0	0.0	0.0	0.0	0.0	283.0	10325.0
Pba-CMas_009-Ex1-6A-lcwgs-1-1.clmp.fp2_r1_screen	6989.0	11095.0	1681.0	905.0	964.0	145.0	123.0	102.0	0.0	0.0	47418.0	1719801.0
Pba-CMas_009-Ex1-6A-lcwgs-1-1.clmp.fp2_r2_screen	6985.0	11074.0	1609.0	973.0	945.0	147.0	95.0	114.0	1.0	0.0	46227.0	1721053.0
Pba-CMas_010-Ex1-6B-lcwgs-1-1.clmp.fp2_r1_screen	3230.0	28935.0	3723.0	2515.0	2333.0	393.0	336.0	173.0	3.0	0.0	94795.0	4351577.0
Pba-CMas_010-Ex1-6B-lcwgs-1-1.clmp.fp2_r2_screen	3272.0	28949.0	3637.0	2470.0	2259.0	380.0	350.0	189.0	4.0	0.0	92682.0	4353821.0
Pba-CMas_011-Ex1-6C-lcwgs-1-1.clmp.fp2_r1_screen	973.0	8097.0	894.0	663.0	529.0	120.0	106.0	36.0	0.0	0.0	24652.0	1087579.0
Pba-CMas_011-Ex1-6C-lcwgs-1-1.clmp.fp2_r2_screen	951.0	8342.0	879.0	729.0	586.0	101.0	95.0	57.0	2.0	0.0	23991.0	1087916.0
Pba-CMas_012-Ex1-6D-lcwgs-1-1.clmp.fp2_r1_screen	949.0	12045.0	1173.0	982.0	754.0	133.0	106.0	70.0	1.0	0.0	38894.0	1594795.0
Pba-CMas_012-Ex1-6D-lcwgs-1-1.clmp.fp2_r2_screen	925.0	12015.0	1228.0	953.0	791.0	142.0	96.0	72.0	0.0	0.0	38555.0	1595125.0
Pba-CMas_013-Ex1-6E-lcwgs-1-1.clmp.fp2_r1_screen	2132.0	7736.0	1113.0	624.0	595.0	89.0	113.0	49.0	1.0	0.0	28925.0	1104800.0
Pba-CMas_013-Ex1-6E-lcwgs-1-1.clmp.fp2_r2_screen	2060.0	7798.0	1085.0	655.0	605.0	99.0	104.0	48.0	4.0	0.0	27888.0	1105831.0
Pba-CMas_014-Ex1-6F-lcwgs-1-1.clmp.fp2_r1_screen	3010.0	7827.0	982.0	746.0	536.0	81.0	86.0	53.0	1.0	0.0	27708.0	1011015.0
Pba-CMas_014-Ex1-6F-lcwgs-1-1.clmp.fp2_r2_screen	3087.0	7802.0	980.0	713.0	507.0	108.0	89.0	50.0	0.0	0.0	26958.0	1011751.0
Pba-CMas_015-Ex1-6G-lcwgs-1-1.clmp.fp2_r1_screen	504.0	7153.0	778.0	582.0	468.0	101.0	78.0	48.0	1.0	0.0	20520.0	891479.0
Pba-CMas_015-Ex1-6G-lcwgs-1-1.clmp.fp2_r2_screen	532.0	7229.0	728.0	576.0	460.0	91.0	71.0	52.0	0.0	0.0	20125.0	891848.0
Pba-CMas_016-Ex1-6H-lcwgs-1-1.clmp.fp2_r1_screen	580.0	4455.0	498.0	386.0	291.0	51.0	46.0	24.0	0.0	0.0	14118.0	557198.0
Pba-CMas_016-Ex1-6H-lcwgs-1-1.clmp.fp2_r2_screen	578.0	4431.0	518.0	377.0	272.0	63.0	54.0	18.0	1.0	0.0	14079.0	557256.0
Pba-CMas_017-Ex1-7A-lcwgs-1-1.clmp.fp2_r1_screen	388.0	1209.0	152.0	104.0	79.0	11.0	6.0	13.0	0.0	0.0	5208.0	158799.0
