Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Goy-CPnd_006-Ex1-2C-lcwgs-1-T.clmp.fp2_r1_screen	15597.0	710.0	3024.0	1456.0	1442.0	360.0	288.0	94.0	3.0	0.0	63551.0	2450837.0
Goy-CPnd_006-Ex1-2C-lcwgs-1-T.clmp.fp2_r2_screen	15798.0	706.0	3074.0	1548.0	1370.0	344.0	267.0	89.0	2.0	0.0	65610.0	2448554.0
Goy-CPnd_007-Ex1-8E-lcwgs-1-T.clmp.fp2_r1_screen	15345.0	629.0	2899.0	1459.0	1463.0	330.0	269.0	90.0	4.0	0.0	62005.0	2400581.0
Goy-CPnd_007-Ex1-8E-lcwgs-1-T.clmp.fp2_r2_screen	15571.0	610.0	2844.0	1467.0	1459.0	311.0	277.0	97.0	6.0	0.0	63839.0	2398593.0
Goy-CPnd_008-Ex1-4B-lcwgs-1-T.clmp.fp2_r1_screen	20088.0	8128.0	3883.0	2081.0	1891.0	463.0	349.0	138.0	2.0	0.0	86436.0	3424200.0
Goy-CPnd_008-Ex1-4B-lcwgs-1-T.clmp.fp2_r2_screen	20357.0	8161.0	3886.0	2002.0	1939.0	448.0	342.0	144.0	7.0	0.0	89011.0	3421362.0
Goy-CPnd_009-Ex1-8H-lcwgs-1-T.clmp.fp2_r1_screen	9407.0	263.0	1648.0	926.0	773.0	177.0	165.0	54.0	2.0	0.0	37936.0	1282418.0
Goy-CPnd_009-Ex1-8H-lcwgs-1-T.clmp.fp2_r2_screen	9344.0	263.0	1583.0	885.0	773.0	191.0	148.0	56.0	3.0	0.0	39038.0	1281485.0
Goy-CPnd_010-Ex1-6D-lcwgs-1-T.clmp.fp2_r1_screen	29578.0	2450.0	5717.0	2748.0	2940.0	590.0	476.0	199.0	7.0	0.0	116610.0	4895575.0
Goy-CPnd_010-Ex1-6D-lcwgs-1-T.clmp.fp2_r2_screen	30368.0	2470.0	5898.0	2902.0	2957.0	688.0	442.0	217.0	6.0	0.0	120930.0	4890012.0
Goy-CPnd_012-Ex1-1H-lcwgs-1-T.clmp.fp2_r1_screen	379.0	2293.0	77.0	25.0	17.0	5.0	4.0	4.0	0.0	0.0	1969.0	29933.0
Goy-CPnd_012-Ex1-1H-lcwgs-1-T.clmp.fp2_r2_screen	359.0	2231.0	79.0	18.0	13.0	1.0	1.0	3.0	0.0	0.0	2029.0	29972.0
Goy-CPnd_013-Ex1-7H-lcwgs-1-T.clmp.fp2_r1_screen	2198.0	155.0	382.0	222.0	194.0	40.0	41.0	14.0	1.0	0.0	9109.0	318903.0
Goy-CPnd_013-Ex1-7H-lcwgs-1-T.clmp.fp2_r2_screen	2242.0	161.0	392.0	209.0	223.0	63.0	38.0	10.0	1.0	0.0	9382.0	318538.0
Goy-CPnd_014-Ex1-4H-lcwgs-1-T.clmp.fp2_r1_screen	2540.0	133.0	480.0	230.0	228.0	59.0	45.0	20.0	1.0	0.0	9918.0	397595.0
Goy-CPnd_014-Ex1-4H-lcwgs-1-T.clmp.fp2_r2_screen	2615.0	114.0	469.0	219.0	250.0	42.0	49.0	18.0	4.0	0.0	10162.0	397307.0
Goy-CPnd_015-Ex1-1E-lcwgs-1-T.clmp.fp2_r1_screen	19289.0	1041.0	3927.0	1879.0	1962.0	411.0	344.0	92.0	3.0	0.0	69804.0	3271613.0
Goy-CPnd_015-Ex1-1E-lcwgs-1-T.clmp.fp2_r2_screen	19650.0	1040.0	3936.0	1917.0	1909.0	448.0	313.0	114.0	6.0	0.0	72115.0	3268917.0
Goy-CPnd_016-Ex1-7C-lcwgs-1-T.clmp.fp2_r1_screen	13279.0	752.0	2412.0	1299.0	1241.0	271.0	250.0	92.0	3.0	0.0	54216.0	2123051.0
Goy-CPnd_016-Ex1-7C-lcwgs-1-T.clmp.fp2_r2_screen	13655.0	739.0	2394.0	1395.0	1246.0	256.0	234.0	90.0	1.0	0.0	56002.0	2120854.0
Goy-CPnd_017-Ex1-5H-lcwgs-1-T.clmp.fp2_r1_screen	2620.0	675.0	456.0	233.0	264.0	49.0	25.0	16.0	1.0	0.0	11609.0	362847.0
Goy-CPnd_017-Ex1-5H-lcwgs-1-T.clmp.fp2_r2_screen	2745.0	656.0	485.0	227.0	240.0	40.0	30.0	15.0	1.0	0.0	11736.0	362620.0
Goy-CPnd_020-Ex1-5B-lcwgs-1-T.clmp.fp2_r1_screen	4666.0	1602.0	860.0	468.0	383.0	99.0	72.0	22.0	0.0	0.0	18450.0	666657.0
Goy-CPnd_020-Ex1-5B-lcwgs-1-T.clmp.fp2_r2_screen	4813.0	1616.0	864.0	443.0	364.0	104.0	78.0	23.0	1.0	0.0	19010.0	665963.0
Goy-CPnd_025-Ex1-5D-lcwgs-1-T.clmp.fp2_r1_screen	15329.0	1015.0	2839.0	1500.0	1331.0	367.0	275.0	59.0	1.0	0.0	60780.0	2394119.0
Goy-CPnd_025-Ex1-5D-lcwgs-1-T.clmp.fp2_r2_screen	15791.0	1012.0	2885.0	1550.0	1394.0	349.0	254.0	98.0	7.0	0.0	62386.0	2391889.0
Goy-CPnd_026-Ex1-2F-lcwgs-1-T.clmp.fp2_r1_screen	15942.0	864.0	3072.0	1613.0	1559.0	373.0	315.0	81.0	5.0	0.0	57591.0	2687778.0
Goy-CPnd_026-Ex1-2F-lcwgs-1-T.clmp.fp2_r2_screen	16286.0	877.0	3167.0	1527.0	1532.0	338.0	274.0	97.0	5.0	0.0	59804.0	2685286.0
Goy-CPnd_027-Ex1-2H-lcwgs-1-T.clmp.fp2_r1_screen	20886.0	6081.0	4495.0	2141.0	1898.0	470.0	341.0	104.0	3.0	0.0	79153.0	3234339.0
Goy-CPnd_027-Ex1-2H-lcwgs-1-T.clmp.fp2_r2_screen	21233.0	6018.0	4532.0	2082.0	1863.0	484.0	407.0	131.0	14.0	0.0	81488.0	3231659.0
Goy-CPnd_031-Ex1-1F-lcwgs-1-T.clmp.fp2_r1_screen	3637.0	14229.0	761.0	325.0	396.0	75.0	52.0	35.0	1.0	0.0	15996.0	541839.0
Goy-CPnd_031-Ex1-1F-lcwgs-1-T.clmp.fp2_r2_screen	3668.0	14151.0	770.0	327.0	398.0	81.0	82.0	27.0	3.0	0.0	16520.0	541319.0
Goy-CPnd_032-Ex1-1D-lcwgs-1-T.clmp.fp2_r1_screen	2133.0	1025.0	406.0	217.0	205.0	38.0	24.0	12.0	1.0	0.0	9116.0	318730.0
Goy-CPnd_032-Ex1-1D-lcwgs-1-T.clmp.fp2_r2_screen	2239.0	995.0	410.0	248.0	187.0	46.0	34.0	18.0	0.0	0.0	9332.0	318398.0
Goy-CPnd_033-Ex1-2B-lcwgs-1-T.clmp.fp2_r1_screen	2988.0	324.0	524.0	284.0	278.0	70.0	48.0	19.0	1.0	0.0	11477.0	475182.0
Goy-CPnd_033-Ex1-2B-lcwgs-1-T.clmp.fp2_r2_screen	3009.0	320.0	583.0	279.0	265.0	47.0	53.0	7.0	1.0	0.0	11744.0	474887.0
Goy-CPnd_035-Ex1-3A-lcwgs-1-T.clmp.fp2_r1_screen	4976.0	629.0	875.0	485.0	412.0	120.0	69.0	28.0	0.0	0.0	19833.0	734417.0
Goy-CPnd_035-Ex1-3A-lcwgs-1-T.clmp.fp2_r2_screen	4997.0	602.0	902.0	480.0	464.0	116.0	90.0	28.0	2.0	0.0	19974.0	734189.0
Goy-CPnd_036-Ex1-7B-lcwgs-1-T.clmp.fp2_r1_screen	3127.0	36081.0	104.0	47.0	17.0	2.0	5.0	15.0	0.0	0.0	17723.0	173204.0
Goy-CPnd_036-Ex1-7B-lcwgs-1-T.clmp.fp2_r2_screen	3186.0	36049.0	113.0	58.0	21.0	1.0	2.0	19.0	0.0	0.0	17534.0	173342.0
Goy-CPnd_037-Ex1-3H-lcwgs-1-T.clmp.fp2_r1_screen	13798.0	884.0	2671.0	1399.0	1221.0	311.0	251.0	59.0	2.0	0.0	50164.0	2182743.0
Goy-CPnd_037-Ex1-3H-lcwgs-1-T.clmp.fp2_r2_screen	14092.0	877.0	2601.0	1421.0	1327.0	302.0	245.0	62.0	10.0	0.0	51852.0	2180714.0
Goy-CPnd_038-Ex1-6F-lcwgs-1-T.clmp.fp2_r1_screen	20356.0	1778.0	4244.0	1992.0	2113.0	466.0	333.0	119.0	6.0	0.0	76450.0	3305323.0
Goy-CPnd_038-Ex1-6F-lcwgs-1-T.clmp.fp2_r2_screen	20895.0	1774.0	4311.0	1967.0	2048.0	497.0	352.0	146.0	5.0	0.0	79275.0	3301910.0
Goy-CPnd_039-Ex1-8A-lcwgs-1-T.clmp.fp2_r1_screen	12718.0	917.0	2492.0	1210.0	1208.0	281.0	233.0	106.0	3.0	0.0	51281.0	2124212.0
Goy-CPnd_039-Ex1-8A-lcwgs-1-T.clmp.fp2_r2_screen	13019.0	911.0	2399.0	1281.0	1279.0	295.0	194.0	91.0	2.0	0.0	52734.0	2122456.0
Goy-CPnd_040-Ex1-7A-lcwgs-1-T.clmp.fp2_r1_screen	2184.0	316.0	333.0	207.0	146.0	34.0	35.0	12.0	0.0	0.0	9237.0	263517.0
Goy-CPnd_040-Ex1-7A-lcwgs-1-T.clmp.fp2_r2_screen	2173.0	311.0	314.0	203.0	146.0	36.0	34.0	8.0	0.0	0.0	9307.0	263489.0
Goy-CPnd_041-Ex1-3C-lcwgs-1-T.clmp.fp2_r1_screen	33585.0	4581.0	6704.0	3209.0	3305.0	714.0	543.0	169.0	11.0	0.0	128910.0	5587507.0
Goy-CPnd_041-Ex1-3C-lcwgs-1-T.clmp.fp2_r2_screen	34000.0	4544.0	6791.0	3420.0	3462.0	790.0	600.0	221.0	13.0	0.0	133083.0	5582314.0
Goy-CPnd_042-Ex1-3B-lcwgs-1-T.clmp.fp2_r1_screen	12357.0	1057.0	2398.0	1291.0	1185.0	260.0	220.0	63.0	4.0	0.0	50587.0	2034259.0
Goy-CPnd_042-Ex1-3B-lcwgs-1-T.clmp.fp2_r2_screen	12757.0	1065.0	2347.0	1307.0	1211.0	294.0	228.0	68.0	6.0	0.0	51612.0	2032786.0
Goy-CPnd_044-Ex1-4E-lcwgs-1-T.clmp.fp2_r1_screen	572.0	79.0	101.0	41.0	34.0	8.0	4.0	3.0	1.0	0.0	2626.0	75728.0
Goy-CPnd_044-Ex1-4E-lcwgs-1-T.clmp.fp2_r2_screen	562.0	77.0	101.0	65.0	55.0	13.0	8.0	9.0	0.0	0.0	2659.0	75648.0
Goy-CPnd_047-Ex1-6E-lcwgs-1-T.clmp.fp2_r1_screen	16456.0	3344.0	3210.0	1566.0	1534.0	365.0	260.0	117.0	4.0	0.0	73839.0	2268596.0
Goy-CPnd_047-Ex1-6E-lcwgs-1-T.clmp.fp2_r2_screen	16431.0	3302.0	3120.0	1566.0	1541.0	356.0	265.0	128.0	6.0	0.0	75639.0	2266937.0
Goy-CPnd_048-Ex1-8B-lcwgs-1-T.clmp.fp2_r1_screen	5786.0	184.0	1061.0	587.0	508.0	156.0	104.0	42.0	3.0	0.0	20873.0	974245.0
Goy-CPnd_048-Ex1-8B-lcwgs-1-T.clmp.fp2_r2_screen	5757.0	194.0	1104.0	578.0	552.0	125.0	92.0	29.0	3.0	0.0	21472.0	973643.0
Goy-CPnd_049-Ex1-8C-lcwgs-1-T.clmp.fp2_r1_screen	2547.0	125.0	479.0	289.0	225.0	50.0	38.0	19.0	0.0	0.0	10493.0	395632.0
Goy-CPnd_049-Ex1-8C-lcwgs-1-T.clmp.fp2_r2_screen	2497.0	114.0	443.0	274.0	241.0	48.0	40.0	14.0	1.0	0.0	10757.0	395468.0
Goy-CPnd_050-Ex1-8F-lcwgs-1-T.clmp.fp2_r1_screen	2011.0	220.0	404.0	212.0	186.0	33.0	43.0	10.0	2.0	0.0	8515.0	315197.0
Goy-CPnd_050-Ex1-8F-lcwgs-1-T.clmp.fp2_r2_screen	1989.0	211.0	396.0	196.0	184.0	39.0	43.0	13.0	1.0	0.0	8793.0	314968.0
Goy-CPnd_052-Ex1-3D-lcwgs-1-T.clmp.fp2_r1_screen	16876.0	5015.0	3179.0	1716.0	1606.0	385.0	311.0	104.0	3.0	0.0	66616.0	2755681.0
Goy-CPnd_052-Ex1-3D-lcwgs-1-T.clmp.fp2_r2_screen	17201.0	4972.0	3244.0	1736.0	1640.0	372.0	304.0	129.0	8.0	0.0	67916.0	2753970.0
Goy-CPnd_053-Ex1-2E-lcwgs-1-T.clmp.fp2_r1_screen	16534.0	1196.0	3325.0	1625.0	1592.0	359.0	291.0	92.0	8.0	0.0	64640.0	2660693.0
Goy-CPnd_053-Ex1-2E-lcwgs-1-T.clmp.fp2_r2_screen	17105.0	1248.0	3285.0	1616.0	1499.0	382.0	295.0	107.0	7.0	0.0	66318.0	2658493.0
Goy-CPnd_054-Ex1-1B-lcwgs-1-T.clmp.fp2_r1_screen	1024.0	240.0	260.0	96.0	131.0	19.0	21.0	12.0	1.0	0.0	4559.0	188202.0
Goy-CPnd_054-Ex1-1B-lcwgs-1-T.clmp.fp2_r2_screen	1077.0	222.0	272.0	110.0	126.0	20.0	25.0	10.0	0.0	0.0	4754.0	187949.0
Goy-CPnd_056-Ex1-3G-lcwgs-1-T.clmp.fp2_r1_screen	23820.0	2460.0	4764.0	2451.0	2457.0	565.0	440.0	141.0	10.0	0.0	88214.0	4080092.0
Goy-CPnd_056-Ex1-3G-lcwgs-1-T.clmp.fp2_r2_screen	24321.0	2381.0	4723.0	2275.0	2416.0	556.0	460.0	135.0	12.0	0.0	90987.0	4077148.0
Goy-CPnd_057-Ex1-4F-lcwgs-1-T.clmp.fp2_r1_screen	22230.0	2558.0	4399.0	2255.0	2229.0	502.0	373.0	150.0	7.0	0.0	87916.0	3794893.0
Goy-CPnd_057-Ex1-4F-lcwgs-1-T.clmp.fp2_r2_screen	23009.0	2508.0	4407.0	2207.0	2169.0	533.0	394.0	123.0	11.0	0.0	90000.0	3792151.0
Goy-CPnd_058-Ex1-1G-lcwgs-1-T.clmp.fp2_r1_screen	486.0	275.0	112.0	36.0	41.0	5.0	8.0	3.0	0.0	0.0	1911.0	70499.0
Goy-CPnd_058-Ex1-1G-lcwgs-1-T.clmp.fp2_r2_screen	461.0	282.0	78.0	46.0	57.0	10.0	6.0	4.0	0.0	0.0	1970.0	70462.0
Goy-CPnd_059-Ex1-8G-lcwgs-1-T.clmp.fp2_r1_screen	7119.0	355.0	1304.0	683.0	642.0	164.0	112.0	52.0	4.0	0.0	28083.0	1107848.0
Goy-CPnd_059-Ex1-8G-lcwgs-1-T.clmp.fp2_r2_screen	7319.0	358.0	1312.0	694.0	652.0	181.0	131.0	40.0	1.0	0.0	28862.0	1106816.0
Goy-CPnd_060-Ex1-7D-lcwgs-1-T.clmp.fp2_r1_screen	17533.0	4954.0	3209.0	1757.0	1656.0	363.0	292.0	138.0	4.0	0.0	73386.0	2695935.0
Goy-CPnd_060-Ex1-7D-lcwgs-1-T.clmp.fp2_r2_screen	17613.0	4909.0	3211.0	1752.0	1746.0	404.0	297.0	132.0	4.0	0.0	74904.0	2694255.0
Goy-CPnd_061-Ex1-7E-lcwgs-1-T.clmp.fp2_r1_screen	23869.0	4892.0	4405.0	2431.0	2138.0	575.0	407.0	153.0	11.0	0.0	94874.0	3655329.0
Goy-CPnd_061-Ex1-7E-lcwgs-1-T.clmp.fp2_r2_screen	24526.0	4909.0	4501.0	2357.0	2143.0	516.0	422.0	148.0	13.0	0.0	98009.0	3651540.0
Goy-CPnd_062-Ex1-3F-lcwgs-1-T.clmp.fp2_r1_screen	17120.0	1715.0	3509.0	1783.0	1672.0	387.0	334.0	93.0	3.0	0.0	64583.0	2869776.0
Goy-CPnd_062-Ex1-3F-lcwgs-1-T.clmp.fp2_r2_screen	17683.0	1758.0	3398.0	1743.0	1663.0	407.0	304.0	115.0	9.0	0.0	66191.0	2867704.0
Goy-CPnd_063-Ex1-2G-lcwgs-1-T.clmp.fp2_r1_screen	24398.0	1748.0	5042.0	2512.0	2727.0	567.0	440.0	158.0	8.0	0.0	105125.0	3982274.0
Goy-CPnd_063-Ex1-2G-lcwgs-1-T.clmp.fp2_r2_screen	24670.0	1699.0	4821.0	2441.0	2548.0	553.0	417.0	164.0	9.0	0.0	108291.0	3979386.0
Goy-CPnd_064-Ex1-8D-lcwgs-1-T.clmp.fp2_r1_screen	18249.0	1267.0	3604.0	1879.0	1721.0	378.0	286.0	98.0	3.0	0.0	71230.0	3116732.0
Goy-CPnd_064-Ex1-8D-lcwgs-1-T.clmp.fp2_r2_screen	18767.0	1252.0	3738.0	1881.0	1765.0	426.0	321.0	98.0	3.0	0.0	72715.0	3114481.0
Goy-CPnd_068-Ex1-2A-lcwgs-1-T.clmp.fp2_r1_screen	20203.0	1728.0	3980.0	2007.0	1988.0	447.0	340.0	128.0	6.0	0.0	80563.0	3528790.0
Goy-CPnd_068-Ex1-2A-lcwgs-1-T.clmp.fp2_r2_screen	20880.0	1754.0	4008.0	2004.0	1932.0	458.0	350.0	130.0	5.0	0.0	83509.0	3525150.0
Goy-CPnd_070-Ex1-1A-lcwgs-1-T.clmp.fp2_r1_screen	24189.0	2275.0	4845.0	2457.0	2466.0	548.0	432.0	160.0	8.0	0.0	97379.0	4283544.0
Goy-CPnd_070-Ex1-1A-lcwgs-1-T.clmp.fp2_r2_screen	24698.0	2259.0	4773.0	2426.0	2342.0	568.0	425.0	150.0	9.0	0.0	99760.0	4280893.0
Goy-CPnd_071-Ex1-3E-lcwgs-1-T.clmp.fp2_r1_screen	17284.0	1697.0	3316.0	1723.0	1616.0	411.0	319.0	97.0	0.0	0.0	66441.0	2739533.0
Goy-CPnd_071-Ex1-3E-lcwgs-1-T.clmp.fp2_r2_screen	17805.0	1744.0	3345.0	1764.0	1547.0	432.0	318.0	116.0	9.0	0.0	67807.0	2737550.0
Goy-CPnd_072-Ex1-4D-lcwgs-1-T.clmp.fp2_r1_screen	9471.0	658.0	1787.0	946.0	925.0	222.0	173.0	63.0	2.0	0.0	36315.0	1675093.0
Goy-CPnd_072-Ex1-4D-lcwgs-1-T.clmp.fp2_r2_screen	9820.0	649.0	1885.0	1063.0	899.0	229.0	152.0	65.0	3.0	0.0	37178.0	1673712.0
Goy-CPnd_073-Ex1-4C-lcwgs-1-T.clmp.fp2_r1_screen	7476.0	694.0	1425.0	772.0	685.0	153.0	138.0	48.0	1.0	0.0	30157.0	1159283.0
Goy-CPnd_073-Ex1-4C-lcwgs-1-T.clmp.fp2_r2_screen	7700.0	685.0	1397.0	771.0	695.0	182.0	136.0	36.0	1.0	0.0	30667.0	1158562.0
Goy-CPnd_074-Ex1-1C-lcwgs-1-T.clmp.fp2_r1_screen	6926.0	417.0	1345.0	648.0	702.0	153.0	126.0	49.0	3.0	0.0	26906.0	1157434.0
Goy-CPnd_074-Ex1-1C-lcwgs-1-T.clmp.fp2_r2_screen	6832.0	421.0	1343.0	698.0	681.0	141.0	132.0	40.0	1.0	0.0	27584.0	1156836.0
Goy-CPnd_084-Ex1-5E-lcwgs-1-T.clmp.fp2_r1_screen	31956.0	4837.0	6615.0	3240.0	3281.0	700.0	553.0	189.0	10.0	0.0	119446.0	5719732.0
Goy-CPnd_084-Ex1-5E-lcwgs-1-T.clmp.fp2_r2_screen	32562.0	4807.0	6476.0	3179.0	3267.0	736.0	568.0	202.0	16.0	0.0	123137.0	5715609.0
Goy-CPnd_085-Ex1-6G-lcwgs-1-T.clmp.fp2_r1_screen	12279.0	681.0	2216.0	1221.0	1148.0	260.0	224.0	64.0	1.0	0.0	50585.0	1753026.0
Goy-CPnd_085-Ex1-6G-lcwgs-1-T.clmp.fp2_r2_screen	12333.0	685.0	2199.0	1275.0	1074.0	272.0	195.0	90.0	6.0	0.0	52007.0	1751569.0
Goy-CPnd_086-Ex1-5F-lcwgs-1-T.clmp.fp2_r1_screen	3353.0	169.0	587.0	320.0	307.0	74.0	59.0	23.0	1.0	0.0	14359.0	508175.0
Goy-CPnd_086-Ex1-5F-lcwgs-1-T.clmp.fp2_r2_screen	3365.0	156.0	564.0	344.0	320.0	83.0	65.0	21.0	2.0	0.0	14859.0	507648.0
Goy-CPnd_087-Ex1-6C-lcwgs-1-T.clmp.fp2_r1_screen	5786.0	261.0	1022.0	600.0	536.0	139.0	89.0	51.0	5.0	0.0	25393.0	821711.0
Goy-CPnd_087-Ex1-6C-lcwgs-1-T.clmp.fp2_r2_screen	5881.0	246.0	1036.0	560.0	546.0	120.0	99.0	43.0	0.0	0.0	25950.0	821112.0
Goy-CPnd_088-Ex1-6H-lcwgs-1-T.clmp.fp2_r1_screen	16490.0	1082.0	3179.0	1690.0	1572.0	398.0	290.0	100.0	3.0	0.0	62769.0	2774265.0
Goy-CPnd_088-Ex1-6H-lcwgs-1-T.clmp.fp2_r2_screen	17045.0	1115.0	3238.0	1608.0	1594.0	396.0	303.0	131.0	9.0	0.0	64423.0	2771976.0
Goy-CPnd_089-Ex1-6B-lcwgs-1-T.clmp.fp2_r1_screen	2797.0	279.0	526.0	241.0	254.0	48.0	52.0	12.0	0.0	0.0	11127.0	427885.0
Goy-CPnd_089-Ex1-6B-lcwgs-1-T.clmp.fp2_r2_screen	2752.0	270.0	608.0	277.0	246.0	66.0	47.0	14.0	0.0	0.0	11455.0	427486.0
Goy-CPnd_090-Ex1-5G-lcwgs-1-T.clmp.fp2_r1_screen	4945.0	1277.0	950.0	500.0	462.0	121.0	75.0	29.0	2.0	0.0	19378.0	807754.0
Goy-CPnd_090-Ex1-5G-lcwgs-1-T.clmp.fp2_r2_screen	4930.0	1292.0	995.0	487.0	511.0	107.0	86.0	37.0	2.0	0.0	20044.0	807002.0
Goy-CPnd_091-Ex1-4G-lcwgs-1-T.clmp.fp2_r1_screen	21182.0	1187.0	4184.0	2144.0	2227.0	483.0	373.0	159.0	5.0	0.0	84285.0	3597157.0
Goy-CPnd_091-Ex1-4G-lcwgs-1-T.clmp.fp2_r2_screen	21816.0	1182.0	4230.0	2100.0	2106.0	553.0	374.0	151.0	11.0	0.0	86306.0	3594557.0
Goy-CPnd_092-Ex1-4A-lcwgs-1-T.clmp.fp2_r1_screen	8825.0	452.0	1762.0	882.0	920.0	192.0	128.0	74.0	1.0	0.0	40047.0	1299056.0
Goy-CPnd_092-Ex1-4A-lcwgs-1-T.clmp.fp2_r2_screen	9060.0	440.0	1692.0	956.0	907.0	194.0	145.0	89.0	3.0	0.0	40879.0	1297974.0
Goy-CPnd_095-Ex1-5A-lcwgs-1-T.clmp.fp2_r1_screen	9709.0	643.0	1911.0	985.0	950.0	189.0	151.0	70.0	3.0	0.0	43631.0	1486629.0
Goy-CPnd_095-Ex1-5A-lcwgs-1-T.clmp.fp2_r2_screen	10116.0	653.0	1809.0	979.0	1008.0	220.0	155.0	80.0	3.0	0.0	44764.0	1485084.0
