Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Ecoli	Contamnts_Adaptrs	Multiple Genomes	No hits
Sgr-AMvi_068-Ex18F-lwgs-2-1.clmp.fp2_r2_screen	24832.0	2430.0	4537.0	1086.0	700.0	454.0	122.0	79.0	1.0	0.0	0.0	222922.0	1308039.0
Sgr-AMvi_069-Ex19F-lwgs-2-1.clmp.fp2_r1_screen	1105.0	54.0	105.0	41.0	22.0	20.0	7.0	2.0	0.0	0.0	0.0	10654.0	46743.0
Sgr-AMvi_069-Ex19F-lwgs-2-1.clmp.fp2_r2_screen	1130.0	49.0	92.0	38.0	16.0	28.0	8.0	4.0	0.0	0.0	0.0	10527.0	46861.0
Sgr-AMvi_070-Ex110F-lwgs-2-1.clmp.fp2_r1_screen	374.0	91.0	120.0	21.0	8.0	4.0	1.0	4.0	0.0	0.0	0.0	3647.0	25992.0
Sgr-AMvi_070-Ex110F-lwgs-2-1.clmp.fp2_r2_screen	421.0	86.0	106.0	31.0	9.0	5.0	3.0	4.0	0.0	0.0	0.0	3593.0	26004.0
Sgr-AMvi_071-Ex111F-lwgs-2-1.clmp.fp2_r1_screen	105.0	137.0	33.0	9.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	2308.0	6955.0
Sgr-AMvi_071-Ex111F-lwgs-2-1.clmp.fp2_r2_screen	108.0	128.0	35.0	10.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	2302.0	6965.0
Sgr-AMvi_072-Ex112F-lwgs-2-1.clmp.fp2_r1_screen	49.0	34.0	9.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1052.0	3822.0
Sgr-AMvi_072-Ex112F-lwgs-2-1.clmp.fp2_r2_screen	55.0	36.0	10.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1043.0	3820.0
Sgr-AMvi_073-Ex11G-lwgs-2-1.clmp.fp2_r1_screen	86.0	27.0	38.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2018.0	8609.0
Sgr-AMvi_073-Ex11G-lwgs-2-1.clmp.fp2_r2_screen	107.0	20.0	34.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2014.0	8602.0
Sgr-AMvi_074-Ex12G-lwgs-2-1.clmp.fp2_r1_screen	16866.0	345.0	1495.0	702.0	386.0	350.0	92.0	49.0	3.0	0.0	0.0	175387.0	861451.0
Sgr-AMvi_074-Ex12G-lwgs-2-1.clmp.fp2_r2_screen	17242.0	351.0	1413.0	750.0	386.0	347.0	95.0	37.0	0.0	0.0	0.0	173996.0	862509.0
Sgr-AMvi_075-Ex13G-lwgs-2-1.clmp.fp2_r1_screen	63.0	5.0	10.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1426.0	5120.0
Sgr-AMvi_075-Ex13G-lwgs-2-1.clmp.fp2_r2_screen	75.0	6.0	8.0	6.0	2.0	4.0	1.0	0.0	0.0	0.0	0.0	1426.0	5100.0
Sgr-AMvi_076-Ex14G-lwgs-2-1.clmp.fp2_r1_screen	9.0	11.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	249.0	1145.0
Sgr-AMvi_076-Ex14G-lwgs-2-1.clmp.fp2_r2_screen	10.0	7.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	1147.0
Sgr-AMvi_077-Ex15G-lwgs-2-1.clmp.fp2_r1_screen	169.0	171.0	97.0	14.0	1.0	5.0	1.0	3.0	0.0	0.0	0.0	3284.0	14195.0
Sgr-AMvi_077-Ex15G-lwgs-2-1.clmp.fp2_r2_screen	193.0	185.0	101.0	11.0	5.0	2.0	0.0	1.0	0.0	0.0	0.0	3263.0	14179.0
Sgr-AMvi_078-Ex16G-lwgs-2-1.clmp.fp2_r1_screen	231.0	407.0	136.0	9.0	7.0	4.0	3.0	2.0	0.0	0.0	0.0	3177.0	17285.0
Sgr-AMvi_078-Ex16G-lwgs-2-1.clmp.fp2_r2_screen	210.0	411.0	133.0	10.0	3.0	4.0	3.0	1.0	0.0	0.0	0.0	3197.0	17289.0
Sgr-AMvi_079-Ex17G-lwgs-2-1.clmp.fp2_r1_screen	52396.0	5477.0	8444.0	3108.0	1426.0	1183.0	514.0	219.0	1.0	0.0	0.0	329595.0	5124596.0
Sgr-AMvi_079-Ex17G-lwgs-2-1.clmp.fp2_r2_screen	53417.0	5504.0	8268.0	3056.0	1422.0	1190.0	565.0	163.0	3.0	0.0	0.0	328222.0	5125149.0
Sgr-AMvi_080-Ex18G-lwgs-2-1.clmp.fp2_r1_screen	1725.0	179.0	271.0	102.0	52.0	35.0	21.0	10.0	0.0	0.0	0.0	9872.0	189487.0
Sgr-AMvi_080-Ex18G-lwgs-2-1.clmp.fp2_r2_screen	1643.0	177.0	287.0	100.0	40.0	34.0	17.0	6.0	0.0	0.0	0.0	9903.0	189547.0
Sgr-AMvi_081-Ex19G-lwgs-2-1.clmp.fp2_r1_screen	115.0	75.0	54.0	8.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	1773.0	9313.0
Sgr-AMvi_081-Ex19G-lwgs-2-1.clmp.fp2_r2_screen	99.0	69.0	54.0	5.0	2.0	2.0	0.0	3.0	0.0	0.0	0.0	1773.0	9338.0
Sgr-AMvi_082-Ex110G-lwgs-2-1.clmp.fp2_r1_screen	326.0	109.0	164.0	11.0	2.0	11.0	3.0	1.0	0.0	0.0	0.0	3492.0	24425.0
Sgr-AMvi_082-Ex110G-lwgs-2-1.clmp.fp2_r2_screen	366.0	115.0	179.0	14.0	7.0	6.0	5.0	1.0	0.0	0.0	0.0	3432.0	24419.0
Sgr-AMvi_083-Ex111G-lwgs-2-1.clmp.fp2_r1_screen	120.0	146.0	38.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2525.0	9045.0
Sgr-AMvi_083-Ex111G-lwgs-2-1.clmp.fp2_r2_screen	125.0	145.0	33.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2532.0	9033.0
Sgr-AMvi_084-Ex112G-lwgs-2-1.clmp.fp2_r1_screen	47.0	22.0	17.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1105.0	4915.0
Sgr-AMvi_084-Ex112G-lwgs-2-1.clmp.fp2_r2_screen	47.0	25.0	15.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1117.0	4899.0
Sgr-AMvi_085-Ex11H-lwgs-2-1.clmp.fp2_r1_screen	342.0	24.0	43.0	11.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	3088.0	22827.0
Sgr-AMvi_085-Ex11H-lwgs-2-1.clmp.fp2_r2_screen	347.0	27.0	41.0	17.0	9.0	6.0	1.0	1.0	0.0	0.0	0.0	3064.0	22835.0
Sgr-AMvi_086-Ex12H-lwgs-2-1.clmp.fp2_r1_screen	119.0	21.0	19.0	7.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2047.0	8051.0
Sgr-AMvi_086-Ex12H-lwgs-2-1.clmp.fp2_r2_screen	114.0	23.0	20.0	9.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	2046.0	8048.0
Sgr-AMvi_087-Ex13H-lwgs-2-1.clmp.fp2_r1_screen	39.0	4.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	644.0	3030.0
Sgr-AMvi_087-Ex13H-lwgs-2-1.clmp.fp2_r2_screen	36.0	4.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	638.0	3036.0
Sgr-AMvi_088-Ex14H-lwgs-2-1.clmp.fp2_r1_screen	14.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	960.0
Sgr-AMvi_088-Ex14H-lwgs-2-1.clmp.fp2_r2_screen	9.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	962.0
Sgr-AMvi_089-Ex15H-lwgs-2-1.clmp.fp2_r1_screen	106.0	112.0	56.0	5.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	1729.0	8778.0
Sgr-AMvi_089-Ex15H-lwgs-2-1.clmp.fp2_r2_screen	106.0	114.0	55.0	5.0	3.0	4.0	1.0	1.0	0.0	0.0	0.0	1729.0	8774.0
Sgr-AMvi_090-Ex16H-lwgs-2-1.clmp.fp2_r1_screen	108.0	263.0	78.0	12.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	1700.0	10750.0
Sgr-AMvi_090-Ex16H-lwgs-2-1.clmp.fp2_r2_screen	106.0	265.0	75.0	11.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	1708.0	10747.0
Sgr-AMvi_091-Ex17H-lwgs-2-1.clmp.fp2_r1_screen	70.0	29.0	20.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	779.0	5619.0
Sgr-AMvi_091-Ex17H-lwgs-2-1.clmp.fp2_r2_screen	53.0	34.0	21.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	786.0	5621.0
Sgr-AMvi_092-Ex18H-lwgs-2-1.clmp.fp2_r1_screen	53.0	33.0	23.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	876.0	4466.0
Sgr-AMvi_092-Ex18H-lwgs-2-1.clmp.fp2_r2_screen	42.0	28.0	24.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	879.0	4479.0
Sgr-AMvi_093-Ex19H-lwgs-2-1.clmp.fp2_r1_screen	59.0	37.0	30.0	6.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	918.0	5410.0
Sgr-AMvi_093-Ex19H-lwgs-2-1.clmp.fp2_r2_screen	49.0	36.0	33.0	6.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	918.0	5421.0
Sgr-AMvi_094-Ex110H-lwgs-2-1.clmp.fp2_r1_screen	108.0	79.0	90.0	7.0	3.0	4.0	2.0	2.0	0.0	0.0	0.0	1439.0	9589.0
Sgr-AMvi_094-Ex110H-lwgs-2-1.clmp.fp2_r2_screen	116.0	76.0	85.0	7.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	1469.0	9564.0
Sgr-AMvi_095-Ex111H-lwgs-2-1.clmp.fp2_r1_screen	76.0	82.0	21.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1268.0	5842.0
Sgr-AMvi_095-Ex111H-lwgs-2-1.clmp.fp2_r2_screen	71.0	82.0	18.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1274.0	5840.0
Sgr-AMvi_096-Ex112H-lwgs-2-1.clmp.fp2_r1_screen	28.0	19.0	15.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	567.0	3175.0
Sgr-AMvi_096-Ex112H-lwgs-2-1.clmp.fp2_r2_screen	28.0	18.0	15.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	572.0	3172.0
Sgr-APal_001-Ex11A-lwgs-1-1.clmp.fp2_r1_screen	922.0	749.0	121.0	61.0	27.0	21.0	8.0	8.0	0.0	0.0	0.0	12995.0	67976.0
Sgr-APal_001-Ex11A-lwgs-1-1.clmp.fp2_r2_screen	948.0	730.0	117.0	52.0	27.0	16.0	9.0	5.0	0.0	0.0	0.0	12793.0	68191.0
Sgr-APal_002-Ex11B-lwgs-2-1.clmp.fp2_r1_screen	1374.0	1712.0	730.0	86.0	28.0	28.0	16.0	14.0	0.0	0.0	0.0	21458.0	95552.0
Sgr-APal_002-Ex11B-lwgs-2-1.clmp.fp2_r2_screen	1421.0	1716.0	731.0	96.0	43.0	27.0	12.0	13.0	0.0	0.0	0.0	21085.0	95854.0
Sgr-APal_003-Ex11C-lwgs-1-1.clmp.fp2_r1_screen	3096.0	2109.0	1005.0	170.0	87.0	62.0	29.0	19.0	0.0	0.0	0.0	36605.0	256687.0
Sgr-APal_003-Ex11C-lwgs-1-1.clmp.fp2_r2_screen	3090.0	2045.0	969.0	159.0	83.0	49.0	23.0	16.0	0.0	0.0	0.0	36328.0	257107.0
Sgr-APal_004-Ex11D-lwgs-1-1.clmp.fp2_r1_screen	5745.0	1836.0	886.0	306.0	130.0	138.0	60.0	25.0	1.0	0.0	0.0	45238.0	588238.0
Sgr-APal_004-Ex11D-lwgs-1-1.clmp.fp2_r2_screen	5701.0	1844.0	910.0	303.0	137.0	138.0	51.0	37.0	0.0	0.0	0.0	44922.0	588560.0
Sgr-APal_005-Ex11E-lwgs-1-1.clmp.fp2_r1_screen	324.0	114.0	25.0	21.0	7.0	11.0	2.0	2.0	0.0	0.0	0.0	2623.0	26270.0
Sgr-APal_005-Ex11E-lwgs-1-1.clmp.fp2_r2_screen	319.0	108.0	28.0	19.0	4.0	6.0	2.0	1.0	0.0	0.0	0.0	2609.0	26303.0
Sgr-APal_006-Ex11F-lwgs-1-1.clmp.fp2_r1_screen	507.0	119.0	260.0	25.0	19.0	14.0	4.0	5.0	0.0	0.0	0.0	5549.0	32995.0
Sgr-APal_006-Ex11F-lwgs-1-1.clmp.fp2_r2_screen	592.0	101.0	251.0	23.0	11.0	10.0	3.0	1.0	1.0	0.0	0.0	5461.0	33043.0
Sgr-APal_007-Ex11G-lwgs-1-1.clmp.fp2_r1_screen	4522.0	737.0	580.0	269.0	109.0	128.0	40.0	30.0	0.0	0.0	0.0	60243.0	376541.0
Sgr-APal_007-Ex11G-lwgs-1-1.clmp.fp2_r2_screen	4602.0	757.0	557.0	266.0	115.0	104.0	53.0	27.0	1.0	0.0	0.0	59910.0	376807.0
Sgr-APal_008-Ex11H-lwgs-1-1.clmp.fp2_r1_screen	219.0	64.0	35.0	13.0	8.0	4.0	5.0	3.0	0.0	0.0	0.0	1999.0	20888.0
Sgr-APal_008-Ex11H-lwgs-1-1.clmp.fp2_r2_screen	238.0	68.0	30.0	13.0	8.0	3.0	1.0	2.0	1.0	0.0	0.0	2011.0	20863.0
Sgr-APal_009-Ex12A-lwgs-1-1.clmp.fp2_r1_screen	3328.0	1966.0	344.0	210.0	85.0	86.0	25.0	19.0	1.0	0.0	0.0	33176.0	281341.0
Sgr-APal_009-Ex12A-lwgs-1-1.clmp.fp2_r2_screen	3388.0	1949.0	347.0	183.0	76.0	101.0	24.0	17.0	0.0	0.0	0.0	32898.0	281598.0
Sgr-APal_010-Ex12B-lwgs-1-1.clmp.fp2_r1_screen	20117.0	6750.0	3166.0	1146.0	467.0	436.0	208.0	103.0	0.0	0.0	0.0	224121.0	1642177.0
Sgr-APal_010-Ex12B-lwgs-1-1.clmp.fp2_r2_screen	20126.0	6756.0	3091.0	1089.0	408.0	446.0	213.0	74.0	5.0	0.0	0.0	223166.0	1643317.0
Sgr-APal_011-Ex12C-lwgs-2-1.clmp.fp2_r1_screen	2706.0	4075.0	1802.0	167.0	69.0	57.0	23.0	19.0	0.0	0.0	0.0	43202.0	206539.0
Sgr-APal_011-Ex12C-lwgs-2-1.clmp.fp2_r2_screen	2773.0	4059.0	1752.0	190.0	71.0	67.0	20.0	18.0	0.0	0.0	0.0	42937.0	206772.0
Sgr-APal_012-Ex12D-lwgs-1-1.clmp.fp2_r1_screen	14716.0	4848.0	5527.0	868.0	349.0	291.0	131.0	71.0	1.0	0.0	0.0	116797.0	1324693.0
Sgr-APal_012-Ex12D-lwgs-1-1.clmp.fp2_r2_screen	15059.0	4816.0	5542.0	845.0	371.0	287.0	135.0	66.0	0.0	0.0	0.0	116625.0	1324546.0
Sgr-APal_013-Ex12E-lwgs-1-1.clmp.fp2_r1_screen	6964.0	1407.0	523.0	430.0	143.0	147.0	63.0	35.0	0.0	0.0	0.0	81462.0	578729.0
Sgr-APal_013-Ex12E-lwgs-1-1.clmp.fp2_r2_screen	6995.0	1430.0	541.0	398.0	149.0	154.0	80.0	27.0	0.0	0.0	0.0	81065.0	579064.0
Sgr-APal_014-Ex12F-lwgs-1-1.clmp.fp2_r1_screen	743.0	308.0	93.0	38.0	21.0	16.0	8.0	6.0	1.0	0.0	0.0	8595.0	57672.0
Sgr-APal_014-Ex12F-lwgs-1-1.clmp.fp2_r2_screen	775.0	303.0	89.0	44.0	21.0	17.0	9.0	5.0	0.0	0.0	0.0	8458.0	57780.0
Sgr-APal_015-Ex12G-lwgs-2-1.clmp.fp2_r1_screen	25348.0	2880.0	1932.0	1411.0	572.0	547.0	263.0	146.0	1.0	0.0	0.0	216752.0	2489749.0
Sgr-APal_015-Ex12G-lwgs-2-1.clmp.fp2_r2_screen	25614.0	2870.0	1974.0	1379.0	544.0	566.0	237.0	162.0	1.0	0.0	0.0	216505.0	2489749.0
Sgr-APal_016-Ex12H-lwgs-1-1.clmp.fp2_r1_screen	7427.0	1297.0	557.0	406.0	153.0	164.0	64.0	26.0	0.0	0.0	0.0	80957.0	589956.0
Sgr-APal_016-Ex12H-lwgs-1-1.clmp.fp2_r2_screen	7463.0	1319.0	557.0	365.0	152.0	164.0	54.0	25.0	0.0	0.0	0.0	80544.0	590364.0
Sgr-APal_017-Ex13A-lwgs-1-1.clmp.fp2_r1_screen	4455.0	1881.0	488.0	256.0	117.0	92.0	42.0	25.0	1.0	0.0	0.0	51946.0	340038.0
Sgr-APal_017-Ex13A-lwgs-1-1.clmp.fp2_r2_screen	4602.0	1879.0	439.0	237.0	110.0	116.0	36.0	25.0	1.0	0.0	0.0	51698.0	340198.0
Sgr-APal_018-Ex13B-lwgs-1-1.clmp.fp2_r1_screen	15030.0	7682.0	2611.0	885.0	370.0	332.0	136.0	54.0	0.0	0.0	0.0	221221.0	1135079.0
Sgr-APal_018-Ex13B-lwgs-1-1.clmp.fp2_r2_screen	14983.0	7537.0	2565.0	890.0	314.0	280.0	127.0	64.0	1.0	0.0	0.0	220315.0	1136324.0
Sgr-APal_019-Ex13C-lwgs-2-1.clmp.fp2_r1_screen	26844.0	5394.0	3692.0	1449.0	560.0	600.0	197.0	82.0	0.0	0.0	0.0	199410.0	1955395.0
Sgr-APal_019-Ex13C-lwgs-2-1.clmp.fp2_r2_screen	27396.0	5304.0	3702.0	1392.0	546.0	618.0	195.0	87.0	3.0	0.0	0.0	198766.0	1955614.0
Sgr-APal_020-Ex13D-lwgs-1-1.clmp.fp2_r1_screen	72433.0	4325.0	5946.0	3289.0	1380.0	1711.0	467.0	188.0	6.0	0.0	0.0	610521.0	4341240.0
Sgr-APal_020-Ex13D-lwgs-1-1.clmp.fp2_r2_screen	73189.0	4301.0	6038.0	3176.0	1301.0	1703.0	461.0	200.0	6.0	0.0	0.0	606866.0	4344265.0
Sgr-APal_021-Ex13E-lwgs-2-1.clmp.fp2_r1_screen	32601.0	1266.0	2275.0	1700.0	650.0	767.0	291.0	78.0	2.0	0.0	0.0	228513.0	2916452.0
Sgr-APal_021-Ex13E-lwgs-2-1.clmp.fp2_r2_screen	32823.0	1211.0	2352.0	1885.0	680.0	727.0	278.0	81.0	3.0	0.0	0.0	228422.0	2916133.0
Sgr-APal_022-Ex13F-lwgs-1-1.clmp.fp2_r1_screen	1227.0	128.0	104.0	61.0	28.0	22.0	8.0	3.0	0.0	0.0	0.0	14975.0	78266.0
Sgr-APal_022-Ex13F-lwgs-1-1.clmp.fp2_r2_screen	1266.0	133.0	129.0	56.0	24.0	29.0	8.0	4.0	0.0	0.0	0.0	14822.0	78351.0
Sgr-APal_023-Ex13G-lwgs-1-1.clmp.fp2_r1_screen	30466.0	6840.0	4580.0	1591.0	554.0	685.0	249.0	112.0	2.0	0.0	0.0	547067.0	2065597.0
Sgr-APal_023-Ex13G-lwgs-1-1.clmp.fp2_r2_screen	31112.0	6904.0	4507.0	1501.0	513.0	650.0	224.0	105.0	2.0	0.0	0.0	544501.0	2067724.0
Sgr-APal_024-Ex13H-lwgs-1-1.clmp.fp2_r1_screen	12677.0	830.0	2107.0	646.0	283.0	318.0	80.0	37.0	1.0	0.0	0.0	109320.0	1025007.0
Sgr-APal_024-Ex13H-lwgs-1-1.clmp.fp2_r2_screen	12849.0	788.0	2081.0	684.0	278.0	290.0	80.0	43.0	2.0	0.0	0.0	109089.0	1025122.0
Sgr-APal_025-Ex14A-lwgs-2-1.clmp.fp2_r1_screen	49142.0	4145.0	4465.0	2790.0	1142.0	1179.0	423.0	185.0	3.0	0.0	0.0	390902.0	3772369.0
Sgr-APal_025-Ex14A-lwgs-2-1.clmp.fp2_r2_screen	49803.0	4084.0	4574.0	2698.0	1196.0	1215.0	413.0	162.0	5.0	0.0	0.0	389380.0	3773215.0
Sgr-APal_026-Ex14B-lwgs-2-1.clmp.fp2_r1_screen	68304.0	6256.0	6274.0	3532.0	1362.0	1533.0	549.0	272.0	3.0	0.0	0.0	422372.0	5523307.0
Sgr-APal_026-Ex14B-lwgs-2-1.clmp.fp2_r2_screen	69192.0	6322.0	6207.0	3758.0	1366.0	1631.0	547.0	270.0	2.0	0.0	0.0	420559.0	5523910.0
Sgr-APal_027-Ex14C-lwgs-2-1.clmp.fp2_r1_screen	2506.0	3147.0	1532.0	174.0	62.0	44.0	26.0	18.0	0.0	0.0	0.0	40023.0	198747.0
Sgr-APal_027-Ex14C-lwgs-2-1.clmp.fp2_r2_screen	2558.0	3190.0	1557.0	188.0	67.0	41.0	25.0	20.0	0.0	0.0	0.0	39591.0	199042.0
Sgr-APal_028-Ex14D-lwgs-1-1.clmp.fp2_r1_screen	14048.0	3722.0	1868.0	786.0	333.0	354.0	135.0	46.0	1.0	0.0	0.0	147944.0	1437948.0
Sgr-APal_028-Ex14D-lwgs-1-1.clmp.fp2_r2_screen	14416.0	3777.0	1900.0	801.0	322.0	318.0	128.0	61.0	0.0	0.0	0.0	146871.0	1438591.0
Sgr-APal_029-Ex14E-lwgs-2-1.clmp.fp2_r1_screen	13910.0	5463.0	1093.0	755.0	336.0	328.0	128.0	41.0	0.0	0.0	0.0	99195.0	1451366.0
Sgr-APal_029-Ex14E-lwgs-2-1.clmp.fp2_r2_screen	13955.0	5469.0	1049.0	771.0	332.0	299.0	115.0	46.0	2.0	0.0	0.0	99526.0	1451051.0
Sgr-APal_030-Ex14F-lwgs-1-1.clmp.fp2_r1_screen	11507.0	1580.0	947.0	650.0	271.0	287.0	134.0	63.0	0.0	0.0	0.0	128689.0	982750.0
Sgr-APal_030-Ex14F-lwgs-1-1.clmp.fp2_r2_screen	11676.0	1598.0	957.0	611.0	245.0	258.0	96.0	53.0	1.0	0.0	0.0	127957.0	983426.0
Sgr-APal_031-Ex14G-lwgs-2-1.clmp.fp2_r1_screen	2604.0	225.0	308.0	131.0	60.0	54.0	31.0	6.0	0.0	0.0	0.0	19479.0	225984.0
Sgr-APal_031-Ex14G-lwgs-2-1.clmp.fp2_r2_screen	2638.0	215.0	300.0	125.0	59.0	66.0	22.0	6.0	0.0	0.0	0.0	19342.0	226109.0
Sgr-APal_032-Ex14H-lwgs-2-1.clmp.fp2_r1_screen	48749.0	3453.0	5176.0	2766.0	1134.0	1144.0	457.0	141.0	3.0	0.0	0.0	428458.0	4945252.0
Sgr-APal_032-Ex14H-lwgs-2-1.clmp.fp2_r2_screen	49286.0	3424.0	5043.0	2681.0	1071.0	1235.0	434.0	127.0	2.0	0.0	0.0	427634.0	4945796.0
Sgr-APal_033-Ex15A-lwgs-1-1.clmp.fp2_r1_screen	2882.0	1568.0	288.0	145.0	47.0	61.0	16.0	19.0	0.0	0.0	0.0	39877.0	220476.0
Sgr-APal_033-Ex15A-lwgs-1-1.clmp.fp2_r2_screen	2840.0	1583.0	283.0	125.0	51.0	68.0	17.0	16.0	1.0	0.0	0.0	39759.0	220636.0
Sgr-APal_034-Ex15B-lwgs-1-1.clmp.fp2_r1_screen	2342.0	2579.0	1005.0	134.0	60.0	59.0	22.0	27.0	1.0	0.0	0.0	32157.0	165037.0
Sgr-APal_034-Ex15B-lwgs-1-1.clmp.fp2_r2_screen	2348.0	2562.0	979.0	128.0	50.0	61.0	23.0	20.0	0.0	0.0	0.0	31992.0	165260.0
Sgr-APal_035-Ex15C-lwgs-1-1.clmp.fp2_r1_screen	2047.0	2871.0	1180.0	130.0	61.0	35.0	20.0	24.0	1.0	0.0	0.0	30238.0	150445.0
Sgr-APal_035-Ex15C-lwgs-1-1.clmp.fp2_r2_screen	2068.0	2838.0	1181.0	129.0	50.0	38.0	13.0	18.0	2.0	0.0	0.0	30008.0	150707.0
Sgr-APal_036-Ex15D-lwgs-1-1.clmp.fp2_r1_screen	2355.0	1891.0	802.0	163.0	61.0	51.0	24.0	24.0	1.0	0.0	0.0	28926.0	171818.0
Sgr-APal_036-Ex15D-lwgs-1-1.clmp.fp2_r2_screen	2405.0	1900.0	831.0	160.0	65.0	46.0	13.0	18.0	0.0	0.0	0.0	28695.0	171983.0
Sgr-APal_037-Ex15E-lwgs-1-1.clmp.fp2_r1_screen	576.0	213.0	44.0	22.0	15.0	16.0	5.0	5.0	0.0	0.0	0.0	4300.0	45695.0
Sgr-APal_037-Ex15E-lwgs-1-1.clmp.fp2_r2_screen	557.0	211.0	53.0	33.0	15.0	14.0	4.0	4.0	1.0	0.0	0.0	4299.0	45700.0
Sgr-APal_038-Ex15F-lwgs-1-1.clmp.fp2_r1_screen	484.0	181.0	77.0	33.0	17.0	8.0	8.0	2.0	0.0	0.0	0.0	5644.0	39575.0
Sgr-APal_038-Ex15F-lwgs-1-1.clmp.fp2_r2_screen	561.0	176.0	91.0	24.0	15.0	11.0	6.0	3.0	0.0	0.0	0.0	5585.0	39557.0
Sgr-APal_039-Ex15G-lwgs-1-1.clmp.fp2_r1_screen	657.0	205.0	70.0	31.0	18.0	21.0	6.0	4.0	0.0	0.0	0.0	6055.0	52670.0
Sgr-APal_039-Ex15G-lwgs-1-1.clmp.fp2_r2_screen	630.0	207.0	60.0	32.0	23.0	12.0	3.0	10.0	0.0	0.0	0.0	6019.0	52741.0
Sgr-APal_040-Ex15H-lwgs-1-1.clmp.fp2_r1_screen	408.0	133.0	28.0	22.0	7.0	7.0	1.0	4.0	0.0	0.0	0.0	3072.0	33622.0
Sgr-APal_040-Ex15H-lwgs-1-1.clmp.fp2_r2_screen	373.0	133.0	31.0	18.0	10.0	14.0	2.0	4.0	0.0	0.0	0.0	3086.0	33633.0
Sgr-APal_041-Ex16A-lwgs-1-1.clmp.fp2_r1_screen	3631.0	1764.0	305.0	176.0	75.0	75.0	32.0	11.0	1.0	0.0	0.0	44393.0	269528.0
Sgr-APal_041-Ex16A-lwgs-1-1.clmp.fp2_r2_screen	3673.0	1727.0	324.0	175.0	71.0	76.0	27.0	10.0	0.0	0.0	0.0	44188.0	269720.0
Sgr-APal_042-Ex16B-lwgs-1-1.clmp.fp2_r1_screen	2465.0	2862.0	1139.0	148.0	47.0	43.0	21.0	12.0	0.0	0.0	0.0	35952.0	165042.0
Sgr-APal_042-Ex16B-lwgs-1-1.clmp.fp2_r2_screen	2576.0	2869.0	1163.0	137.0	59.0	45.0	14.0	17.0	1.0	0.0	0.0	35621.0	165229.0
Sgr-APal_043-Ex16C-lwgs-1-1.clmp.fp2_r1_screen	3268.0	3103.0	1385.0	184.0	77.0	75.0	21.0	20.0	1.0	0.0	0.0	41322.0	212907.0
Sgr-APal_043-Ex16C-lwgs-1-1.clmp.fp2_r2_screen	3293.0	3130.0	1374.0	168.0	88.0	57.0	20.0	17.0	0.0	0.0	0.0	40994.0	213222.0
Sgr-APal_044-Ex16D-lwgs-1-1.clmp.fp2_r1_screen	2369.0	2115.0	888.0	145.0	48.0	48.0	21.0	17.0	0.0	0.0	0.0	29970.0	163488.0
Sgr-APal_044-Ex16D-lwgs-1-1.clmp.fp2_r2_screen	2387.0	2101.0	877.0	164.0	57.0	52.0	18.0	16.0	0.0	0.0	0.0	29710.0	163727.0
