Sample	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Bacteria_24k	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
GotPopBS23_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	1449347.0	218234.0	110070.0	80742.0	32708.0	25107.0	15450.0	8165.0	210.0	0.0	8438141.0	85273192.0
GotPopBS23_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	1465265.0	216275.0	109845.0	79205.0	32126.0	24362.0	15305.0	8285.0	212.0	0.0	8503815.0	85196671.0
GotPopBS24_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	1249.0	163.0	113.0	70.0	41.0	22.0	16.0	8.0	0.0	0.0	6893.0	69095.0
GotPopBS24_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	1264.0	172.0	89.0	55.0	32.0	12.0	12.0	9.0	0.0	0.0	6907.0	69118.0
GotPopBS25_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	38153.0	5649.0	3086.0	2146.0	809.0	520.0	560.0	216.0	6.0	0.0	201666.0	2277824.0
GotPopBS25_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	37860.0	5627.0	2986.0	2231.0	731.0	524.0	617.0	202.0	2.0	0.0	203802.0	2276053.0
GotPopBS26_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	6132.0	947.0	512.0	367.0	147.0	97.0	90.0	39.0	0.0	0.0	34481.0	375273.0
GotPopBS26_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	6137.0	944.0	498.0	350.0	138.0	81.0	110.0	42.0	0.0	0.0	34847.0	374938.0
GotPopBS27_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	1145.0	153.0	66.0	64.0	26.0	20.0	13.0	6.0	0.0	0.0	6157.0	69536.0
GotPopBS27_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	1122.0	135.0	67.0	59.0	26.0	16.0	23.0	11.0	0.0	0.0	6075.0	69652.0
GotPopBS28_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	125341.0	18723.0	9783.0	6992.0	2703.0	2201.0	2346.0	786.0	13.0	0.0	686267.0	7328138.0
GotPopBS28_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	125865.0	18564.0	9549.0	6863.0	2667.0	2178.0	2309.0	720.0	13.0	0.0	691337.0	7323228.0
GotPopBS29_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	72739.0	10832.0	5600.0	3952.0	1607.0	1235.0	1520.0	445.0	8.0	0.0	399352.0	4247837.0
GotPopBS29_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	73244.0	10915.0	5575.0	3988.0	1588.0	1194.0	1536.0	478.0	16.0	0.0	400654.0	4245939.0
GotPopBS2_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	124578.0	18583.0	9764.0	6882.0	2736.0	2291.0	2046.0	831.0	14.0	0.0	688339.0	7174552.0
GotPopBS2_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	125670.0	18796.0	10057.0	6901.0	2678.0	2284.0	2014.0	773.0	22.0	0.0	696506.0	7164915.0
GotPopBS30_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	952.0	136.0	73.0	54.0	18.0	14.0	19.0	8.0	1.0	0.0	4938.0	56229.0
GotPopBS30_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	962.0	157.0	66.0	53.0	25.0	11.0	17.0	6.0	0.0	0.0	4985.0	56160.0
GotPopBS31_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	1142700.0	176927.0	89132.0	65527.0	26071.0	20414.0	12071.0	7126.0	162.0	1.0	6410649.0	68352282.0
GotPopBS31_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	1153202.0	174295.0	88130.0	64798.0	25267.0	20100.0	11781.0	7046.0	165.0	0.0	6444147.0	68314131.0
GotPopBS32_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	28462.0	4387.0	2207.0	1595.0	673.0	625.0	588.0	166.0	4.0	0.0	156362.0	1700636.0
GotPopBS32_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	28846.0	4346.0	2272.0	1596.0	601.0	550.0	542.0	167.0	4.0	0.0	156334.0	1700447.0
GotPopBS33_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	36242.0	5510.0	2795.0	2294.0	774.0	551.0	1094.0	255.0	8.0	0.0	197832.0	2213884.0
GotPopBS33_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	36283.0	5553.0	2827.0	2126.0	746.0	481.0	1042.0	269.0	3.0	0.0	199256.0	2212653.0
GotPopBS37_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	25077.0	3845.0	1922.0	1487.0	549.0	519.0	367.0	145.0	3.0	0.0	135268.0	1520943.0
GotPopBS37_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	25314.0	3806.0	1828.0	1445.0	536.0	504.0	299.0	142.0	1.0	0.0	135983.0	1520267.0
GotPopBS38_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	142272.0	21726.0	11011.0	8572.0	3093.0	2150.0	1646.0	932.0	29.0	0.0	772191.0	8730762.0
GotPopBS38_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	143703.0	21517.0	11045.0	8428.0	3065.0	2011.0	1562.0	932.0	17.0	0.0	776189.0	8725915.0
GotPopBS39_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	354606.0	53615.0	27033.0	19665.0	8031.0	7322.0	6713.0	2000.0	48.0	0.0	1935886.0	20962801.0
GotPopBS39_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	357606.0	53453.0	26858.0	19604.0	7884.0	7515.0	6612.0	2021.0	45.0	0.0	1961374.0	20934748.0
GotPopBS3_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	50819.0	7687.0	3976.0	2888.0	1217.0	711.0	816.0	296.0	8.0	0.0	278249.0	3032145.0
GotPopBS3_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	50919.0	7627.0	3904.0	2825.0	1153.0	735.0	828.0	255.0	11.0	0.0	278410.0	3032145.0
GotPopBS40_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	36199.0	5509.0	2854.0	2172.0	783.0	582.0	544.0	180.0	4.0	0.0	193424.0	2214652.0
GotPopBS40_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	36553.0	5465.0	2699.0	1974.0	775.0	587.0	513.0	187.0	3.0	0.0	195952.0	2212195.0
GotPopBS41_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	186940.0	28247.0	14277.0	10802.0	4107.0	2736.0	2360.0	1183.0	28.0	0.0	1007776.0	11275960.0
GotPopBS41_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	187418.0	28375.0	14515.0	10700.0	4055.0	2926.0	2348.0	1134.0	23.0	0.0	1020750.0	11262172.0
GotPopBS43_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	12435.0	1831.0	936.0	712.0	288.0	233.0	180.0	62.0	0.0	0.0	67436.0	722333.0
GotPopBS43_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	12583.0	1864.0	969.0	689.0	255.0	182.0	164.0	77.0	2.0	0.0	67731.0	721930.0
GotPopBS44_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	82328.0	12432.0	6476.0	4869.0	1788.0	1196.0	915.0	508.0	10.0	0.0	438343.0	4956294.0
GotPopBS44_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	82978.0	12072.0	6373.0	4816.0	1692.0	1106.0	885.0	504.0	7.0	0.0	441735.0	4952991.0
GotPopBS45_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	245560.0	37626.0	19366.0	14463.0	5439.0	3809.0	3024.0	1483.0	40.0	0.0	1322891.0	14999882.0
GotPopBS45_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	248248.0	37749.0	18957.0	14243.0	5301.0	3789.0	2917.0	1577.0	34.0	0.0	1340871.0	14979897.0
GotPopBS46_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	92889.0	14351.0	7332.0	5381.0	2024.0	1669.0	1391.0	583.0	17.0	0.0	500487.0	5685603.0
GotPopBS46_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	93621.0	14267.0	7246.0	5369.0	2039.0	1584.0	1329.0	568.0	15.0	0.0	500717.0	5684972.0
GotPopBS47_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	55681.0	8345.0	4296.0	3082.0	1285.0	903.0	938.0	311.0	5.0	0.0	297038.0	3310132.0
GotPopBS47_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	56269.0	8400.0	4239.0	3020.0	1129.0	925.0	937.0	292.0	11.0	0.0	299976.0	3306818.0
GotPopBS48_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	25337.0	3819.0	2000.0	1376.0	578.0	391.0	304.0	150.0	3.0	0.0	135657.0	1552360.0
GotPopBS48_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	26026.0	3759.0	1956.0	1477.0	564.0	337.0	289.0	158.0	2.0	0.0	137458.0	1549949.0
GotPopBS49_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	149179.0	24410.0	11506.0	8296.0	3208.0	2151.0	2089.0	875.0	26.0	0.0	797351.0	8776741.0
GotPopBS49_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	149318.0	24549.0	11452.0	8401.0	3188.0	2115.0	2122.0	829.0	34.0	0.0	806858.0	8766966.0
GotPopBS4_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	133086.0	19864.0	10228.0	7452.0	2933.0	2403.0	2324.0	764.0	18.0	0.0	728808.0	7863902.0
GotPopBS4_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	133950.0	19659.0	9819.0	7214.0	2733.0	2377.0	2276.0	742.0	18.0	0.0	730846.0	7862148.0
GotPopBS50_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	87510.0	13739.0	6767.0	5138.0	1973.0	1275.0	1031.0	598.0	12.0	0.0	466369.0	5300900.0
GotPopBS50_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	87811.0	13496.0	6742.0	5087.0	1876.0	1340.0	1014.0	543.0	6.0	0.0	470617.0	5296780.0
GotPopBS5_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	130081.0	19068.0	10180.0	7414.0	2768.0	1846.0	1383.0	805.0	38.0	0.0	712565.0	7593735.0
GotPopBS5_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	131147.0	18927.0	10074.0	7347.0	2800.0	1712.0	1368.0	763.0	13.0	0.0	717085.0	7588647.0
GotPopBS7_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	46635.0	6958.0	3608.0	2775.0	1047.0	666.0	1013.0	258.0	9.0	0.0	254503.0	2847746.0
GotPopBS7_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	47342.0	6947.0	3675.0	2593.0	991.0	654.0	1005.0	275.0	8.0	0.0	256514.0	2845214.0
GotPopBS8_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	65859.0	10213.0	5161.0	3892.0	1415.0	1069.0	725.0	411.0	14.0	0.0	352227.0	4081942.0
GotPopBS8_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	65881.0	9972.0	5211.0	3919.0	1435.0	1063.0	741.0	438.0	13.0	0.0	354574.0	4079681.0
GotPopBS9_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	57959.0	8626.0	4744.0	3284.0	1277.0	1004.0	1028.0	307.0	7.0	0.0	314403.0	3415690.0
GotPopBS9_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	58627.0	8641.0	4710.0	3273.0	1261.0	963.0	924.0	294.0	5.0	0.0	316607.0	3413024.0
GotPopCL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	868.0	127.0	63.0	54.0	21.0	11.0	13.0	4.0	0.0	0.0	4864.0	55577.0
GotPopCL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	963.0	148.0	51.0	38.0	22.0	19.0	11.0	6.0	1.0	0.0	4883.0	55460.0
GotPopCL1_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	118149.0	17573.0	9109.0	6684.0	2504.0	1685.0	1499.0	749.0	24.0	0.0	620405.0	7099966.0
GotPopCL1_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	119425.0	17409.0	8841.0	6643.0	2478.0	1606.0	1444.0	721.0	17.0	0.0	623736.0	7096027.0
GotPopCS11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	36262.0	5372.0	2784.0	2137.0	816.0	566.0	531.0	247.0	6.0	0.0	201906.0	2159240.0
GotPopCS11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	36496.0	5356.0	2895.0	2081.0	803.0	497.0	532.0	216.0	4.0	0.0	203193.0	2157794.0
GotPopCS12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	131534.0	19305.0	9892.0	7500.0	2822.0	2040.0	1470.0	756.0	15.0	0.0	707677.0	7808041.0
GotPopCS12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	131792.0	19453.0	9771.0	7227.0	2843.0	1995.0	1487.0	752.0	19.0	0.0	713756.0	7801957.0
GotPopCS13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	68291.0	10342.0	5354.0	3912.0	1438.0	1399.0	1312.0	419.0	6.0	0.0	378633.0	4045721.0
GotPopCS13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	68787.0	10298.0	5385.0	3799.0	1463.0	1427.0	1340.0	402.0	10.0	0.0	380453.0	4043463.0
GotPopCS14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	61182.0	9055.0	4842.0	3633.0	1373.0	909.0	917.0	386.0	6.0	0.0	333706.0	3666505.0
GotPopCS14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	61282.0	9217.0	4560.0	3422.0	1300.0	906.0	881.0	399.0	11.0	0.0	337297.0	3663239.0
GotPopCS15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	103849.0	15347.0	8267.0	5849.0	2052.0	1414.0	1278.0	726.0	10.0	0.0	575317.0	5831338.0
GotPopCS15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	104027.0	15106.0	8184.0	5993.0	2132.0	1386.0	1248.0	700.0	25.0	0.0	577926.0	5828720.0
GotPopCS16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	73084.0	11171.0	5688.0	4169.0	1575.0	1447.0	1552.0	412.0	8.0	0.0	397126.0	4436485.0
GotPopCS16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	73403.0	11300.0	5746.0	4104.0	1568.0	1431.0	1521.0	420.0	17.0	0.0	400668.0	4432539.0
GotPopCS18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	102155.0	15469.0	8030.0	6076.0	2223.0	1539.0	2082.0	624.0	17.0	0.0	558456.0	6126738.0
GotPopCS18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	102600.0	15443.0	7942.0	5743.0	2180.0	1499.0	1995.0	591.0	17.0	0.0	562755.0	6122644.0
GotPopCS19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	91204.0	14075.0	7025.0	5129.0	1912.0	2317.0	1377.0	559.0	17.0	0.0	499197.0	5435662.0
GotPopCS19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	92215.0	13894.0	7133.0	5130.0	1993.0	2209.0	1337.0	512.0	12.0	0.0	502012.0	5432027.0
GotPopCS1_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	267785.0	40812.0	20555.0	15413.0	5936.0	3859.0	4308.0	1540.0	47.0	0.0	1452802.0	16227302.0
GotPopCS1_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	271356.0	40414.0	20510.0	15302.0	6007.0	3807.0	4208.0	1411.0	39.0	0.0	1471651.0	16205654.0
GotPopCS21_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	46855.0	7146.0	3660.0	2613.0	947.0	796.0	800.0	253.0	7.0	0.0	252814.0	2824177.0
GotPopCS21_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	47342.0	7114.0	3636.0	2614.0	1024.0	759.0	746.0	247.0	6.0	0.0	255543.0	2821037.0
GotPopCS23_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	73479.0	11096.0	5862.0	4278.0	1607.0	1091.0	1220.0	444.0	9.0	0.0	398227.0	4436344.0
GotPopCS23_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	74498.0	11019.0	5812.0	4182.0	1532.0	1037.0	1278.0	444.0	17.0	0.0	402921.0	4430917.0
GotPopCS24_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	115757.0	17675.0	9169.0	6905.0	2424.0	1721.0	1677.0	728.0	19.0	0.0	627314.0	6934722.0
GotPopCS24_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	116941.0	17415.0	9081.0	6786.0	2500.0	1686.0	1663.0	722.0	21.0	0.0	631205.0	6930091.0
GotPopCS25_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	269096.0	40532.0	20631.0	15103.0	6001.0	4321.0	3104.0	1469.0	40.0	0.0	1449692.0	16235756.0
GotPopCS25_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	272899.0	40797.0	20565.0	14973.0	5878.0	4501.0	3001.0	1442.0	48.0	0.0	1472953.0	16208688.0
GotPopCS26_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	102733.0	15521.0	7804.0	5877.0	2229.0	1422.0	1448.0	529.0	14.0	0.0	545781.0	6198391.0
GotPopCS26_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	103555.0	15391.0	7815.0	5988.0	2242.0	1524.0	1420.0	549.0	16.0	0.0	549675.0	6193574.0
GotPopCS28_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	69638.0	10335.0	5344.0	3937.0	1554.0	1292.0	799.0	442.0	8.0	0.0	374362.0	4099773.0
GotPopCS28_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	69563.0	10213.0	5308.0	3934.0	1492.0	1207.0	855.0	424.0	8.0	0.0	377447.0	4097033.0
GotPopCS29_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	27819.0	4320.0	2172.0	1602.0	613.0	413.0	491.0	161.0	10.0	0.0	151348.0	1663485.0
GotPopCS29_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	28197.0	4157.0	2313.0	1620.0	603.0	400.0	450.0	170.0	3.0	0.0	152703.0	1661818.0
GotPopCS2_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	75379.0	11300.0	5695.0	4261.0	1574.0	1331.0	1035.0	422.0	12.0	0.0	399336.0	4533303.0
GotPopCS2_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	75975.0	11255.0	5783.0	4422.0	1577.0	1285.0	989.0	461.0	7.0	0.0	400605.0	4531289.0
GotPopCS30_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	428437.0	64547.0	32695.0	23563.0	9278.0	8167.0	4930.0	2539.0	69.0	0.0	2403632.0	25545672.0
GotPopCS30_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	431864.0	64547.0	32076.0	23548.0	9454.0	8194.0	4890.0	2530.0	49.0	0.0	2420671.0	25525706.0
GotPopCS32_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	165575.0	25084.0	12532.0	9378.0	3667.0	2571.0	1914.0	859.0	22.0	0.0	888621.0	9871206.0
GotPopCS32_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	166490.0	24763.0	12461.0	9111.0	3613.0	2448.0	1840.0	899.0	18.0	0.0	896267.0	9863519.0
GotPopCS33_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	54436.0	8049.0	4177.0	3079.0	1213.0	741.0	1107.0	305.0	9.0	0.0	294574.0	3212534.0
GotPopCS33_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	55443.0	7956.0	4038.0	2939.0	1172.0	744.0	1061.0	301.0	10.0	0.0	296174.0	3210386.0
GotPopCS34_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	125217.0	19069.0	9633.0	7114.0	2778.0	3264.0	2365.0	752.0	25.0	0.0	681345.0	7480741.0
GotPopCS34_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	126768.0	19077.0	9527.0	7018.0	2793.0	3125.0	2351.0	665.0	22.0	0.0	690215.0	7470742.0
GotPopCS35_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	9833.0	1448.0	805.0	538.0	200.0	190.0	127.0	51.0	1.0	0.0	51637.0	597372.0
GotPopCS35_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	10032.0	1494.0	729.0	583.0	209.0	179.0	126.0	55.0	2.0	0.0	51885.0	596908.0
GotPopCS37_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	15326.0	2219.0	1209.0	878.0	342.0	257.0	256.0	70.0	3.0	0.0	83185.0	916361.0
GotPopCS37_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	15672.0	2296.0	1104.0	853.0	319.0	249.0	208.0	88.0	3.0	0.0	83565.0	915749.0
GotPopCS38_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	146515.0	22207.0	11331.0	8022.0	3292.0	2699.0	1575.0	804.0	13.0	0.0	804748.0	8635039.0
GotPopCS38_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	147241.0	22308.0	11111.0	7876.0	3146.0	2643.0	1482.0	734.0	12.0	0.0	809471.0	8630221.0
GotPopCS39_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	30922.0	4677.0	2399.0	1795.0	717.0	473.0	436.0	209.0	6.0	0.0	170260.0	1857376.0
GotPopCS39_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	31234.0	4540.0	2415.0	1826.0	686.0	484.0	434.0	205.0	5.0	0.0	170892.0	1856549.0
GotPopCS3_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	138355.0	20986.0	10967.0	7858.0	3063.0	1998.0	1648.0	792.0	18.0	0.0	751898.0	8299679.0
GotPopCS3_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	138841.0	20609.0	10819.0	7676.0	2966.0	1958.0	1664.0	774.0	23.0	0.0	755947.0	8295985.0
GotPopCS40_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	189411.0	28579.0	14086.0	10470.0	4201.0	4235.0	2433.0	980.0	20.0	0.0	1015645.0	11205967.0
GotPopCS40_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	190817.0	27994.0	14051.0	10106.0	4156.0	4045.0	2460.0	1006.0	21.0	0.0	1021642.0	11199729.0
GotPopCS41_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	78942.0	11789.0	6267.0	4440.0	1655.0	1348.0	918.0	451.0	14.0	0.0	419679.0	4734785.0
GotPopCS41_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	79727.0	11552.0	6096.0	4367.0	1661.0	1301.0	963.0	402.0	7.0	0.0	418375.0	4735837.0
GotPopCS42_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	34678.0	5117.0	2628.0	1832.0	801.0	557.0	543.0	216.0	5.0	0.0	188491.0	2070015.0
GotPopCS42_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	35081.0	5190.0	2717.0	1753.0	772.0	573.0	509.0	173.0	4.0	0.0	189940.0	2068171.0
GotPopCS43_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	85663.0	13192.0	6752.0	4741.0	1891.0	1421.0	1033.0	437.0	24.0	0.0	455684.0	5148973.0
GotPopCS43_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	87155.0	12987.0	6525.0	4748.0	1921.0	1368.0	932.0	474.0	10.0	0.0	459293.0	5144398.0
GotPopCS44_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	60336.0	8932.0	4610.0	3296.0	1364.0	926.0	717.0	312.0	15.0	0.0	331747.0	3625496.0
GotPopCS44_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	60702.0	8987.0	4505.0	3450.0	1316.0	841.0	722.0	322.0	5.0	0.0	333828.0	3623073.0
GotPopCS45_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	176655.0	26946.0	13395.0	9998.0	3971.0	3377.0	2671.0	969.0	30.0	0.0	951120.0	10607807.0
GotPopCS45_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	177999.0	26734.0	13393.0	9971.0	3877.0	3348.0	2548.0	943.0	17.0	0.0	959740.0	10598369.0
GotPopCS46_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	59920.0	8785.0	4638.0	3371.0	1274.0	840.0	1199.0	391.0	4.0	0.0	325654.0	3547919.0
GotPopCS46_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	60338.0	8931.0	4644.0	3393.0	1299.0	887.0	1226.0	325.0	9.0	0.0	326605.0	3546338.0
GotPopCS47_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	83871.0	12646.0	6518.0	4971.0	1794.0	1240.0	1025.0	503.0	9.0	0.0	441039.0	5095522.0
GotPopCS47_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	84446.0	12658.0	6512.0	4768.0	1728.0	1195.0	1005.0	513.0	9.0	0.0	443607.0	5092697.0
GotPopCS48_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	937.0	137.0	73.0	45.0	30.0	14.0	10.0	3.0	0.0	0.0	5162.0	59678.0
