Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Och-CCat_096-Ex1-6B-lcwgs-1-1.clmp.fp2_r1_screen	18797.0	1272.0	2052.0	1430.0	1042.0	221.0	198.0	78.0	3.0	0.0	74779.0	1492970.0
Och-CCat_096-Ex1-6B-lcwgs-1-1.clmp.fp2_r2_screen	18692.0	1303.0	1944.0	1503.0	949.0	236.0	203.0	82.0	3.0	0.0	74797.0	1493130.0
Och-CTum_001-Ex1-5A-lcwgs-1-1.clmp.fp2_r1_screen	4073.0	214.0	478.0	326.0	281.0	52.0	54.0	12.0	0.0	0.0	14695.0	461534.0
Och-CTum_001-Ex1-5A-lcwgs-1-1.clmp.fp2_r2_screen	4148.0	193.0	467.0	357.0	248.0	58.0	62.0	14.0	1.0	0.0	14637.0	461534.0
Och-CTum_002-Ex1-5B-lcwgs-1-1.clmp.fp2_r1_screen	2299.0	91.0	257.0	197.0	138.0	39.0	30.0	10.0	0.0	0.0	8260.0	234252.0
Och-CTum_002-Ex1-5B-lcwgs-1-1.clmp.fp2_r2_screen	2353.0	94.0	241.0	173.0	140.0	28.0	39.0	9.0	0.0	0.0	8220.0	234276.0
Och-CTum_003-Ex1-5C-lcwgs-1-1.clmp.fp2_r1_screen	10143.0	1211.0	1086.0	766.0	590.0	117.0	90.0	47.0	1.0	0.0	35426.0	1148504.0
Och-CTum_003-Ex1-5C-lcwgs-1-1.clmp.fp2_r2_screen	10094.0	1242.0	1074.0	790.0	634.0	125.0	101.0	44.0	2.0	0.0	35132.0	1148743.0
Och-CTum_004-Ex1-5D-lcwgs-1-1.clmp.fp2_r1_screen	2672.0	254.0	312.0	184.0	163.0	36.0	36.0	10.0	1.0	0.0	9717.0	262017.0
Och-CTum_004-Ex1-5D-lcwgs-1-1.clmp.fp2_r2_screen	2695.0	270.0	288.0	201.0	129.0	45.0	40.0	9.0	0.0	0.0	9653.0	262072.0
Och-CTum_005-Ex1-5E-lcwgs-1-1.clmp.fp2_r1_screen	779.0	41.0	95.0	59.0	47.0	10.0	11.0	3.0	2.0	0.0	2680.0	85208.0
Och-CTum_005-Ex1-5E-lcwgs-1-1.clmp.fp2_r2_screen	784.0	33.0	81.0	67.0	46.0	18.0	9.0	3.0	0.0	0.0	2633.0	85261.0
Och-CTum_006-Ex1-5F-lcwgs-1-1.clmp.fp2_r1_screen	1040.0	73.0	119.0	90.0	47.0	18.0	22.0	7.0	0.0	0.0	3896.0	113778.0
Och-CTum_006-Ex1-5F-lcwgs-1-1.clmp.fp2_r2_screen	1096.0	77.0	140.0	77.0	83.0	24.0	22.0	9.0	1.0	0.0	3914.0	113647.0
Och-CTum_007-Ex1-5G-lcwgs-1-1.clmp.fp2_r1_screen	838.0	66.0	93.0	56.0	47.0	12.0	16.0	2.0	0.0	0.0	2775.0	88405.0
Och-CTum_007-Ex1-5G-lcwgs-1-1.clmp.fp2_r2_screen	816.0	66.0	77.0	69.0	43.0	9.0	11.0	5.0	0.0	0.0	2809.0	88405.0
Och-CTum_008-Ex1-5H-lcwgs-1-1.clmp.fp2_r1_screen	428.0	26.0	45.0	56.0	19.0	8.0	9.0	3.0	0.0	0.0	1649.0	51532.0
Och-CTum_008-Ex1-5H-lcwgs-1-1.clmp.fp2_r2_screen	452.0	35.0	51.0	36.0	25.0	13.0	11.0	2.0	0.0	0.0	1607.0	51543.0
Och-CTum_009-Ex1-6A-lcwgs-1-1.clmp.fp2_r1_screen	1550.0	153.0	126.0	112.0	62.0	24.0	19.0	6.0	2.0	0.0	5925.0	124335.0
Och-CTum_009-Ex1-6A-lcwgs-1-1.clmp.fp2_r2_screen	1586.0	139.0	147.0	125.0	69.0	18.0	15.0	5.0	0.0	0.0	5862.0	124348.0
Och-CTum_010-Ex1-6B-lcwgs-1-1.clmp.fp2_r1_screen	1021.0	46.0	98.0	88.0	47.0	8.0	21.0	4.0	0.0	0.0	3454.0	93504.0
Och-CTum_010-Ex1-6B-lcwgs-1-1.clmp.fp2_r2_screen	932.0	58.0	121.0	76.0	52.0	25.0	10.0	7.0	0.0	0.0	3496.0	93514.0
Och-CTum_011-Ex1-6C-lcwgs-1-1.clmp.fp2_r1_screen	993.0	39.0	86.0	80.0	51.0	21.0	14.0	2.0	0.0	0.0	3765.0	85623.0
Och-CTum_011-Ex1-6C-lcwgs-1-1.clmp.fp2_r2_screen	965.0	48.0	85.0	62.0	55.0	14.0	14.0	9.0	0.0	0.0	3808.0	85614.0
Och-CTum_012-Ex1-6D-lcwgs-1-1.clmp.fp2_r1_screen	5601.0	287.0	565.0	457.0	299.0	60.0	67.0	31.0	2.0	0.0	19812.0	454742.0
Och-CTum_012-Ex1-6D-lcwgs-1-1.clmp.fp2_r2_screen	5715.0	294.0	551.0	412.0	282.0	70.0	63.0	32.0	1.0	0.0	19906.0	454597.0
Och-CTum_013-Ex1-6E-lcwgs-1-1.clmp.fp2_r1_screen	12734.0	578.0	1373.0	1036.0	653.0	210.0	160.0	51.0	3.0	0.0	44826.0	1023290.0
Och-CTum_013-Ex1-6E-lcwgs-1-1.clmp.fp2_r2_screen	12787.0	616.0	1364.0	1016.0	628.0	175.0	169.0	54.0	2.0	0.0	45138.0	1022965.0
Och-CTum_014-Ex1-6F-lcwgs-1-1.clmp.fp2_r1_screen	3752.0	167.0	399.0	287.0	208.0	54.0	45.0	20.0	0.0	0.0	12915.0	353945.0
Och-CTum_014-Ex1-6F-lcwgs-1-1.clmp.fp2_r2_screen	3683.0	167.0	418.0	311.0	200.0	57.0	47.0	10.0	0.0	0.0	13065.0	353834.0
Och-CTum_015-Ex1-6G-lcwgs-1-1.clmp.fp2_r1_screen	825.0	75.0	92.0	73.0	58.0	18.0	11.0	7.0	1.0	0.0	3152.0	86274.0
Och-CTum_015-Ex1-6G-lcwgs-1-1.clmp.fp2_r2_screen	826.0	79.0	113.0	59.0	56.0	8.0	15.0	2.0	1.0	0.0	3208.0	86219.0
Och-CTum_016-Ex1-6H-lcwgs-1-1.clmp.fp2_r1_screen	557.0	46.0	59.0	47.0	35.0	14.0	5.0	2.0	1.0	0.0	2114.0	61396.0
Och-CTum_016-Ex1-6H-lcwgs-1-1.clmp.fp2_r2_screen	565.0	43.0	67.0	42.0	29.0	6.0	5.0	4.0	0.0	0.0	2119.0	61396.0
Och-CTum_017-Ex1-7A-lcwgs-1-1.clmp.fp2_r1_screen	2877.0	445.0	344.0	245.0	160.0	38.0	48.0	9.0	0.0	0.0	10513.0	280064.0
Och-CTum_017-Ex1-7A-lcwgs-1-1.clmp.fp2_r2_screen	3011.0	424.0	303.0	226.0	142.0	45.0	45.0	12.0	2.0	0.0	10439.0	280094.0
Och-CTum_018-Ex1-7B-lcwgs-1-1.clmp.fp2_r1_screen	918.0	47.0	112.0	100.0	49.0	18.0	11.0	3.0	0.0	0.0	3407.0	102070.0
Och-CTum_018-Ex1-7B-lcwgs-1-1.clmp.fp2_r2_screen	964.0	53.0	128.0	92.0	55.0	13.0	12.0	7.0	0.0	0.0	3351.0	102060.0
Och-CTum_019-Ex1-7C-lcwgs-1-1.clmp.fp2_r1_screen	330.0	20.0	49.0	39.0	20.0	5.0	6.0	2.0	0.0	0.0	1222.0	38518.0
Och-CTum_019-Ex1-7C-lcwgs-1-1.clmp.fp2_r2_screen	314.0	21.0	49.0	26.0	25.0	9.0	8.0	3.0	0.0	0.0	1214.0	38542.0
Och-CTum_020-Ex1-7D-lcwgs-1-1.clmp.fp2_r1_screen	13791.0	714.0	1493.0	1085.0	729.0	212.0	166.0	42.0	2.0	0.0	47538.0	1196643.0
Och-CTum_020-Ex1-7D-lcwgs-1-1.clmp.fp2_r2_screen	13660.0	704.0	1524.0	1041.0	701.0	194.0	156.0	54.0	5.0	0.0	47355.0	1197021.0
Och-CTum_021-Ex1-7E-lcwgs-1-1.clmp.fp2_r1_screen	14993.0	532.0	1656.0	1150.0	821.0	238.0	203.0	53.0	2.0	0.0	49308.0	1312918.0
Och-CTum_021-Ex1-7E-lcwgs-1-1.clmp.fp2_r2_screen	14908.0	575.0	1626.0	1204.0	772.0	204.0	203.0	64.0	1.0	0.0	49537.0	1312780.0
Och-CTum_022-Ex1-7F-lcwgs-1-1.clmp.fp2_r1_screen	871.0	33.0	91.0	69.0	53.0	15.0	14.0	3.0	0.0	0.0	3129.0	86723.0
Och-CTum_022-Ex1-7F-lcwgs-1-1.clmp.fp2_r2_screen	911.0	39.0	104.0	64.0	51.0	8.0	11.0	4.0	0.0	0.0	3086.0	86723.0
Och-CTum_023-Ex1-7G-lcwgs-1-1.clmp.fp2_r1_screen	388.0	27.0	60.0	32.0	30.0	9.0	7.0	0.0	0.0	0.0	1355.0	47251.0
Och-CTum_023-Ex1-7G-lcwgs-1-1.clmp.fp2_r2_screen	386.0	25.0	63.0	35.0	30.0	3.0	7.0	2.0	1.0	0.0	1346.0	47261.0
Och-CTum_024-Ex1-7H-lcwgs-1-1.clmp.fp2_r1_screen	442.0	82.0	66.0	29.0	30.0	10.0	5.0	2.0	0.0	0.0	1690.0	47556.0
Och-CTum_024-Ex1-7H-lcwgs-1-1.clmp.fp2_r2_screen	458.0	87.0	44.0	41.0	26.0	8.0	6.0	1.0	0.0	0.0	1710.0	47531.0
Och-CTum_025-Ex1-8A-lcwgs-1-1.clmp.fp2_r1_screen	395.0	72.0	52.0	36.0	22.0	5.0	9.0	1.0	0.0	0.0	1448.0	44517.0
Och-CTum_025-Ex1-8A-lcwgs-1-1.clmp.fp2_r2_screen	415.0	68.0	47.0	28.0	19.0	5.0	9.0	1.0	0.0	0.0	1443.0	44522.0
Och-CTum_026-Ex1-8B-lcwgs-1-1.clmp.fp2_r1_screen	569.0	33.0	53.0	42.0	34.0	10.0	10.0	3.0	0.0	0.0	1992.0	57189.0
Och-CTum_026-Ex1-8B-lcwgs-1-1.clmp.fp2_r2_screen	541.0	37.0	78.0	45.0	33.0	6.0	5.0	2.0	2.0	0.0	1949.0	57237.0
Och-CTum_027-Ex1-8C-lcwgs-1-1.clmp.fp2_r1_screen	5113.0	312.0	575.0	413.0	270.0	73.0	60.0	12.0	1.0	0.0	17935.0	442481.0
Och-CTum_027-Ex1-8C-lcwgs-1-1.clmp.fp2_r2_screen	5111.0	301.0	538.0	388.0	269.0	71.0	71.0	15.0	0.0	0.0	17954.0	442527.0
Och-CTum_028-Ex1-8D-lcwgs-1-1.clmp.fp2_r1_screen	1597.0	114.0	166.0	121.0	117.0	21.0	18.0	5.0	0.0	0.0	5982.0	168067.0
Och-CTum_028-Ex1-8D-lcwgs-1-1.clmp.fp2_r2_screen	1708.0	126.0	195.0	122.0	90.0	21.0	27.0	10.0	0.0	0.0	5983.0	167926.0
Och-CTum_029-Ex1-8E-lcwgs-1-1.clmp.fp2_r1_screen	4127.0	146.0	437.0	323.0	213.0	66.0	41.0	11.0	1.0	0.0	14202.0	355264.0
Och-CTum_029-Ex1-8E-lcwgs-1-1.clmp.fp2_r2_screen	4198.0	159.0	449.0	314.0	200.0	54.0	56.0	10.0	1.0	0.0	14313.0	355077.0
Och-CTum_030-Ex1-8F-lcwgs-1-1.clmp.fp2_r1_screen	698.0	44.0	80.0	62.0	52.0	4.0	9.0	5.0	0.0	0.0	2597.0	83911.0
Och-CTum_030-Ex1-8F-lcwgs-1-1.clmp.fp2_r2_screen	717.0	45.0	85.0	60.0	47.0	5.0	11.0	9.0	1.0	0.0	2685.0	83797.0
Och-CTum_031-Ex1-8G-lcwgs-1-1.clmp.fp2_r1_screen	5469.0	315.0	574.0	465.0	288.0	77.0	72.0	20.0	0.0	0.0	19020.0	490388.0
Och-CTum_031-Ex1-8G-lcwgs-1-1.clmp.fp2_r2_screen	5487.0	302.0	589.0	460.0	298.0	84.0	60.0	27.0	2.0	0.0	19094.0	490285.0
Och-CTum_032-Ex1-8H-lcwgs-1-1.clmp.fp2_r1_screen	4888.0	340.0	522.0	427.0	250.0	76.0	43.0	21.0	0.0	0.0	17313.0	418325.0
Och-CTum_032-Ex1-8H-lcwgs-1-1.clmp.fp2_r2_screen	4831.0	325.0	500.0	376.0	255.0	74.0	65.0	22.0	2.0	0.0	17474.0	418281.0
Och-CTum_033-Ex1-9A-lcwgs-1-1.clmp.fp2_r1_screen	707.0	61.0	77.0	59.0	41.0	10.0	5.0	0.0	0.0	0.0	2384.0	67040.0
Och-CTum_033-Ex1-9A-lcwgs-1-1.clmp.fp2_r2_screen	666.0	71.0	88.0	61.0	30.0	9.0	10.0	4.0	0.0	0.0	2433.0	67012.0
Och-CTum_034-Ex1-9B-lcwgs-1-1.clmp.fp2_r1_screen	254.0	10.0	24.0	22.0	6.0	4.0	4.0	0.0	0.0	0.0	937.0	27066.0
Och-CTum_034-Ex1-9B-lcwgs-1-1.clmp.fp2_r2_screen	274.0	8.0	37.0	20.0	12.0	1.0	7.0	0.0	0.0	0.0	953.0	27015.0
Och-CTum_035-Ex1-9C-lcwgs-1-1.clmp.fp2_r1_screen	1323.0	80.0	143.0	87.0	70.0	21.0	12.0	5.0	0.0	0.0	4507.0	123362.0
Och-CTum_035-Ex1-9C-lcwgs-1-1.clmp.fp2_r2_screen	1258.0	75.0	138.0	98.0	69.0	25.0	12.0	1.0	0.0	0.0	4546.0	123388.0
Och-CTum_036-Ex1-9D-lcwgs-1-1.clmp.fp2_r1_screen	861.0	43.0	62.0	68.0	32.0	10.0	11.0	7.0	0.0	0.0	3001.0	82840.0
Och-CTum_036-Ex1-9D-lcwgs-1-1.clmp.fp2_r2_screen	881.0	39.0	78.0	84.0	54.0	9.0	7.0	4.0	0.0	0.0	3009.0	82770.0
Och-CTum_037-Ex1-9E-lcwgs-1-1.clmp.fp2_r1_screen	706.0	50.0	65.0	47.0	33.0	6.0	6.0	3.0	0.0	0.0	2352.0	67160.0
Och-CTum_037-Ex1-9E-lcwgs-1-1.clmp.fp2_r2_screen	716.0	43.0	72.0	45.0	35.0	3.0	9.0	5.0	0.0	0.0	2312.0	67188.0
Och-CTum_038-Ex1-9F-lcwgs-1-1.clmp.fp2_r1_screen	1371.0	99.0	113.0	112.0	43.0	17.0	17.0	2.0	0.0	0.0	4721.0	134081.0
Och-CTum_038-Ex1-9F-lcwgs-1-1.clmp.fp2_r2_screen	1412.0	107.0	123.0	96.0	49.0	10.0	14.0	7.0	0.0	0.0	4677.0	134081.0
Och-CTum_039-Ex1-9G-lcwgs-1-1.clmp.fp2_r1_screen	33.0	2.0	3.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	105.0	3318.0
Och-CTum_039-Ex1-9G-lcwgs-1-1.clmp.fp2_r2_screen	35.0	3.0	2.0	4.0	1.0	0.0	2.0	0.0	0.0	0.0	94.0	3328.0
Och-CTum_040-Ex1-9H-lcwgs-1-1.clmp.fp2_r1_screen	48.0	1.0	6.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	168.0	4764.0
Och-CTum_040-Ex1-9H-lcwgs-1-1.clmp.fp2_r2_screen	55.0	1.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	163.0	4768.0
Och-CTum_041-Ex1-10A-lcwgs-1-1.clmp.fp2_r1_screen	231.0	16.0	26.0	22.0	12.0	5.0	2.0	0.0	0.0	0.0	829.0	24246.0
Och-CTum_041-Ex1-10A-lcwgs-1-1.clmp.fp2_r2_screen	266.0	10.0	23.0	20.0	13.0	5.0	1.0	2.0	0.0	0.0	811.0	24238.0
Och-CTum_042-Ex1-10B-lcwgs-1-1.clmp.fp2_r1_screen	1559.0	72.0	157.0	116.0	95.0	19.0	23.0	7.0	0.0	0.0	5581.0	139924.0
Och-CTum_042-Ex1-10B-lcwgs-1-1.clmp.fp2_r2_screen	1534.0	83.0	169.0	117.0	81.0	23.0	13.0	2.0	0.0	0.0	5607.0	139924.0
Och-CTum_043-Ex1-10C-lcwgs-1-1.clmp.fp2_r1_screen	6165.0	483.0	681.0	449.0	353.0	98.0	73.0	26.0	0.0	0.0	20371.0	659504.0
Och-CTum_043-Ex1-10C-lcwgs-1-1.clmp.fp2_r2_screen	6150.0	473.0	659.0	484.0	314.0	84.0	62.0	29.0	0.0	0.0	20444.0	659504.0
Och-CTum_044-Ex1-10D-lcwgs-1-1.clmp.fp2_r1_screen	407.0	35.0	41.0	32.0	21.0	6.0	4.0	0.0	0.0	0.0	1617.0	32709.0
Och-CTum_044-Ex1-10D-lcwgs-1-1.clmp.fp2_r2_screen	431.0	41.0	42.0	30.0	20.0	5.0	2.0	1.0	0.0	0.0	1622.0	32678.0
Och-CTum_045-Ex1-10E-lcwgs-1-1.clmp.fp2_r1_screen	6758.0	316.0	759.0	563.0	411.0	101.0	114.0	30.0	0.0	0.0	23081.0	672527.0
Och-CTum_045-Ex1-10E-lcwgs-1-1.clmp.fp2_r2_screen	6793.0	309.0	787.0	566.0	373.0	112.0	111.0	24.0	0.0	0.0	23340.0	672245.0
Och-CTum_047-Ex1-10G-lcwgs-1-1.clmp.fp2_r1_screen	835.0	47.0	92.0	69.0	48.0	14.0	24.0	3.0	0.0	0.0	2897.0	82981.0
Och-CTum_047-Ex1-10G-lcwgs-1-1.clmp.fp2_r2_screen	873.0	46.0	96.0	68.0	35.0	16.0	12.0	3.0	0.0	0.0	2924.0	82937.0
Och-CTum_048-Ex1-10H-lcwgs-1-1.clmp.fp2_r1_screen	1522.0	76.0	174.0	135.0	75.0	23.0	17.0	7.0	1.0	0.0	5383.0	134320.0
Och-CTum_048-Ex1-10H-lcwgs-1-1.clmp.fp2_r2_screen	1540.0	72.0	166.0	103.0	74.0	22.0	22.0	7.0	0.0	0.0	5407.0	134320.0
Och-CTum_049-Ex1-11A-lcwgs-1-1.clmp.fp2_r1_screen	167.0	10.0	22.0	11.0	5.0	3.0	1.0	2.0	0.0	0.0	681.0	13336.0
Och-CTum_049-Ex1-11A-lcwgs-1-1.clmp.fp2_r2_screen	163.0	13.0	28.0	18.0	11.0	1.0	2.0	0.0	0.0	0.0	720.0	13282.0
Och-CTum_050-Ex1-11B-lcwgs-1-1.clmp.fp2_r1_screen	60.0	5.0	2.0	2.0	4.0	0.0	1.0	0.0	0.0	0.0	200.0	5849.0
Och-CTum_050-Ex1-11B-lcwgs-1-1.clmp.fp2_r2_screen	53.0	4.0	7.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	196.0	5857.0
Och-CTum_051-Ex1-11C-lcwgs-1-1.clmp.fp2_r1_screen	80.0	3.0	13.0	11.0	5.0	3.0	0.0	0.0	0.0	0.0	378.0	8753.0
Och-CTum_051-Ex1-11C-lcwgs-1-1.clmp.fp2_r2_screen	95.0	3.0	10.0	11.0	1.0	3.0	0.0	0.0	0.0	0.0	361.0	8762.0
