Sample	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Bacteria_24k	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Cch-CAS_049-3E-lcwgs-1-2.clmp.fp2_r1_screen	11156.0	1507.0	865.0	600.0	238.0	154.0	178.0	62.0	1.0	0.0	67123.0	540803.0
Cch-CAS_049-3E-lcwgs-1-2.clmp.fp2_r2_screen	11145.0	1408.0	774.0	496.0	182.0	170.0	160.0	54.0	1.0	0.0	66124.0	542173.0
Cch-CAS_050-8E-lcwgs-1-2.clmp.fp2_r1_screen	76722.0	11333.0	5902.0	4253.0	1598.0	1113.0	1047.0	435.0	7.0	0.0	413668.0	4403631.0
Cch-CAS_050-8E-lcwgs-1-2.clmp.fp2_r2_screen	77407.0	11126.0	5757.0	4127.0	1681.0	1054.0	1034.0	380.0	6.0	0.0	414490.0	4402647.0
Cch-CBL_002-4C-lcwgs-1-2.clmp.fp2_r1_screen	9806177.0	1469237.0	755775.0	543014.0	219372.0	159491.0	110091.0	56498.0	1480.0	0.0	55677440.0	565289671.0
Cch-CBL_002-4C-lcwgs-1-2.clmp.fp2_r2_screen	9900860.0	1452604.0	741865.0	534287.0	213815.0	156894.0	107904.0	55115.0	1406.0	0.0	55950869.0	564972627.0
Cch-CBL_004-5H-lcwgs-1-2.clmp.fp2_r2_screen	3396938.0	491332.0	253369.0	181993.0	73478.0	54416.0	39406.0	18537.0	454.0	0.0	19490032.0	192021240.0
Cch-CBL_005-4C-lcwgs-1-2.clmp.fp2_r1_screen	170571.0	25046.0	13180.0	9258.0	3629.0	2841.0	3377.0	986.0	20.0	0.0	954610.0	9624861.0
Cch-CBL_005-4C-lcwgs-1-2.clmp.fp2_r2_screen	172132.0	24904.0	13017.0	9131.0	3634.0	2753.0	3289.0	975.0	23.0	0.0	955822.0	9622699.0
Cch-CBL_006-12D-lcwgs-1-2.clmp.fp2_r1_screen	33665.0	4912.0	2481.0	1851.0	705.0	763.0	443.0	225.0	5.0	0.0	185880.0	1939456.0
Cch-CBL_006-12D-lcwgs-1-2.clmp.fp2_r2_screen	33790.0	4802.0	2387.0	1827.0	663.0	749.0	418.0	190.0	4.0	0.0	185014.0	1940542.0
Cch-CBL_007-7C-lcwgs-1-2.clmp.fp2_r1_screen	147943.0	21718.0	11542.0	8117.0	3144.0	2342.0	2356.0	795.0	21.0	0.0	810777.0	8580162.0
Cch-CBL_007-7C-lcwgs-1-2.clmp.fp2_r2_screen	148256.0	21637.0	11413.0	8033.0	3217.0	2310.0	2402.0	773.0	25.0	0.0	810689.0	8580162.0
Cch-CBL_008-1G-lcwgs-1-2.clmp.fp2_r1_screen	68788.0	9667.0	5149.0	3432.0	1471.0	1053.0	1136.0	379.0	7.0	0.0	389840.0	3636555.0
Cch-CBL_008-1G-lcwgs-1-2.clmp.fp2_r2_screen	68480.0	9662.0	5185.0	3398.0	1386.0	1096.0	1058.0	342.0	11.0	0.0	386186.0	3640673.0
Cch-CBL_010-7H-lcwgs-1-2.clmp.fp2_r1_screen	489.0	37.0	16.0	7.0	10.0	9.0	5.0	2.0	0.0	0.0	2832.0	13058.0
Cch-CBL_010-7H-lcwgs-1-2.clmp.fp2_r2_screen	257.0	35.0	31.0	13.0	6.0	4.0	4.0	0.0	0.0	0.0	1521.0	14594.0
Cch-CBL_011-8B-lcwgs-1-2.clmp.fp2_r1_screen	50099.0	7276.0	3825.0	2836.0	1083.0	901.0	953.0	334.0	8.0	0.0	278338.0	2971550.0
Cch-CBL_011-8B-lcwgs-1-2.clmp.fp2_r2_screen	50036.0	7264.0	3918.0	2866.0	990.0	937.0	969.0	308.0	5.0	0.0	277033.0	2972877.0
Cch-CBL_012-8C-lcwgs-1-2.clmp.fp2_r1_screen	6377.0	955.0	472.0	356.0	142.0	94.0	85.0	42.0	1.0	0.0	34390.0	388811.0
Cch-CBL_012-8C-lcwgs-1-2.clmp.fp2_r2_screen	6386.0	904.0	468.0	321.0	157.0	97.0	86.0	32.0	1.0	0.0	34289.0	388984.0
Cch-CBL_013-10D-lcwgs-1-2.clmp.fp2_r1_screen	126273.0	18438.0	9635.0	7060.0	2724.0	1823.0	1969.0	841.0	21.0	0.0	697016.0	7188150.0
Cch-CBL_013-10D-lcwgs-1-2.clmp.fp2_r2_screen	126995.0	18396.0	9422.0	6969.0	2668.0	1834.0	1872.0	770.0	16.0	0.0	699274.0	7185734.0
Cch-CBL_014-7F-lcwgs-1-2.clmp.fp2_r1_screen	672459.0	101068.0	52586.0	38569.0	15036.0	10023.0	13056.0	4204.0	89.0	0.0	3760020.0	39994222.0
Cch-CBL_015-10C-lcwgs-1-2.clmp.fp2_r1_screen	179142.0	26787.0	13995.0	10111.0	3895.0	3194.0	3260.0	1203.0	36.0	0.0	992949.0	10647736.0
Cch-CBL_015-10C-lcwgs-1-2.clmp.fp2_r2_screen	181743.0	26232.0	13754.0	10107.0	3844.0	3216.0	3132.0	1156.0	31.0	0.0	999675.0	10639418.0
Cch-CBL_016-6E-lcwgs-1-2.clmp.fp2_r1_screen	90420.0	13553.0	7091.0	5052.0	1947.0	1520.0	1547.0	449.0	14.0	0.0	507257.0	5320534.0
Cch-CBL_016-6E-lcwgs-1-2.clmp.fp2_r2_screen	91573.0	13509.0	7163.0	4955.0	1958.0	1454.0	1452.0	480.0	10.0	0.0	505701.0	5321129.0
Cch-CBL_017-12C-lcwgs-1-2.clmp.fp2_r1_screen	137713.0	20390.0	10472.0	7596.0	2940.0	2978.0	2908.0	750.0	15.0	1.0	765687.0	7793494.0
Cch-CBL_017-12C-lcwgs-1-2.clmp.fp2_r2_screen	138654.0	19951.0	10099.0	7203.0	2813.0	2956.0	2825.0	657.0	11.0	0.0	767156.0	7792619.0
Cch-CBL_018-11D-lcwgs-1-2.clmp.fp2_r1_screen	57639.0	8554.0	4698.0	3297.0	1347.0	783.0	938.0	324.0	9.0	0.0	319666.0	3393343.0
Cch-CBL_018-11D-lcwgs-1-2.clmp.fp2_r2_screen	58467.0	8652.0	4626.0	3108.0	1277.0	871.0	918.0	331.0	6.0	0.0	320894.0	3391448.0
Cch-CBL_019-6H-lcwgs-1-2.clmp.fp2_r1_screen	122953.0	17550.0	9335.0	6539.0	2601.0	1721.0	1810.0	698.0	9.0	0.0	719689.0	6650409.0
Cch-CBL_019-6H-lcwgs-1-2.clmp.fp2_r2_screen	123720.0	17626.0	9118.0	6496.0	2556.0	1648.0	1825.0	610.0	14.0	0.0	715525.0	6654176.0
Cch-CBL_020-5E-lcwgs-1-2.clmp.fp2_r1_screen	102642.0	14869.0	7679.0	5649.0	2160.0	1422.0	1797.0	549.0	18.0	0.0	572444.0	5600635.0
Cch-CBL_020-5E-lcwgs-1-2.clmp.fp2_r2_screen	102226.0	14620.0	7604.0	5468.0	2065.0	1417.0	1830.0	507.0	13.0	0.0	573479.0	5600635.0
Cch-CBL_021-6F-lcwgs-1-2.clmp.fp2_r1_screen	108862.0	15770.0	8413.0	5862.0	2318.0	1638.0	1603.0	592.0	21.0	0.0	608150.0	6106777.0
Cch-CBL_021-6F-lcwgs-1-2.clmp.fp2_r2_screen	110253.0	15669.0	8196.0	5844.0	2378.0	1585.0	1561.0	554.0	19.0	0.0	605112.0	6108835.0
Cch-CBL_023-10A-lcwgs-1-2.clmp.fp2_r1_screen	5358251.0	810201.0	417378.0	297751.0	119752.0	85751.0	61480.0	31160.0	791.0	0.0	30697876.0	311247633.0
Cch-CBL_025-12F-lcwgs-1-2.clmp.fp2_r1_screen	53193.0	7758.0	4029.0	2960.0	1122.0	901.0	920.0	301.0	11.0	0.0	301182.0	2979344.0
Cch-CBL_025-12F-lcwgs-1-2.clmp.fp2_r2_screen	53188.0	7756.0	4015.0	2923.0	1103.0	913.0	880.0	335.0	6.0	0.0	300923.0	2979679.0
Cch-CBL_026-12G-lcwgs-1-2.clmp.fp2_r1_screen	129350.0	18791.0	9928.0	6879.0	2829.0	1939.0	2364.0	800.0	22.0	0.0	719868.0	7297780.0
Cch-CBL_026-12G-lcwgs-1-2.clmp.fp2_r2_screen	130057.0	18491.0	9801.0	6853.0	2757.0	1912.0	2265.0	718.0	31.0	0.0	719885.0	7297780.0
Cch-CBL_028-11G-lcwgs-1-2.clmp.fp2_r1_screen	20875.0	3024.0	1437.0	1163.0	458.0	312.0	235.0	91.0	1.0	0.0	106034.0	1192060.0
Cch-CBL_028-11G-lcwgs-1-2.clmp.fp2_r2_screen	20318.0	2964.0	1481.0	1107.0	410.0	313.0	204.0	227.0	5.0	0.0	106601.0	1192060.0
Cch-CBL_033-11E-lcwgs-1-2.clmp.fp2_r1_screen	23086.0	3326.0	1671.0	1243.0	486.0	402.0	276.0	149.0	4.0	0.0	138690.0	1220920.0
Cch-CBL_033-11E-lcwgs-1-2.clmp.fp2_r2_screen	23502.0	3168.0	1694.0	1135.0	433.0	365.0	308.0	160.0	2.0	0.0	137176.0	1222310.0
Cch-CBL_034-2F-lcwgs-1-2.clmp.fp2_r1_screen	206244.0	31262.0	16234.0	12144.0	4438.0	3768.0	4078.0	1461.0	33.0	0.0	1143245.0	12167410.0
Cch-CBL_034-2F-lcwgs-1-2.clmp.fp2_r2_screen	207097.0	31061.0	16161.0	12103.0	4354.0	3614.0	4091.0	1376.0	26.0	0.0	1145742.0	12164692.0
Cch-CBL_035-3A-lcwgs-1-2.clmp.fp2_r1_screen	2026.0	339.0	167.0	104.0	43.0	34.0	33.0	5.0	0.0	0.0	11285.0	129627.0
Cch-CBL_035-3A-lcwgs-1-2.clmp.fp2_r2_screen	2112.0	335.0	167.0	90.0	47.0	30.0	39.0	18.0	0.0	0.0	11342.0	129483.0
Cch-CBL_037-4D-lcwgs-1-2.clmp.fp2_r1_screen	243092.0	35009.0	18067.0	12754.0	5384.0	4812.0	2968.0	1169.0	30.0	0.0	1317164.0	13748378.0
Cch-CBL_037-4D-lcwgs-1-2.clmp.fp2_r2_screen	244765.0	34766.0	17640.0	12302.0	4996.0	4521.0	2727.0	1209.0	24.0	0.0	1315961.0	13749916.0
Cch-CBL_038-9G-lcwgs-1-2.clmp.fp2_r1_screen	182023.0	26411.0	13602.0	9409.0	3991.0	2428.0	3082.0	892.0	29.0	1.0	1003145.0	10083582.0
Cch-CBL_038-9G-lcwgs-1-2.clmp.fp2_r2_screen	183169.0	25966.0	13565.0	9438.0	3918.0	2455.0	3024.0	905.0	28.0	0.0	1002545.0	10083582.0
Cch-CBL_039-9A-lcwgs-1-2.clmp.fp2_r1_screen	62478.0	9403.0	4867.0	3451.0	1359.0	908.0	841.0	357.0	12.0	0.0	339770.0	3609368.0
Cch-CBL_039-9A-lcwgs-1-2.clmp.fp2_r2_screen	63135.0	9245.0	4898.0	3494.0	1302.0	900.0	859.0	299.0	7.0	0.0	343743.0	3604932.0
Cch-CBL_040-1G-lcwgs-1-2.clmp.fp2_r1_screen	238959.0	35059.0	17907.0	12515.0	5074.0	5382.0	2507.0	1241.0	31.0	0.0	1281858.0	13570390.0
Cch-CBL_040-1G-lcwgs-1-2.clmp.fp2_r2_screen	240215.0	34653.0	17717.0	12458.0	4898.0	5141.0	2398.0	1268.0	32.0	0.0	1284787.0	13567356.0
Cch-CBL_041-8B-lcwgs-1-2.clmp.fp2_r1_screen	208108.0	31708.0	16429.0	11864.0	4487.0	3978.0	2232.0	1242.0	41.0	0.0	1154232.0	12291233.0
Cch-CBL_041-8B-lcwgs-1-2.clmp.fp2_r2_screen	210043.0	31062.0	15805.0	11610.0	4471.0	3710.0	2226.0	1220.0	22.0	0.0	1148662.0	12296723.0
Cch-CBL_043-9E-lcwgs-1-2.clmp.fp2_r1_screen	124202.0	17654.0	9401.0	6457.0	2652.0	1864.0	2470.0	615.0	26.0	0.0	709893.0	6656892.0
Cch-CBL_043-9E-lcwgs-1-2.clmp.fp2_r2_screen	124640.0	17434.0	9176.0	6268.0	2572.0	1823.0	2435.0	594.0	14.0	0.0	708771.0	6658399.0
Cch-CBL_044-1A-lcwgs-1-2.clmp.fp2_r1_screen	168434.0	25454.0	13336.0	9353.0	3688.0	2639.0	2938.0	975.0	24.0	0.0	931252.0	9913533.0
Cch-CBL_044-1A-lcwgs-1-2.clmp.fp2_r2_screen	168706.0	25248.0	12965.0	9156.0	3630.0	2570.0	2969.0	987.0	25.0	0.0	934051.0	9911319.0
Cch-CBL_045-9H-lcwgs-1-2.clmp.fp2_r1_screen	181794.0	27239.0	13862.0	9698.0	3928.0	4892.0	1978.0	916.0	19.0	0.0	977697.0	10607819.0
Cch-CBL_045-9H-lcwgs-1-2.clmp.fp2_r2_screen	183660.0	26749.0	13561.0	9444.0	3873.0	4821.0	1916.0	869.0	28.0	0.0	979468.0	10605453.0
Cch-CBL_046-12D-lcwgs-1-2.clmp.fp2_r1_screen	111821.0	16545.0	8457.0	6099.0	2386.0	2109.0	2197.0	624.0	12.0	0.0	615604.0	6391654.0
Cch-CBL_046-12D-lcwgs-1-2.clmp.fp2_r2_screen	112073.0	16269.0	8370.0	5956.0	2371.0	2024.0	2126.0	564.0	8.0	0.0	615377.0	6392370.0
Cch-CBL_047-4A-lcwgs-1-2.clmp.fp2_r1_screen	182574.0	27377.0	14016.0	10306.0	3855.0	2650.0	3192.0	1002.0	28.0	0.0	1003415.0	10709580.0
Cch-CBL_047-4A-lcwgs-1-2.clmp.fp2_r2_screen	183974.0	27320.0	13995.0	10079.0	3910.0	2621.0	3077.0	1017.0	35.0	0.0	1007170.0	10704797.0
Cch-CBS_005-12A-lcwgs-1-2.clmp.fp2_r1_screen	471504.0	70380.0	36363.0	26791.0	10058.0	6500.0	5172.0	2845.0	88.0	0.0	2565923.0	27209928.0
Cch-CBS_005-12A-lcwgs-1-2.clmp.fp2_r2_screen	473522.0	69215.0	35892.0	26275.0	9928.0	6456.0	5089.0	2721.0	45.0	0.0	2572562.0	27203847.0
Cch-CBS_007-5C-lcwgs-1-2.clmp.fp2_r1_screen	113994.0	16502.0	8667.0	6251.0	2366.0	1573.0	2468.0	661.0	19.0	0.0	634104.0	6496771.0
Cch-CBS_007-5C-lcwgs-1-2.clmp.fp2_r2_screen	114722.0	16340.0	8586.0	5938.0	2303.0	1557.0	2390.0	609.0	9.0	0.0	635608.0	6495314.0
Cch-CBS_008-5E-lcwgs-1-2.clmp.fp2_r1_screen	165535.0	24902.0	12839.0	9327.0	3508.0	2542.0	1804.0	1008.0	20.0	0.0	906828.0	9679280.0
Cch-CBS_008-5E-lcwgs-1-2.clmp.fp2_r2_screen	166526.0	24479.0	12768.0	9176.0	3405.0	2548.0	1711.0	963.0	23.0	0.0	907795.0	9678199.0
Cch-CBS_009-2C-lcwgs-1-2.clmp.fp2_r1_screen	140877.0	20226.0	10985.0	7558.0	3039.0	2357.0	2271.0	716.0	21.0	0.0	783093.0	7715283.0
Cch-CBS_009-2C-lcwgs-1-2.clmp.fp2_r2_screen	142069.0	20183.0	10680.0	7378.0	2925.0	2240.0	2125.0	714.0	15.0	0.0	786288.0	7711809.0
Cch-CBS_010-11F-lcwgs-1-2.clmp.fp2_r1_screen	219758.0	33195.0	16996.0	12361.0	4811.0	3276.0	3244.0	1177.0	30.0	0.0	1195657.0	12882729.0
Cch-CBS_010-11F-lcwgs-1-2.clmp.fp2_r2_screen	220949.0	32265.0	17024.0	12058.0	4725.0	3343.0	3215.0	1156.0	41.0	0.0	1201478.0	12876980.0
Cch-CBS_011-1F-lcwgs-1-2.clmp.fp2_r1_screen	402410.0	59699.0	30837.0	22583.0	8634.0	5582.0	4463.0	2587.0	53.0	1.0	2201493.0	23316283.0
Cch-CBS_011-1F-lcwgs-1-2.clmp.fp2_r2_screen	405495.0	58524.0	30101.0	21966.0	8591.0	5380.0	4295.0	2501.0	53.0	0.0	2204041.0	23313678.0
Cch-CBS_012-2H-lcwgs-1-2.clmp.fp2_r1_screen	100224.0	14897.0	7922.0	5471.0	2209.0	1698.0	1806.0	576.0	16.0	0.0	546277.0	5774781.0
Cch-CBS_012-2H-lcwgs-1-2.clmp.fp2_r2_screen	100225.0	14744.0	7648.0	5357.0	2191.0	1692.0	1757.0	556.0	19.0	0.0	546907.0	5774781.0
Cch-CBS_014-2B-lcwgs-1-2.clmp.fp2_r1_screen	103481.0	15294.0	7941.0	5584.0	2294.0	1554.0	1930.0	599.0	12.0	0.0	578925.0	5939282.0
Cch-CBS_014-2B-lcwgs-1-2.clmp.fp2_r2_screen	104189.0	15046.0	7968.0	5627.0	2204.0	1516.0	1893.0	572.0	20.0	0.0	578579.0	5939282.0
Cch-CBS_016-10A-lcwgs-1-2.clmp.fp2_r1_screen	31012.0	4510.0	2443.0	1745.0	695.0	549.0	400.0	169.0	2.0	0.0	173705.0	1720283.0
Cch-CBS_016-10A-lcwgs-1-2.clmp.fp2_r2_screen	31280.0	4421.0	2340.0	1611.0	664.0	561.0	379.0	171.0	6.0	0.0	172829.0	1721251.0
Cch-CBS_017-1F-lcwgs-1-2.clmp.fp2_r1_screen	41376.0	6003.0	3075.0	2156.0	852.0	612.0	658.0	215.0	4.0	0.0	231629.0	2171218.0
Cch-CBS_017-1F-lcwgs-1-2.clmp.fp2_r2_screen	41467.0	5625.0	3006.0	1987.0	893.0	595.0	657.0	227.0	3.0	0.0	230891.0	2172447.0
Cch-CBS_018-8C-lcwgs-1-2.clmp.fp2_r1_screen	115177.0	17192.0	8832.0	6317.0	2435.0	2473.0	1752.0	628.0	15.0	0.0	640303.0	6706044.0
Cch-CBS_018-8C-lcwgs-1-2.clmp.fp2_r2_screen	115453.0	17192.0	8961.0	6247.0	2480.0	2450.0	1688.0	617.0	25.0	0.0	640761.0	6705294.0
Cch-CBS_020-9C-lcwgs-1-2.clmp.fp2_r1_screen	6499.0	999.0	515.0	375.0	145.0	105.0	91.0	33.0	2.0	0.0	35782.0	409997.0
Cch-CBS_020-9C-lcwgs-1-2.clmp.fp2_r2_screen	6641.0	956.0	500.0	382.0	155.0	112.0	85.0	43.0	0.0	0.0	36035.0	409634.0
Cch-CBS_022-4F-lcwgs-1-2.clmp.fp2_r1_screen	194649.0	29042.0	14892.0	10779.0	4303.0	4015.0	3827.0	1151.0	32.0	0.0	1065626.0	11346447.0
Cch-CBS_022-4F-lcwgs-1-2.clmp.fp2_r2_screen	194734.0	28825.0	14789.0	10768.0	4159.0	3992.0	3797.0	1109.0	22.0	0.0	1064853.0	11347715.0
Cch-CBS_023-3A-lcwgs-1-2.clmp.fp2_r1_screen	2829893.0	422505.0	217651.0	155214.0	63673.0	48551.0	29751.0	16008.0	456.0	0.0	16682752.0	162433043.0
Cch-CBS_024-3E-lcwgs-1-2.clmp.fp2_r1_screen	2569.0	336.0	211.0	129.0	57.0	37.0	39.0	19.0	0.0	0.0	14116.0	138294.0
Cch-CBS_024-3E-lcwgs-1-2.clmp.fp2_r2_screen	2544.0	346.0	205.0	131.0	58.0	33.0	29.0	14.0	0.0	0.0	14138.0	138309.0
Cch-CBS_025-7E-lcwgs-1-2.clmp.fp2_r1_screen	94236.0	13841.0	7244.0	5258.0	1898.0	1250.0	1332.0	447.0	15.0	0.0	513305.0	5287202.0
Cch-CBS_025-7E-lcwgs-1-2.clmp.fp2_r2_screen	94334.0	13537.0	7169.0	5149.0	1929.0	1255.0	1389.0	549.0	10.0	0.0	514098.0	5286609.0
Cch-CBS_026-5E-lcwgs-1-2.clmp.fp2_r1_screen	22405.0	3099.0	1740.0	1147.0	467.0	328.0	329.0	125.0	1.0	0.0	134242.0	1144041.0
Cch-CBS_026-5E-lcwgs-1-2.clmp.fp2_r2_screen	22121.0	3102.0	1738.0	1129.0	421.0	307.0	324.0	130.0	4.0	0.0	134084.0	1144564.0
Cch-CBS_027-4D-lcwgs-1-2.clmp.fp2_r1_screen	3522.0	472.0	251.0	188.0	69.0	53.0	42.0	18.0	0.0	0.0	20354.0	190835.0
Cch-CBS_027-4D-lcwgs-1-2.clmp.fp2_r2_screen	3526.0	478.0	271.0	166.0	85.0	41.0	55.0	23.0	0.0	0.0	20065.0	191094.0
Cch-CBS_028-9D-lcwgs-1-2.clmp.fp2_r1_screen	274830.0	40762.0	20935.0	14932.0	5882.0	4526.0	5086.0	1675.0	44.0	0.0	1519788.0	15613480.0
Cch-CBS_028-9D-lcwgs-1-2.clmp.fp2_r2_screen	276192.0	39978.0	20787.0	14672.0	5786.0	4464.0	5063.0	1580.0	32.0	0.0	1526907.0	15606479.0
Cch-CBS_029-4H-lcwgs-1-2.clmp.fp2_r1_screen	168093.0	24495.0	12693.0	8922.0	3682.0	2755.0	3460.0	1014.0	18.0	0.0	942145.0	9339266.0
Cch-CBS_029-4H-lcwgs-1-2.clmp.fp2_r2_screen	169441.0	24304.0	12655.0	8881.0	3494.0	2637.0	3397.0	1014.0	26.0	0.0	939327.0	9341367.0
Cch-CBS_030-3C-lcwgs-1-2.clmp.fp2_r1_screen	2036.0	284.0	143.0	111.0	46.0	28.0	34.0	17.0	0.0	0.0	10472.0	117745.0
Cch-CBS_030-3C-lcwgs-1-2.clmp.fp2_r2_screen	2043.0	318.0	144.0	100.0	39.0	30.0	31.0	11.0	0.0	0.0	10428.0	117772.0
Cch-CBS_031-4A-lcwgs-1-2.clmp.fp2_r1_screen	2349099.0	360226.0	182569.0	134015.0	53109.0	41422.0	24710.0	14553.0	362.0	1.0	13185434.0	139474322.0
Cch-CBS_031-4A-lcwgs-1-2.clmp.fp2_r2_screen	2371055.0	355886.0	179792.0	131917.0	51729.0	40563.0	24376.0	14008.0	306.0	0.0	13222614.0	139427576.0
Cch-CBS_032-12E-lcwgs-1-2.clmp.fp2_r1_screen	63726.0	9648.0	4987.0	3488.0	1376.0	1374.0	1280.0	363.0	14.0	0.0	353099.0	3729090.0
Cch-CBS_032-12E-lcwgs-1-2.clmp.fp2_r2_screen	64376.0	9284.0	4994.0	3426.0	1302.0	1233.0	1189.0	347.0	5.0	0.0	352365.0	3729924.0
Cch-CBS_033-5D-lcwgs-1-2.clmp.fp2_r1_screen	96228.0	14091.0	7444.0	5557.0	2001.0	1319.0	2553.0	608.0	12.0	0.0	540535.0	5325607.0
Cch-CBS_033-5D-lcwgs-1-2.clmp.fp2_r2_screen	96463.0	13802.0	7249.0	5315.0	1936.0	1305.0	2502.0	606.0	16.0	0.0	540555.0	5326206.0
Cch-CBS_037-2B-lcwgs-1-2.clmp.fp2_r1_screen	65551.0	9327.0	4869.0	3614.0	1394.0	1204.0	781.0	349.0	6.0	0.0	364677.0	3599991.0
Cch-CBS_037-2B-lcwgs-1-2.clmp.fp2_r2_screen	65482.0	9268.0	4755.0	3368.0	1331.0	1167.0	734.0	335.0	11.0	0.0	365321.0	3599991.0
Cch-CBS_038-7E-lcwgs-1-2.clmp.fp2_r1_screen	327186.0	49289.0	25163.0	19027.0	7078.0	4710.0	3617.0	2020.0	43.0	0.0	1795996.0	19414399.0
Cch-CBS_038-7E-lcwgs-1-2.clmp.fp2_r2_screen	329341.0	48398.0	24777.0	18755.0	6997.0	4548.0	3529.0	2001.0	49.0	0.0	1797898.0	19412235.0
Cch-CBS_040-9C-lcwgs-1-2.clmp.fp2_r1_screen	88122.0	13076.0	6697.0	4956.0	1838.0	1381.0	1265.0	458.0	13.0	0.0	481063.0	5131934.0
Cch-CBS_040-9C-lcwgs-1-2.clmp.fp2_r2_screen	88811.0	12800.0	6532.0	4602.0	1846.0	1374.0	1178.0	428.0	16.0	0.0	484148.0	5129068.0
Cch-CBS_041-6A-lcwgs-1-2.clmp.fp2_r1_screen	410014.0	61538.0	31416.0	23078.0	8978.0	6050.0	5187.0	2546.0	70.0	0.0	2226758.0	24198466.0
Cch-CBS_041-6A-lcwgs-1-2.clmp.fp2_r2_screen	413776.0	61109.0	31462.0	22812.0	8621.0	6074.0	5031.0	2480.0	56.0	0.0	2248491.0	24174189.0
Cch-CBS_043-4G-lcwgs-1-2.clmp.fp2_r1_screen	44011.0	6027.0	3264.0	2316.0	950.0	666.0	579.0	226.0	6.0	0.0	250066.0	2257338.0
Cch-CBS_043-4G-lcwgs-1-2.clmp.fp2_r2_screen	44009.0	6047.0	3240.0	2246.0	879.0	641.0	577.0	241.0	5.0	0.0	249200.0	2258364.0
Cch-CBS_044-8F-lcwgs-1-2.clmp.fp2_r1_screen	192006.0	28434.0	14870.0	10818.0	4083.0	2647.0	2150.0	1193.0	25.0	0.0	1036828.0	11128211.0
Cch-CBS_044-8F-lcwgs-1-2.clmp.fp2_r2_screen	193380.0	27909.0	14497.0	10804.0	4070.0	2587.0	2074.0	1080.0	29.0	0.0	1037866.0	11126969.0
Cch-CBS_045-6C-lcwgs-1-2.clmp.fp2_r1_screen	537953.0	81916.0	42023.0	30854.0	11771.0	8257.0	6541.0	3196.0	81.0	0.0	2912644.0	32144639.0
Cch-CBS_045-6C-lcwgs-1-2.clmp.fp2_r2_screen	543074.0	80916.0	41439.0	30392.0	11515.0	8197.0	6404.0	3297.0	86.0	0.0	2942118.0	32112437.0
Cch-CBS_046-8D-lcwgs-1-2.clmp.fp2_r1_screen	205838.0	31049.0	16077.0	11739.0	4345.0	3516.0	2914.0	1242.0	36.0	0.0	1111592.0	12289955.0
Cch-CBS_046-8D-lcwgs-1-2.clmp.fp2_r2_screen	207103.0	30885.0	15732.0	11570.0	4320.0	3426.0	2926.0	1191.0	32.0	0.0	1108428.0	12292690.0
Cch-CBS_047-10F-lcwgs-1-2.clmp.fp2_r1_screen	133619.0	19606.0	10027.0	7052.0	2946.0	2143.0	2242.0	691.0	20.0	0.0	735641.0	7494351.0
Cch-CBS_047-10F-lcwgs-1-2.clmp.fp2_r2_screen	134439.0	19476.0	10006.0	6871.0	2798.0	2044.0	2249.0	691.0	14.0	0.0	738762.0	7490988.0
Cch-CBS_048-10H-lcwgs-1-2.clmp.fp2_r1_screen	87272.0	12100.0	6439.0	4427.0	1782.0	1148.0	925.0	450.0	13.0	0.0	490620.0	4480332.0
Cch-CBS_048-10H-lcwgs-1-2.clmp.fp2_r2_screen	87780.0	11784.0	6292.0	4372.0	1772.0	1178.0	900.0	444.0	16.0	0.0	490638.0	4480332.0
Cch-CBS_049-10C-lcwgs-1-2.clmp.fp2_r1_screen	326697.0	53387.0	24913.0	17984.0	6935.0	4709.0	4459.0	1819.0	38.0	0.0	1761911.0	18756728.0
Cch-CBS_049-10C-lcwgs-1-2.clmp.fp2_r2_screen	327095.0	53533.0	24496.0	17864.0	6835.0	4474.0	4441.0	1798.0	42.0	0.0	1774850.0	18744152.0
Cch-CBS_050-4G-lcwgs-1-2.clmp.fp2_r1_screen	212288.0	32098.0	15795.0	11946.0	4522.0	2869.0	2443.0	1297.0	29.0	0.0	1151726.0	12064638.0
Cch-CBS_050-4G-lcwgs-1-2.clmp.fp2_r2_screen	212427.0	31356.0	15892.0	11868.0	4462.0	2965.0	2391.0	1168.0	25.0	0.0	1153809.0	12063288.0
Cch-CCL_001-3E-lcwgs-1-2.clmp.fp2_r1_screen	276109.0	40373.0	21192.0	15238.0	5860.0	3880.0	3370.0	1658.0	41.0	0.0	1467654.0	16053265.0
Cch-CCL_001-3E-lcwgs-1-2.clmp.fp2_r2_screen	278738.0	39967.0	20567.0	14924.0	5715.0	3639.0	3297.0	1623.0	37.0	0.0	1470446.0	16049687.0
Cch-CCL_011-3H-lcwgs-1-2.clmp.fp2_r1_screen	1925.0	255.0	137.0	102.0	31.0	25.0	25.0	9.0	1.0	0.0	10314.0	116058.0
Cch-CCL_011-3H-lcwgs-1-2.clmp.fp2_r2_screen	1961.0	292.0	153.0	87.0	44.0	27.0	30.0	12.0	1.0	0.0	10333.0	115942.0
Cch-CCS_003-2C-lcwgs-1-2.clmp.fp2_r2_screen	2450084.0	358825.0	182974.0	131398.0	52047.0	42096.0	30225.0	13230.0	310.0	0.0	13502942.0	141836917.0
