# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	96	510
-	81	491
-	112	458
-	163	145
-	122	350
-	79	531
-	151	191
-	90	531
-	56	149
-	138	264
-	83	543
-	76	499
-	91	520
-	77	522
-	215	34
-	155	199
-	55	143
-	93	532
-	126	336
-	70	449
-	106	460
-	121	395
-	213	28
-	141	230
-	89	509
-	131	320
-	137	290
-	75	510
-	97	527
-	124	366
-	115	411
-	87	507
-	92	543
-	100	505
-	180	90
-	88	547
-	66	346
-	157	186
-	135	294
-	231	16
-	95	486
-	172	128
-	123	322
-	33	19
-	72	457
-	156	185
-	82	514
-	74	460
-	64	311
-	133	287
-	68	392
-	145	252
-	86	528
-	98	543
-	140	265
-	118	393
-	166	153
-	102	519
-	109	429
-	80	477
-	129	327
-	73	459
-	113	404
-	119	414
-	99	497
-	185	83
-	170	135
-	150	190
-	120	380
-	114	416
-	78	481
-	52	117
-	45	93
-	153	191
-	152	195
-	108	434
-	65	345
-	53	137
-	85	520
-	107	479
-	110	483
-	182	91
-	48	101
-	127	349
-	128	311
-	171	122
-	132	345
-	104	501
-	63	260
-	125	370
-	67	388
-	49	102
-	146	221
-	130	317
-	61	256
-	222	24
-	58	161
-	71	464
-	148	231
-	197	47
-	159	196
-	136	288
-	144	241
-	179	93
-	101	449
-	142	239
-	103	472
-	111	447
-	94	546
-	183	100
-	60	220
-	161	152
-	233	16
-	44	74
-	206	45
-	192	70
-	169	118
-	191	70
-	139	280
-	57	179
-	62	243
-	36	39
-	160	164
-	154	195
-	43	87
-	69	424
-	149	217
-	176	102
-	143	233
-	50	101
-	116	440
-	181	93
-	84	542
-	173	100
-	34	26
-	232	19
-	54	144
-	194	57
-	41	72
-	178	90
-	164	150
-	158	172
-	165	135
-	207	54
-	205	43
-	46	96
-	40	53
-	51	120
-	162	186
-	134	292
-	175	107
-	198	58
-	251	8
-	220	32
-	147	202
-	193	59
-	190	67
-	188	75
-	242	13
-	228	20
-	203	35
-	37	42
-	214	29
-	239	19
-	256	8
-	167	134
-	177	79
-	168	122
-	187	77
-	241	16
-	204	51
-	225	33
-	39	66
-	189	53
-	208	36
-	217	24
-	31	16
-	201	47
-	211	46
-	195	60
-	226	22
-	59	170
-	174	99
-	47	108
-	27	7
-	202	38
-	199	57
-	184	74
-	246	10
-	38	41
-	210	38
-	236	14
-	186	81
-	35	26
-	200	41
-	259	8
-	42	82
-	247	11
-	249	12
-	196	63
-	223	28
-	237	19
-	253	8
-	218	27
-	235	14
-	227	20
-	30	16
-	257	12
-	209	40
-	221	15
-	254	7
-	216	32
-	243	9
-	229	22
-	230	18
-	28	7
-	32	12
-	238	13
-	244	13
-	240	4
-	248	7
-	224	27
-	234	16
-	250	15
-	245	13
-	252	7
-	219	28
-	212	29
-	255	10
-	25	2
-	29	3
-	258	4
