PsC0103612F	Psq-CVer_036_Ex1-12F-lcwgs-1-1
PsC0108312E	Psq-CVer_083_Ex1-12E-lcwgs-1-1
PsC0108212G	Psq-CVer_082_Ex1-12G-lcwgs-1-1
PsC0103912H	Psq-CVer_039_Ex1-12H-lcwgs-1-1
PsA0102501C	Psq-AGal_025_E1-1C-lcwgs-1-1
PsA0103701D	Psq-AGal_037_E1-1D-lcwgs-1-1
PsA0104901E	Psq-AGal_049_E1-1E-lcwgs-1-1
PsA0106101F	Psq-AGal_061_E1-1F-lcwgs-1-1
PsA0107301G	Psq-AGal_073_E1-1G-lcwgs-1-1
PsA0101402B	Psq-AGal_014_E1-2B-lcwgs-1-1
PsA0102602C	Psq-AGal_026_E1-2C-lcwgs-1-1
PsA0103802D	Psq-AGal_038_E1-2D-lcwgs-1-1
PsA0105002E	Psq-AGal_050_E1-2E-lcwgs-1-1
PsA0106202F	Psq-AGal_062_E1-2F-lcwgs-1-1
PsA0107402G	Psq-AGal_074_E1-2G-lcwgs-1-1
PsA0108602H	Psq-AGal_086_E1-2H-lcwgs-1-1
PsA0100303A	Psq-AGal_003_E1-3A-lcwgs-1-1
PsA0101503B	Psq-AGal_015_E1-3B-lcwgs-1-1
PsA0102703C	Psq-AGal_027_E1-3C-lcwgs-1-1
PsA0103903D	Psq-AGal_039_E1-3D-lcwgs-1-1
PsA0105103E	Psq-AGal_051_E1-3E-lcwgs-1-1
PsA0106303F	Psq-AGal_063_E1-3F-lcwgs-1-1
PsA0107503G	Psq-AGal_075_E1-3G-lcwgs-1-1
PsA0108703H	Psq-AGal_087_E1-3H-lcwgs-1-1
PsA0100404A	Psq-AGal_004_E1-4A-lcwgs-1-1
PsA0102804C	Psq-AGal_028_E1-4C-lcwgs-1-1
PsA0104004D	Psq-AGal_040_E1-4D-lcwgs-1-1
PsA0105204E	Psq-AGal_052_E1-4E-lcwgs-1-1
PsA0106404F	Psq-AGal_064_E1-4F-lcwgs-1-1
PsA0107604G	Psq-AGal_076_E1-4G-lcwgs-1-1
PsA0108804H	Psq-AGal_088_E1-4H-lcwgs-1-1
PsA0100505A	Psq-AGal_005_E1-5A-lcwgs-1-1
PsA0101705B	Psq-AGal_017_E1-5B-lcwgs-1-1
PsA0102905C	Psq-AGal_029_E1-5C-lcwgs-1-1
PsA0104105D	Psq-AGal_041_E1-5D-lcwgs-1-1
PsA0105305E	Psq-AGal_053_E1-5E-lcwgs-1-1
PsA0106505F	Psq-AGal_065_E1-5F-lcwgs-1-1
PsA0107705G	Psq-AGal_077_E1-5G-lcwgs-1-1
PsA0108905H	Psq-AGal_089_E1-5H-lcwgs-1-1
PsA0103006C	Psq-AGal_030_E1-6C-lcwgs-1-1
PsA0104206D	Psq-AGal_042_E1-6D-lcwgs-1-1
PsA0105406E	Psq-AGal_054_E1-6E-lcwgs-1-1
PsA0106606F	Psq-AGal_066_E1-6F-lcwgs-1-1
PsA0107806G	Psq-AGal_078_E1-6G-lcwgs-1-1
PsA0109006H	Psq-AGal_090_E1-6H-lcwgs-1-1
PsA0101907B	Psq-AGal_019_E1-7B-lcwgs-1-1
PsA0103107C	Psq-AGal_031_E1-7C-lcwgs-1-1
PsA0104307D	Psq-AGal_043_E1-7D-lcwgs-1-1
PsA0105507E	Psq-AGal_055_E1-7E-lcwgs-1-1
PsA0106707F	Psq-AGal_067_E1-7F-lcwgs-1-1
PsA0107907G	Psq-AGal_079_E1-7G-lcwgs-1-1
PsA0109107H	Psq-AGal_091_E1-7H-lcwgs-1-1
PsA0100808A	Psq-AGal_008_E1-8A-lcwgs-1-1
PsA0102008B	Psq-AGal_020_E1-8B-lcwgs-1-1
PsA0103208C	Psq-AGal_032_E1-8C-lcwgs-1-1
PsA0104408D	Psq-AGal_044_E1-8D-lcwgs-1-1
PsA0105608E	Psq-AGal_056_E1-8E-lcwgs-1-1
PsA0106808F	Psq-AGal_068_E1-8F-lcwgs-1-1
PsA0108008G	Psq-AGal_080_E1-8G-lcwgs-1-1
PsA0109208H	Psq-AGal_092_E1-8H-lcwgs-1-1
PsA0100909A	Psq-AGal_009_E1-9A-lcwgs-1-1
PsA0102109B	Psq-AGal_021_E1-9B-lcwgs-1-1
PsA0103309C	Psq-AGal_033_E1-9C-lcwgs-1-1
PsA0104509D	Psq-AGal_045_E1-9D-lcwgs-1-1
PsA0105709E	Psq-AGal_057_E1-9E-lcwgs-1-1
PsA0106909F	Psq-AGal_069_E1-9F-lcwgs-1-1
PsA0108109G	Psq-AGal_081_E1-9G-lcwgs-1-1
PsA0109309H	Psq-AGal_093_E1-9H-lcwgs-1-1
PsA0101010A	Psq-AGal_010_E1-10A-lcwgs-1-1
PsA0102210B	Psq-AGal_022_E1-10B-lcwgs-1-1
PsA0103410C	Psq-AGal_034_E1-10C-lcwgs-1-1
PsA0104610D	Psq-AGal_046_E1-10D-lcwgs-1-1
PsA0105810E	Psq-AGal_058_E1-10E-lcwgs-1-1
PsA0107010F	Psq-AGal_070_E1-10F-lcwgs-1-1
PsA0108210G	Psq-AGal_082_E1-10G-lcwgs-1-1
PsA0109410H	Psq-AGal_094_E1-10H-lcwgs-1-1
PsA0101111A	Psq-AGal_011_E1-11A-lcwgs-1-1
PsA0102311B	Psq-AGal_023_E1-11B-lcwgs-1-1
PsA0103511C	Psq-AGal_035_E1-11C-lcwgs-1-1
PsA0104711D	Psq-AGal_047_E1-11D-lcwgs-1-1
PsA0105911E	Psq-AGal_059_E1-11E-lcwgs-1-1
PsA0107111F	Psq-AGal_071_E1-11F-lcwgs-1-1
PsA0108311G	Psq-AGal_083_E1-11G-lcwgs-1-1
PsA0109511H	Psq-AGal_095_E1-11H-lcwgs-1-1
PsA0102412B	Psq-AGal_024_E1-12B-lcwgs-1-1
PsA0103612C	Psq-AGal_036_E1-12C-lcwgs-1-1
PsA0104812D	Psq-AGal_048_E1-12D-lcwgs-1-1
PsA0106012E	Psq-AGal_060_E1-12E-lcwgs-1-1
PsA0107212F	Psq-AGal_072_E1-12F-lcwgs-1-1
PsA0108412G	Psq-AGal_084_E1-12G-lcwgs-1-1
PsA0109612H	Psq-AGal_096_E1-12H-lcwgs-1-1
PsC0101501A	Psq-CVer_015_Ex1-1A-lcwgs-1-1
PsC0106201B	Psq-CVer_062_Ex1-1B-lcwgs-1-1
PsC0105301C	Psq-CVer_053_Ex1-1C-lcwgs-1-1
PsC0106101D	Psq-CVer_061_Ex1-1D-lcwgs-1-1
PsC0106401E	Psq-CVer_064_Ex1-1E-lcwgs-1-1
PsC0102801F	Psq-CVer_028_Ex1-1F-lcwgs-1-1
PsC0105001G	Psq-CVer_050_Ex1-1G-lcwgs-1-1
PsC0105401H	Psq-CVer_054_Ex1-1H-lcwgs-1-1
PsC0108902A	Psq-CVer_089_Ex1-2A-lcwgs-1-1
PsC0102502B	Psq-CVer_025_Ex1-2B-lcwgs-1-1
PsC0106302C	Psq-CVer_063_Ex1-2C-lcwgs-1-1
PsC0104102D	Psq-CVer_041_Ex1-2D-lcwgs-1-1
PsC0108102E	Psq-CVer_081_Ex1-2E-lcwgs-1-1
PsC0106802F	Psq-CVer_068_Ex1-2F-lcwgs-1-1
PsC0106002G	Psq-CVer_060_Ex1-2G-lcwgs-1-1
PsC0104202H	Psq-CVer_042_Ex1-2H-lcwgs-1-1
PsC0102903A	Psq-CVer_029_Ex1-3A-lcwgs-1-1
PsC0107303B	Psq-CVer_073_Ex1-3B-lcwgs-1-1
PsC0102703C	Psq-CVer_027_Ex1-3C-lcwgs-1-1
PsC0103103D	Psq-CVer_031_Ex1-3D-lcwgs-1-1
PsC0108803E	Psq-CVer_088_Ex1-3E-lcwgs-1-1
PsC0109003F	Psq-CVer_090_Ex1-3F-lcwgs-1-1
PsC0108603G	Psq-CVer_086_Ex1-3G-lcwgs-1-1
PsC0103803H	Psq-CVer_038_Ex1-3H-lcwgs-1-1
PsC0106504A	Psq-CVer_065_Ex1-4A-lcwgs-1-1
PsC0107904B	Psq-CVer_079_Ex1-4B-lcwgs-1-1
PsC0107704C	Psq-CVer_077_Ex1-4C-lcwgs-1-1
PsC0106604D	Psq-CVer_066_Ex1-4D-lcwgs-1-1
PsC0107404E	Psq-CVer_074_Ex1-4E-lcwgs-1-1
PsC0102604F	Psq-CVer_026_Ex1-4F-lcwgs-1-1
PsC0108704G	Psq-CVer_087_Ex1-4G-lcwgs-1-1
PsC0107804H	Psq-CVer_078_Ex1-4H-lcwgs-1-1
