# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	82	210
+	248	22
+	54	128
+	40	40
+	173	204
+	53	115
+	247	18
+	47	94
+	52	86
+	219	47
+	187	132
+	181	131
+	232	28
+	179	179
+	77	203
+	226	34
+	71	156
+	227	35
+	201	90
+	197	96
+	235	24
+	84	223
+	189	136
+	222	26
+	129	505
+	37	23
+	237	23
+	206	70
+	57	112
+	200	85
+	220	45
+	45	80
+	209	74
+	186	150
+	49	99
+	268	12
+	271	7
+	203	69
+	236	29
+	48	91
+	256	12
+	234	32
+	65	171
+	66	137
+	41	40
+	243	21
+	211	82
+	198	81
+	231	36
+	246	16
+	215	54
+	225	25
+	43	63
+	239	24
+	218	43
+	35	18
+	38	30
+	31	7
+	264	10
+	214	40
+	266	7
+	272	9
+	278	6
+	199	84
+	267	16
+	212	79
+	194	93
+	238	28
+	286	6
+	223	45
+	254	12
+	39	38
+	255	13
+	285	8
+	34	11
+	33	15
+	289	5
+	245	16
+	270	6
+	259	9
+	240	21
+	284	4
+	262	10
+	36	26
+	282	7
+	244	17
+	280	8
+	279	7
+	32	8
+	260	10
+	253	13
+	241	23
+	242	26
+	263	5
+	257	5
+	251	19
+	258	12
+	275	8
+	287	2
+	273	5
+	276	6
+	269	13
+	277	9
+	250	11
+	252	9
+	288	1
+	265	9
+	281	3
+	30	3
+	27	1
+	283	3
+	274	4
+	28	1
-	106	618
-	107	582
-	123	534
-	45	80
-	145	378
-	63	135
-	131	505
-	146	417
-	142	356
-	154	319
-	93	395
-	212	72
-	55	119
-	180	153
-	129	527
-	60	153
-	116	624
-	155	276
-	158	295
-	67	143
-	112	589
-	52	105
-	79	184
-	118	584
-	153	313
-	65	137
-	174	196
-	111	570
-	95	452
-	88	262
-	92	345
-	114	565
-	128	553
-	97	467
-	122	548
-	133	512
-	228	27
-	125	539
-	232	30
-	117	563
-	243	24
-	199	92
-	176	198
-	115	568
-	141	439
-	113	583
-	108	585
-	119	569
-	208	65
-	161	276
-	147	359
-	163	293
-	132	469
-	100	516
-	89	282
-	165	277
-	137	459
-	226	46
-	167	244
-	66	151
-	104	549
-	219	60
-	98	454
-	126	559
-	130	509
-	103	514
-	91	306
-	152	326
-	139	419
-	127	498
-	40	46
-	84	225
-	175	180
-	223	47
-	169	245
-	138	427
-	120	556
-	150	334
-	149	361
-	77	176
-	110	590
-	72	190
-	58	136
-	136	427
-	121	541
-	109	603
-	198	111
-	124	556
-	105	571
-	74	186
-	68	147
-	159	293
-	242	21
-	192	118
-	83	233
-	166	234
-	210	57
-	193	94
-	197	81
-	134	476
-	201	90
-	86	251
-	75	189
-	185	130
-	211	65
-	148	363
-	90	297
-	218	44
-	57	122
-	182	144
-	177	164
-	160	274
-	102	535
-	101	515
-	96	398
-	87	265
-	140	477
-	186	139
-	178	183
-	62	134
-	172	185
-	188	130
-	196	104
-	213	60
-	135	450
-	181	162
-	143	383
-	99	493
-	59	148
-	168	209
-	85	234
-	44	90
-	173	187
-	70	158
-	144	407
-	151	302
-	215	50
-	82	210
-	49	83
-	41	44
-	250	13
-	94	391
-	164	233
-	262	8
-	56	136
-	80	211
-	204	78
-	179	168
-	203	81
-	51	113
-	64	161
-	190	115
-	48	81
-	76	193
-	171	186
-	189	118
-	187	138
-	50	90
-	73	176
-	209	57
-	256	19
-	53	116
-	216	52
-	202	95
-	206	63
-	71	157
-	170	200
-	47	93
-	35	18
-	220	53
-	205	76
-	81	207
-	217	69
-	162	254
-	231	31
-	194	91
-	183	144
-	191	135
-	254	10
-	184	143
-	61	140
-	69	180
-	252	13
-	224	46
-	274	13
-	234	33
-	246	26
-	222	51
-	225	46
-	249	17
-	244	19
-	46	73
-	207	69
-	78	214
-	240	24
-	32	9
-	38	24
-	156	285
-	263	12
-	227	25
-	54	122
-	245	15
-	270	7
-	157	305
-	43	63
-	238	23
-	264	6
-	200	84
-	39	34
-	195	98
-	34	12
-	214	49
-	248	14
-	247	16
-	251	27
-	289	5
-	33	14
-	37	24
-	42	58
-	260	11
-	221	51
-	236	39
-	253	17
-	288	3
-	241	27
-	259	7
-	230	38
-	275	9
-	229	27
-	266	14
-	272	5
-	285	6
-	237	28
-	36	20
-	281	7
-	267	6
-	284	5
-	233	28
-	282	6
-	286	3
-	258	13
-	239	20
-	278	2
-	29	2
-	235	20
-	273	14
-	283	7
-	269	7
-	257	12
-	265	11
-	280	2
-	255	11
-	268	7
-	279	4
-	271	5
-	276	4
-	261	10
-	28	2
-	30	4
-	31	3
-	277	2
-	27	2
-	287	1
