# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	230	33
+	255	17
+	239	42
+	286	6
+	287	4
+	201	99
+	272	11
+	234	29
+	264	8
+	52	60
+	224	48
+	53	62
+	237	28
+	245	24
+	73	128
+	203	96
+	229	48
+	261	6
+	206	91
+	205	77
+	59	73
+	187	149
+	51	45
+	256	11
+	263	11
+	43	25
+	228	33
+	280	10
+	267	8
+	270	11
+	57	69
+	42	33
+	262	17
+	242	29
+	283	5
+	41	28
+	269	11
+	40	21
+	246	25
+	251	19
+	254	19
+	227	44
+	278	6
+	240	14
+	34	8
+	248	25
+	45	39
+	209	82
+	276	10
+	268	9
+	250	23
+	37	17
+	247	24
+	284	5
+	31	5
+	259	10
+	39	21
+	252	22
+	33	14
+	288	9
+	258	16
+	36	9
+	35	11
+	271	7
+	295	1
+	30	7
+	32	3
+	257	12
+	282	5
+	277	4
+	285	6
+	281	9
+	260	5
+	29	1
+	279	4
+	289	3
+	273	3
+	275	7
+	26	1
-	198	103
-	157	316
-	116	645
-	114	595
-	106	610
-	173	232
-	126	560
-	87	189
-	97	479
-	58	71
-	139	472
-	101	525
-	149	366
-	61	69
-	131	514
-	128	565
-	136	506
-	222	46
-	86	217
-	99	486
-	123	577
-	175	218
-	104	547
-	90	249
-	83	151
-	148	360
-	166	277
-	96	427
-	137	453
-	140	463
-	171	224
-	125	566
-	115	570
-	154	385
-	122	594
-	132	491
-	49	41
-	226	45
-	189	166
-	118	575
-	231	35
-	111	624
-	121	557
-	108	614
-	218	56
-	110	589
-	100	516
-	76	124
-	207	79
-	191	123
-	92	316
-	230	40
-	178	200
-	133	505
-	145	446
-	143	427
-	150	380
-	164	289
-	138	488
-	113	634
-	165	275
-	78	113
-	130	544
-	57	70
-	112	629
-	67	93
-	244	23
-	105	554
-	152	397
-	159	321
-	47	45
-	147	408
-	134	520
-	161	329
-	163	282
-	120	579
-	117	594
-	98	521
-	77	110
-	72	106
-	162	291
-	156	316
-	158	294
-	119	608
-	236	41
-	75	119
-	102	584
-	127	527
-	135	462
-	199	105
-	203	98
-	216	60
-	129	559
-	124	575
-	254	19
-	39	20
-	45	43
-	224	54
-	141	454
-	89	218
-	282	6
-	248	26
-	201	126
-	107	595
-	160	330
-	142	432
-	144	450
-	151	349
-	167	253
-	155	359
-	209	76
-	249	26
-	103	544
-	81	131
-	180	180
-	95	363
-	109	602
-	206	83
-	234	31
-	213	56
-	93	347
-	286	8
-	182	175
-	243	24
-	63	82
-	192	147
-	85	140
-	146	447
-	263	13
-	172	221
-	168	246
-	51	58
-	181	181
-	185	170
-	91	297
-	190	137
-	183	167
-	80	132
-	54	53
-	53	80
-	153	350
-	270	11
-	188	155
-	82	133
-	215	57
-	193	117
-	28	4
-	52	58
-	88	216
-	59	72
-	169	273
-	66	93
-	184	165
-	200	111
-	84	165
-	177	218
-	268	11
-	187	189
-	265	9
-	70	100
-	176	213
-	44	36
-	195	108
-	197	114
-	247	23
-	170	249
-	239	26
-	246	23
-	220	54
-	202	89
-	219	56
-	241	28
-	56	58
-	221	57
-	69	100
-	186	161
-	212	69
-	74	96
-	196	99
-	46	38
-	79	124
-	73	109
-	210	96
-	179	177
-	68	89
-	65	88
-	64	64
-	211	80
-	205	66
-	208	83
-	250	12
-	174	219
-	62	62
-	235	51
-	94	340
-	229	40
-	48	61
-	55	52
-	204	98
-	228	25
-	60	80
-	42	27
-	36	10
-	34	8
-	261	8
-	194	113
-	227	40
-	50	50
-	71	112
-	256	14
-	238	23
-	233	32
-	223	50
-	274	7
-	240	29
-	266	18
-	43	23
-	217	63
-	214	58
-	232	36
-	271	18
-	264	11
-	258	21
-	242	22
-	225	39
-	41	29
-	253	18
-	262	9
-	255	18
-	35	7
-	281	3
-	259	14
-	279	4
-	275	8
-	245	25
-	38	15
-	260	11
-	269	5
-	33	5
-	257	12
-	252	10
-	32	5
-	37	18
-	40	15
-	251	15
-	267	6
-	237	27
-	289	6
-	277	7
-	291	1
-	272	7
-	284	5
-	30	6
-	285	3
-	273	4
-	276	6
-	278	7
-	287	4
-	280	2
-	26	3
-	283	7
-	29	3
-	31	1
-	288	2
-	27	1
-	290	1
