Sample	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Bacteria_24k	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
GotPopAS38_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	38117.0	5666.0	2988.0	2099.0	805.0	563.0	722.0	212.0	4.0	0.0	203473.0	2291840.0
GotPopAS39_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	68547.0	10291.0	5233.0	4062.0	1454.0	1016.0	984.0	457.0	5.0	0.0	367120.0	4216685.0
GotPopAS39_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	69173.0	10485.0	5241.0	4139.0	1465.0	1006.0	918.0	399.0	10.0	0.0	371944.0	4211074.0
GotPopAS41_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	9473.0	1477.0	768.0	557.0	207.0	194.0	111.0	41.0	1.0	0.0	48810.0	608349.0
GotPopAS41_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	9705.0	1444.0	727.0	505.0	177.0	201.0	124.0	42.0	1.0	0.0	48713.0	608349.0
GotPopAS42_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	593510.0	89822.0	45143.0	33535.0	13054.0	9152.0	8367.0	3593.0	76.0	0.0	3217422.0	35765052.0
GotPopAS42_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	598185.0	88642.0	45005.0	33239.0	12790.0	8823.0	8322.0	3416.0	57.0	0.0	3235084.0	35745163.0
GotPopAS43_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	15955.0	2352.0	1263.0	998.0	376.0	216.0	196.0	96.0	1.0	0.0	85536.0	1009805.0
GotPopAS43_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	16036.0	2359.0	1244.0	979.0	331.0	203.0	205.0	89.0	1.0	0.0	85207.0	1010140.0
GotPopAS44_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	21094.0	3141.0	1626.0	1196.0	447.0	344.0	340.0	110.0	5.0	0.0	112385.0	1291974.0
GotPopAS44_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	21600.0	3084.0	1643.0	1144.0	478.0	323.0	343.0	109.0	5.0	0.0	112675.0	1291258.0
GotPopAS45_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	168512.0	25829.0	13370.0	9513.0	3715.0	3267.0	3334.0	836.0	28.0	0.0	910443.0	10136856.0
GotPopAS45_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	171574.0	25525.0	13285.0	9256.0	3662.0	3266.0	3366.0	858.0	19.0	0.0	918184.0	10126708.0
GotPopAS46_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	68697.0	13224.0	5412.0	3918.0	1495.0	1160.0	1068.0	389.0	10.0	0.0	363479.0	4180694.0
GotPopAS46_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	69703.0	13026.0	5310.0	3988.0	1419.0	1186.0	1107.0	407.0	9.0	0.0	365016.0	4178375.0
GotPopAS47_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	112096.0	17017.0	8660.0	6509.0	2391.0	1799.0	1234.0	648.0	13.0	0.0	581735.0	6901909.0
GotPopAS47_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	112256.0	16912.0	8401.0	6264.0	2311.0	1681.0	1201.0	614.0	12.0	0.0	582450.0	6901909.0
GotPopAS48_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	40607.0	6216.0	3252.0	2274.0	901.0	757.0	793.0	210.0	8.0	0.0	220621.0	2426704.0
GotPopAS48_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	40967.0	6090.0	3140.0	2256.0	889.0	683.0	804.0	229.0	8.0	0.0	221654.0	2425623.0
GotPopAS49_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	689.0	99.0	57.0	32.0	13.0	17.0	8.0	5.0	0.0	0.0	3893.0	42696.0
GotPopAS49_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	678.0	113.0	55.0	37.0	12.0	15.0	12.0	5.0	0.0	0.0	3853.0	42729.0
GotPopAS4_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	42721.0	6383.0	3248.0	2319.0	938.0	816.0	714.0	241.0	6.0	0.0	222925.0	2556838.0
GotPopAS4_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	43084.0	6282.0	3234.0	2273.0	892.0	722.0	738.0	226.0	3.0	0.0	227113.0	2552582.0
GotPopAS50_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	30896.0	4687.0	2430.0	1822.0	632.0	453.0	417.0	173.0	5.0	0.0	159221.0	1896816.0
GotPopAS50_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	30818.0	4452.0	2326.0	1739.0	660.0	425.0	436.0	174.0	5.0	0.0	160750.0	1895767.0
GotPopAS5_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	43325.0	6479.0	3241.0	2558.0	902.0	905.0	540.0	260.0	6.0	0.0	224429.0	2670799.0
GotPopAS5_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	43203.0	6458.0	3219.0	2501.0	982.0	895.0	504.0	259.0	8.0	0.0	224616.0	2670799.0
GotPopAS6_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	1365952.0	199071.0	100929.0	72133.0	30216.0	20952.0	13674.0	7226.0	208.0	0.0	8025355.0	79824411.0
GotPopAS6_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	1388123.0	199882.0	100264.0	71704.0	30167.0	20884.0	13406.0	7065.0	190.0	0.0	8075760.0	79752682.0
GotPopAS7_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	58131.0	8704.0	4482.0	3221.0	1189.0	1074.0	745.0	392.0	1.0	0.0	314751.0	3383167.0
GotPopAS7_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	57921.0	8574.0	4412.0	3124.0	1222.0	1080.0	773.0	361.0	10.0	0.0	315590.0	3382790.0
GotPopAS8_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	546682.0	82276.0	41552.0	30377.0	11960.0	10732.0	5739.0	2869.0	73.0	0.0	2863614.0	33360686.0
GotPopAS8_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	553511.0	81879.0	41253.0	30276.0	11756.0	10753.0	5732.0	2817.0	44.0	0.0	2905896.0	33312643.0
GotPopAS9_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	20567.0	3106.0	1655.0	1250.0	465.0	368.0	303.0	117.0	4.0	0.0	111981.0	1288325.0
GotPopAS9_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	21097.0	3071.0	1608.0	1176.0	460.0	368.0	292.0	120.0	2.0	0.0	112764.0	1287183.0
GotPopBL10_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	82494.0	12410.0	6456.0	4725.0	1864.0	1471.0	1381.0	477.0	12.0	0.0	447638.0	4878106.0
GotPopBL10_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	82778.0	12292.0	6307.0	4630.0	1719.0	1463.0	1328.0	448.0	15.0	0.0	444142.0	4881912.0
GotPopBL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	21086.0	3036.0	1596.0	1237.0	466.0	387.0	403.0	153.0	6.0	0.0	114685.0	1293236.0
GotPopBL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	20908.0	3118.0	1690.0	1240.0	437.0	377.0	408.0	108.0	1.0	0.0	114624.0	1293380.0
GotPopBL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	2966.0	444.0	217.0	161.0	69.0	60.0	36.0	21.0	4.0	0.0	15480.0	179089.0
GotPopBL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	2912.0	433.0	221.0	136.0	61.0	52.0	43.0	15.0	0.0	0.0	15526.0	179148.0
GotPopBL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	53209.0	7974.0	3967.0	3121.0	1144.0	790.0	871.0	381.0	8.0	0.0	287041.0	3201625.0
GotPopBL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	53997.0	8037.0	4023.0	3098.0	1142.0	817.0	783.0	326.0	5.0	0.0	290194.0	3197709.0
GotPopBL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	314319.0	47551.0	24744.0	18067.0	7057.0	4726.0	6087.0	1974.0	47.0	0.0	1735791.0	19082142.0
GotPopBL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	317262.0	46691.0	24053.0	18215.0	6867.0	4538.0	6062.0	1830.0	43.0	0.0	1734802.0	19082142.0
GotPopBL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	79932.0	12009.0	6242.0	4693.0	1743.0	1462.0	1424.0	499.0	15.0	0.0	434815.0	4907305.0
GotPopBL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	81548.0	11818.0	6250.0	4676.0	1688.0	1437.0	1440.0	490.0	8.0	0.0	440020.0	4900764.0
GotPopBL16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	36222.0	5539.0	2899.0	2103.0	819.0	594.0	639.0	186.0	3.0	1.0	198829.0	2242951.0
GotPopBL16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	37025.0	5492.0	2852.0	2129.0	770.0	604.0	635.0	195.0	1.0	0.0	198131.0	2242951.0
GotPopBL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	54708.0	8507.0	4316.0	3168.0	1174.0	1312.0	1204.0	302.0	8.0	0.0	293761.0	3360888.0
GotPopBL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	55297.0	8140.0	4135.0	3028.0	1145.0	1244.0	1157.0	264.0	4.0	0.0	294792.0	3360142.0
GotPopBL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	24758.0	3737.0	2088.0	1474.0	619.0	325.0	372.0	126.0	3.0	0.0	136100.0	1528107.0
GotPopBL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	25295.0	3831.0	2043.0	1427.0	549.0	380.0	392.0	125.0	4.0	0.0	136744.0	1526919.0
GotPopBL19_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	37205.0	5720.0	3023.0	2230.0	758.0	582.0	588.0	218.0	8.0	0.0	202703.0	2284921.0
GotPopBL19_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	37521.0	5545.0	2829.0	2151.0	788.0	586.0	625.0	199.0	2.0	0.0	202027.0	2285683.0
GotPopBL1_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	62396.0	9456.0	5002.0	3582.0	1331.0	890.0	1011.0	405.0	8.0	0.0	342136.0	3752375.0
GotPopBL1_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	63554.0	9396.0	4846.0	3480.0	1327.0	826.0	908.0	381.0	5.0	0.0	344001.0	3749868.0
GotPopBL20_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	45679.0	6981.0	3597.0	2716.0	1025.0	673.0	818.0	271.0	7.0	0.0	242760.0	2759115.0
GotPopBL20_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	45764.0	6600.0	3616.0	2556.0	981.0	692.0	852.0	241.0	5.0	0.0	243526.0	2758809.0
GotPopBL21_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	41816.0	6337.0	3207.0	2379.0	880.0	674.0	609.0	248.0	10.0	0.0	225275.0	2505048.0
GotPopBL21_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	42420.0	6210.0	3264.0	2306.0	886.0	668.0	634.0	200.0	6.0	0.0	225120.0	2504769.0
GotPopBL22_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	1636721.0	244470.0	123962.0	91314.0	36979.0	27588.0	16597.0	9397.0	256.0	0.0	9182442.0	95088374.0
GotPopBL22_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	1657185.0	241821.0	122937.0	89994.0	36118.0	27068.0	16255.0	9103.0	230.0	0.0	9243535.0	95013854.0
GotPopBL23_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	2783585.0	422931.0	216374.0	155509.0	62096.0	44716.0	32482.0	16257.0	429.0	0.0	15704527.0	166046833.0
GotPopBL23_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	2811326.0	417075.0	211149.0	152286.0	60755.0	44044.0	31644.0	15716.0	390.0	0.0	15694521.0	166046833.0
GotPopBL25_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	19831.0	3053.0	1551.0	1169.0	425.0	345.0	336.0	121.0	4.0	0.0	108137.0	1193491.0
GotPopBL25_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	19826.0	2983.0	1490.0	1131.0	403.0	332.0	331.0	126.0	3.0	0.0	109012.0	1192826.0
GotPopBL26_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	53612.0	8025.0	4140.0	2910.0	1170.0	801.0	1031.0	332.0	10.0	0.0	292619.0	3175641.0
GotPopBL26_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	54206.0	7835.0	4086.0	2954.0	1096.0	883.0	1018.0	325.0	10.0	0.0	292946.0	3174932.0
GotPopBL28_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	270939.0	40765.0	20768.0	15517.0	6020.0	4640.0	3272.0	1817.0	37.0	0.0	1435202.0	16372503.0
GotPopBL28_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	273981.0	40423.0	20567.0	15469.0	5802.0	4770.0	3159.0	1752.0	41.0	0.0	1449367.0	16356149.0
GotPopBL2_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	35279.0	5510.0	2948.0	2039.0	784.0	844.0	578.0	225.0	3.0	0.0	190563.0	2195196.0
GotPopBL2_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	35736.0	5423.0	2757.0	2120.0	728.0	789.0	562.0	196.0	2.0	0.0	192164.0	2193492.0
GotPopBL33_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	5645.0	896.0	429.0	366.0	138.0	118.0	84.0	45.0	0.0	0.0	31021.0	366079.0
GotPopBL33_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	5785.0	875.0	412.0	307.0	119.0	115.0	99.0	46.0	0.0	0.0	31146.0	365917.0
GotPopBL34_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	90601.0	13926.0	7181.0	5458.0	1933.0	1658.0	1794.0	653.0	12.0	0.0	489851.0	5579527.0
GotPopBL34_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	90830.0	13898.0	7270.0	5344.0	1850.0	1675.0	1766.0	634.0	9.0	0.0	492268.0	5577050.0
GotPopBL35_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	918.0	157.0	66.0	54.0	13.0	11.0	14.0	1.0	0.0	0.0	5229.0	60858.0
GotPopBL35_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	988.0	170.0	76.0	45.0	24.0	16.0	13.0	7.0	1.0	0.0	5204.0	60777.0
GotPopBL37_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	102314.0	15098.0	7704.0	5468.0	2257.0	2072.0	1294.0	522.0	11.0	0.0	542358.0	6091567.0
GotPopBL37_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	103027.0	14944.0	7513.0	5241.0	2174.0	2024.0	1179.0	523.0	6.0	0.0	543821.0	6090213.0
GotPopBL38_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	74259.0	10838.0	5570.0	3970.0	1669.0	1002.0	1311.0	385.0	13.0	0.0	397200.0	4307424.0
GotPopBL38_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	74671.0	10797.0	5527.0	4009.0	1603.0	1024.0	1267.0	374.0	13.0	0.0	397892.0	4306464.0
GotPopBL39_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	26536.0	4136.0	2187.0	1597.0	563.0	396.0	344.0	142.0	8.0	0.0	141870.0	1628914.0
GotPopBL39_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	26974.0	4151.0	2217.0	1548.0	595.0	409.0	388.0	133.0	3.0	0.0	144252.0	1626023.0
GotPopBL3_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	87634.0	12802.0	6830.0	5182.0	1844.0	1432.0	1089.0	572.0	11.0	0.0	463121.0	5150151.0
GotPopBL3_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	88265.0	12550.0	6616.0	5048.0	1769.0	1422.0	1090.0	552.0	14.0	0.0	464337.0	5149005.0
GotPopBL40_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	100878.0	15097.0	7669.0	5646.0	2080.0	2399.0	1070.0	557.0	21.0	0.0	528223.0	6046572.0
GotPopBL40_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	101615.0	15034.0	7613.0	5570.0	2064.0	2309.0	1062.0	550.0	15.0	0.0	529822.0	6044558.0
GotPopBL41_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	89739.0	13739.0	7060.0	5284.0	1949.0	1742.0	988.0	568.0	11.0	0.0	487164.0	5498622.0
GotPopBL41_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	90565.0	13631.0	6929.0	4982.0	2026.0	1638.0	1003.0	539.0	12.0	0.0	486309.0	5499232.0
GotPopBL42_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	1030294.0	153203.0	77967.0	57770.0	23310.0	15839.0	11007.0	5978.0	160.0	0.0	5993120.0	60796454.0
GotPopBL42_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	1048580.0	151525.0	77497.0	56791.0	22897.0	15634.0	10796.0	5827.0	144.0	0.0	6047122.0	60728289.0
GotPopBL43_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	40779.0	6154.0	3321.0	2352.0	873.0	649.0	852.0	221.0	5.0	0.0	217895.0	2525056.0
GotPopBL43_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	41336.0	6164.0	3217.0	2306.0	835.0	655.0	874.0	211.0	4.0	0.0	220017.0	2522538.0
GotPopBL44_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	76969.0	11695.0	6129.0	4282.0	1713.0	1219.0	1336.0	413.0	14.0	0.0	421800.0	4683249.0
GotPopBL44_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	77664.0	11523.0	5938.0	4360.0	1728.0	1232.0	1406.0	460.0	16.0	0.0	422285.0	4682207.0
GotPopBL45_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	79197.0	11966.0	6016.0	4439.0	1777.0	2213.0	885.0	428.0	10.0	0.0	416271.0	4821042.0
GotPopBL45_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	79556.0	11587.0	5931.0	4281.0	1670.0	2133.0	806.0	368.0	20.0	0.0	418453.0	4819439.0
GotPopBL46_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	45934.0	7001.0	3479.0	2585.0	957.0	845.0	907.0	256.0	8.0	0.0	245107.0	2763711.0
GotPopBL46_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	45774.0	6771.0	3374.0	2489.0	976.0	806.0	900.0	251.0	4.0	0.0	245427.0	2764018.0
GotPopBL47_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	82017.0	12540.0	6586.0	4836.0	1759.0	1244.0	1498.0	472.0	8.0	0.0	439911.0	5019108.0
GotPopBL47_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	82702.0	12658.0	6353.0	4698.0	1813.0	1165.0	1423.0	468.0	11.0	0.0	445707.0	5012981.0
GotPopBL4_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	51546.0	7844.0	4053.0	3029.0	1129.0	746.0	849.0	308.0	8.0	0.0	280250.0	3158380.0
GotPopBL4_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	52312.0	7861.0	3968.0	2883.0	1122.0	751.0	814.0	304.0	5.0	0.0	282198.0	3155924.0
GotPopBL5_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	67294.0	10253.0	5320.0	3907.0	1434.0	1204.0	1414.0	438.0	12.0	0.0	362011.0	4125360.0
GotPopBL5_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	67667.0	10256.0	5422.0	3888.0	1445.0	1154.0	1387.0	407.0	9.0	0.0	364399.0	4122613.0
GotPopBL6_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	14582.0	2172.0	1063.0	857.0	276.0	326.0	205.0	95.0	1.0	0.0	78892.0	874535.0
GotPopBL6_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	14543.0	2071.0	1038.0	786.0	276.0	330.0	194.0	91.0	1.0	0.0	78652.0	875022.0
GotPopBL7_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	64840.0	9714.0	5164.0	3697.0	1411.0	1099.0	1037.0	407.0	15.0	0.0	348600.0	3936973.0
GotPopBL7_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	65381.0	9633.0	5173.0	3708.0	1412.0	1090.0	1094.0	353.0	11.0	0.0	348567.0	3936535.0
GotPopBL8_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	19648.0	2918.0	1553.0	1087.0	460.0	317.0	312.0	109.0	1.0	0.0	105990.0	1161780.0
GotPopBL8_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	19850.0	2971.0	1496.0	1036.0	406.0	355.0	321.0	111.0	4.0	0.0	106233.0	1161392.0
GotPopBL9_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	804936.0	123528.0	63612.0	46372.0	18380.0	11975.0	8400.0	4580.0	112.0	0.0	4483729.0	48364833.0
GotPopBL9_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	814130.0	121081.0	62368.0	45660.0	17956.0	11514.0	8232.0	4566.0	129.0	0.0	4501560.0	48343261.0
GotPopBS10_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	98648.0	14955.0	7717.0	5664.0	2177.0	1436.0	1509.0	574.0	14.0	0.0	527843.0	5978024.0
GotPopBS10_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	99351.0	14729.0	7578.0	5502.0	2140.0	1587.0	1451.0	564.0	15.0	0.0	531603.0	5974041.0
GotPopBS11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	177895.0	26722.0	13796.0	10126.0	3905.0	2416.0	2004.0	1131.0	22.0	1.0	959203.0	10609686.0
GotPopBS11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	179414.0	26323.0	13501.0	10035.0	3800.0	2445.0	1943.0	1070.0	27.0	0.0	962205.0	10606144.0
GotPopBS12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	44581.0	6652.0	3444.0	2453.0	978.0	746.0	797.0	258.0	6.0	0.0	238074.0	2678921.0
GotPopBS12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	44487.0	6676.0	3363.0	2428.0	1038.0	757.0	775.0	230.0	3.0	0.0	238232.0	2678921.0
GotPopBS14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	42790.0	6535.0	3464.0	2516.0	911.0	696.0	826.0	256.0	4.0	0.0	233092.0	2640321.0
GotPopBS14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	43561.0	6580.0	3353.0	2454.0	920.0	680.0	843.0	269.0	9.0	0.0	233593.0	2639149.0
GotPopBS16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	11945.0	1822.0	959.0	713.0	268.0	226.0	158.0	85.0	2.0	0.0	64080.0	742049.0
GotPopBS16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	11951.0	1769.0	959.0	686.0	265.0	232.0	174.0	72.0	3.0	0.0	63982.0	742214.0
GotPopBS17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	12806.0	1982.0	964.0	766.0	298.0	208.0	218.0	79.0	1.0	0.0	67142.0	767844.0
GotPopBS17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	12877.0	1870.0	959.0	722.0	273.0	198.0	218.0	66.0	2.0	0.0	67620.0	767503.0
GotPopBS18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	45041.0	6895.0	3580.0	2611.0	985.0	1041.0	744.0	253.0	8.0	0.0	242272.0	2834414.0
GotPopBS18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	45512.0	7065.0	3619.0	2562.0	951.0	1075.0	684.0	254.0	8.0	0.0	242955.0	2833159.0
GotPopBS1_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	18842.0	2730.0	1499.0	1089.0	441.0	238.0	322.0	114.0	3.0	0.0	102211.0	1142312.0
GotPopBS1_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	18876.0	2839.0	1533.0	1078.0	412.0	258.0	308.0	124.0	2.0	0.0	103328.0	1141043.0
GotPopBS20_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	2959.0	449.0	235.0	173.0	66.0	48.0	40.0	10.0	0.0	0.0	16080.0	187599.0
GotPopBS20_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	2989.0	442.0	215.0	177.0	67.0	45.0	36.0	16.0	0.0	0.0	16115.0	187557.0
GotPopBS22_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	83682.0	12764.0	6399.0	4801.0	1825.0	1722.0	1688.0	555.0	9.0	0.0	448025.0	5087121.0
GotPopBS22_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	83533.0	12679.0	6358.0	4714.0	1769.0	1729.0	1621.0	522.0	5.0	0.0	449105.0	5086556.0
GotPopBS23_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	1449602.0	218040.0	111460.0	80535.0	32693.0	24937.0	15276.0	8260.0	216.0	0.0	8360386.0	86063462.0
