# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	85	319
-	171	162
-	165	218
-	102	571
-	44	132
-	139	340
-	142	364
-	141	349
-	80	310
-	116	540
-	163	190
-	123	466
-	118	530
-	121	481
-	97	537
-	104	530
-	148	292
-	100	501
-	152	277
-	81	274
-	101	507
-	193	80
-	207	59
-	46	163
-	56	230
-	105	563
-	137	370
-	214	37
-	49	169
-	225	35
-	149	281
-	134	433
-	58	254
-	78	299
-	143	320
-	91	359
-	55	221
-	35	68
-	197	80
-	176	128
-	72	311
-	154	260
-	111	543
-	31	15
-	82	296
-	164	186
-	227	22
-	184	115
-	190	93
-	167	188
-	37	72
-	92	365
-	279	5
-	175	140
-	200	67
-	189	109
-	211	56
-	185	100
-	73	299
-	57	222
-	61	243
-	183	120
-	202	57
-	131	418
-	174	167
-	166	190
-	233	23
-	179	145
-	47	146
-	216	43
-	50	224
-	239	18
-	178	133
-	51	227
-	40	90
-	62	228
-	235	18
-	196	79
-	267	6
-	83	339
-	39	100
-	198	66
-	237	19
-	151	255
-	232	18
-	201	54
-	195	81
-	180	137
-	259	7
-	34	33
-	223	26
-	219	38
-	182	126
-	43	135
-	48	164
-	32	36
-	241	20
-	215	34
-	231	16
-	208	50
-	289	3
-	199	78
-	188	101
-	38	88
-	249	16
-	204	57
-	36	58
-	213	38
-	42	112
-	206	55
-	240	18
-	187	105
-	205	55
-	255	10
-	209	49
-	253	12
-	257	10
-	220	31
-	194	77
-	221	27
-	244	18
-	222	33
-	33	40
-	212	44
-	256	9
-	226	25
-	218	30
-	234	15
-	252	12
-	210	44
-	273	8
-	228	25
-	28	14
-	229	23
-	272	3
-	29	19
-	27	10
-	243	15
-	238	18
-	275	2
-	265	3
-	262	6
-	269	5
-	224	25
-	263	5
-	261	9
-	248	13
-	230	18
-	30	29
-	242	15
-	247	13
-	236	11
-	26	4
-	250	14
-	284	3
-	276	2
-	258	7
-	254	10
-	246	17
-	251	14
-	266	7
-	271	4
-	25	1
-	270	5
-	285	3
-	282	4
-	283	2
-	274	4
-	287	4
-	260	4
-	268	2
-	277	2
-	286	1
-	264	4
-	288	1
-	280	2
-	290	1
-	278	3
