Sample	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Bacteria_24k	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
GotPopBS27_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	1314.0	140.0	99.0	62.0	33.0	17.0	14.0	6.0	0.0	0.0	8205.0	53462.0
GotPopBS27_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	1260.0	158.0	108.0	59.0	37.0	10.0	16.0	9.0	0.0	0.0	7998.0	53697.0
GotPopBS28_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	26314.0	3391.0	1887.0	1147.0	535.0	348.0	407.0	124.0	4.0	0.0	163445.0	1026692.0
GotPopBS28_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	26129.0	3341.0	1786.0	1053.0	504.0	324.0	420.0	139.0	4.0	0.0	159984.0	1030610.0
GotPopBS29_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	23646.0	2962.0	1674.0	962.0	503.0	302.0	409.0	104.0	1.0	0.0	150729.0	887644.0
GotPopBS29_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	23872.0	2790.0	1610.0	919.0	457.0	271.0	436.0	104.0	4.0	0.0	148157.0	890316.0
GotPopBS2_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	36708.0	4423.0	2581.0	1543.0	691.0	479.0	438.0	178.0	3.0	0.0	227632.0	1358356.0
GotPopBS2_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	36928.0	4445.0	2531.0	1511.0	671.0	448.0	446.0	174.0	5.0	0.0	223925.0	1361948.0
GotPopBS30_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	171.0	20.0	17.0	9.0	2.0	2.0	2.0	3.0	0.0	0.0	1062.0	8598.0
GotPopBS30_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	192.0	27.0	11.0	5.0	2.0	1.0	3.0	0.0	0.0	0.0	992.0	8653.0
GotPopBS31_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	107973.0	16165.0	8310.0	5849.0	2385.0	1821.0	1121.0	701.0	16.0	0.0	619108.0	6083620.0
GotPopBS31_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	107079.0	15167.0	7862.0	5415.0	2101.0	1716.0	1019.0	591.0	19.0	0.0	597146.0	6108954.0
GotPopBS32_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	7264.0	1031.0	533.0	342.0	142.0	135.0	123.0	34.0	1.0	0.0	44030.0	337859.0
GotPopBS32_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	7462.0	901.0	547.0	321.0	135.0	108.0	126.0	37.0	0.0	0.0	42785.0	339072.0
GotPopBS33_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	24259.0	3089.0	1737.0	1035.0	504.0	277.0	449.0	121.0	3.0	0.0	149500.0	922524.0
GotPopBS33_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	24296.0	2873.0	1659.0	997.0	456.0	276.0	448.0	106.0	5.0	0.0	147872.0	924510.0
GotPopBS37_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	15712.0	1937.0	1091.0	673.0	335.0	204.0	135.0	62.0	2.0	0.0	97869.0	581149.0
GotPopBS37_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	15651.0	1831.0	986.0	606.0	276.0	213.0	106.0	57.0	1.0	0.0	96965.0	582477.0
GotPopBS38_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	44280.0	5890.0	3277.0	2095.0	881.0	573.0	410.0	209.0	8.0	0.0	267165.0	1998443.0
GotPopBS38_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	44253.0	5606.0	3124.0	2059.0	830.0	606.0	391.0	211.0	7.0	0.0	262125.0	2004019.0
GotPopBS39_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	55638.0	7982.0	4255.0	2744.0	1221.0	1065.0	1076.0	296.0	7.0	0.0	323037.0	2848762.0
GotPopBS39_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	55692.0	7550.0	4098.0	2682.0	1081.0	1022.0	1018.0	275.0	10.0	0.0	313830.0	2858825.0
GotPopBS3_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	16024.0	2109.0	1222.0	739.0	330.0	213.0	241.0	73.0	1.0	0.0	96212.0	733697.0
GotPopBS3_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	16069.0	2111.0	1128.0	723.0	310.0	171.0	232.0	67.0	2.0	0.0	94734.0	735314.0
GotPopBS40_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	15747.0	2061.0	1102.0	721.0	310.0	200.0	202.0	63.0	3.0	0.0	96286.0	701637.0
GotPopBS40_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	16037.0	1962.0	1014.0	658.0	287.0	208.0	175.0	55.0	3.0	0.0	94577.0	703356.0
GotPopBS41_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	40910.0	5426.0	2908.0	1807.0	831.0	527.0	409.0	235.0	5.0	0.0	237746.0	1767253.0
GotPopBS41_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	40570.0	5145.0	2739.0	1834.0	783.0	505.0	375.0	199.0	3.0	0.0	232888.0	1773016.0
GotPopBS43_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	19168.0	2484.0	1312.0	934.0	431.0	249.0	266.0	97.0	1.0	0.0	116801.0	817272.0
GotPopBS43_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	19231.0	2439.0	1330.0	864.0	379.0	228.0	220.0	101.0	3.0	0.0	115126.0	819094.0
GotPopBS44_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	28766.0	3716.0	2110.0	1299.0	617.0	376.0	296.0	167.0	3.0	0.0	168814.0	1250821.0
GotPopBS44_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	28647.0	3621.0	2051.0	1238.0	568.0	338.0	262.0	126.0	6.0	0.0	164353.0	1255775.0
GotPopBS45_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	50610.0	6810.0	3709.0	2365.0	1030.0	655.0	479.0	237.0	9.0	0.0	296908.0	2270071.0
GotPopBS45_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	50253.0	6448.0	3488.0	2246.0	992.0	645.0	485.0	220.0	15.0	0.0	290648.0	2277443.0
GotPopBS46_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	21017.0	2758.0	1596.0	983.0	410.0	340.0	259.0	97.0	5.0	0.0	121316.0	946000.0
GotPopBS46_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	21172.0	2660.0	1442.0	933.0	390.0	288.0	214.0	85.0	3.0	0.0	118091.0	949503.0
GotPopBS47_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	22935.0	2872.0	1625.0	943.0	474.0	302.0	346.0	105.0	2.0	0.0	145225.0	886669.0
GotPopBS47_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	22973.0	2775.0	1523.0	895.0	472.0	289.0	375.0	99.0	2.0	0.0	143303.0	888792.0
GotPopBS48_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	36721.0	4480.0	2460.0	1537.0	693.0	438.0	315.0	165.0	5.0	0.0	222894.0	1395153.0
GotPopBS48_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	36425.0	4249.0	2415.0	1400.0	718.0	414.0	314.0	176.0	4.0	0.0	219431.0	1399315.0
GotPopBS49_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	30531.0	4866.0	2208.0	1323.0	618.0	354.0	365.0	167.0	6.0	0.0	181801.0	1253445.0
GotPopBS49_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	29845.0	4682.0	2069.0	1273.0	553.0	321.0	346.0	157.0	7.0	0.0	178263.0	1258168.0
GotPopBS4_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	27479.0	3454.0	1974.0	1208.0	573.0	357.0	419.0	138.0	3.0	0.0	165473.0	1111440.0
GotPopBS4_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	27048.0	3314.0	1747.0	1129.0	486.0	350.0	432.0	112.0	9.0	0.0	161332.0	1116559.0
GotPopBS50_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	38283.0	5032.0	2571.0	1678.0	755.0	435.0	385.0	194.0	4.0	0.0	229538.0	1539084.0
GotPopBS50_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	37776.0	4720.0	2563.0	1595.0	708.0	442.0	355.0	175.0	5.0	0.0	225992.0	1543628.0
GotPopBS5_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	20.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	902.0
GotPopBS5_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	14.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	76.0	931.0
GotPopBS7_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	21182.0	2715.0	1526.0	901.0	439.0	211.0	383.0	109.0	2.0	0.0	131400.0	830960.0
GotPopBS7_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	21078.0	2539.0	1418.0	834.0	402.0	244.0	369.0	82.0	2.0	0.0	129425.0	833435.0
GotPopBS8_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	35245.0	4620.0	2484.0	1632.0	772.0	462.0	346.0	181.0	7.0	0.0	210484.0	1558447.0
GotPopBS8_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	35225.0	4533.0	2559.0	1542.0	662.0	429.0	306.0	165.0	7.0	0.0	206994.0	1562258.0
GotPopBS9_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	25317.0	2966.0	1755.0	998.0	534.0	328.0	316.0	120.0	3.0	0.0	161510.0	900095.0
GotPopBS9_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	25452.0	2908.0	1655.0	895.0	438.0	320.0	308.0	112.0	3.0	0.0	159021.0	902830.0
GotPopCL11_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	156.0	20.0	11.0	7.0	4.0	3.0	2.0	1.0	0.0	0.0	934.0	8113.0
GotPopCL11_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	166.0	20.0	13.0	5.0	5.0	2.0	3.0	0.0	1.0	0.0	926.0	8110.0
GotPopCL1_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	39003.0	5174.0	2858.0	1780.0	771.0	462.0	403.0	186.0	7.0	0.0	226918.0	1754366.0
GotPopCL1_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	38935.0	4895.0	2689.0	1681.0	736.0	461.0	368.0	178.0	7.0	0.0	221516.0	1760462.0
GotPopCS11_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	25440.0	3304.0	1735.0	1030.0	531.0	292.0	275.0	129.0	3.0	0.0	160539.0	1002007.0
GotPopCS11_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	25280.0	3294.0	1738.0	1059.0	530.0	296.0	251.0	128.0	7.0	0.0	156631.0	1006071.0
GotPopCS12_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	33095.0	4037.0	2360.0	1301.0	609.0	410.0	296.0	147.0	10.0	0.0	199188.0	1299408.0
GotPopCS12_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	32774.0	3901.0	2231.0	1297.0	624.0	372.0	275.0	151.0	5.0	0.0	196742.0	1302489.0
GotPopCS13_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	18415.0	2283.0	1283.0	842.0	393.0	291.0	272.0	92.0	1.0	0.0	114371.0	770049.0
GotPopCS13_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	18515.0	2267.0	1269.0	761.0	341.0	280.0	290.0	84.0	0.0	0.0	112437.0	772048.0
GotPopCS14_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	21658.0	2768.0	1590.0	1008.0	476.0	286.0	280.0	120.0	3.0	0.0	131850.0	952115.0
GotPopCS14_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	21785.0	2715.0	1539.0	932.0	437.0	273.0	253.0	95.0	4.0	0.0	129893.0	954228.0
GotPopCS15_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	43033.0	5123.0	2954.0	1795.0	847.0	470.0	405.0	194.0	7.0	0.0	266217.0	1557504.0
GotPopCS15_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	42661.0	5092.0	2922.0	1786.0	758.0	452.0	393.0	215.0	7.0	0.0	260747.0	1563516.0
GotPopCS16_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	22254.0	2683.0	1532.0	991.0	464.0	347.0	380.0	92.0	4.0	0.0	140881.0	841863.0
GotPopCS16_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	21899.0	2668.0	1494.0	900.0	436.0	288.0	357.0	103.0	5.0	0.0	138443.0	844898.0
GotPopCS18_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	33273.0	4247.0	2374.0	1534.0	748.0	425.0	639.0	153.0	6.0	0.0	204028.0	1444957.0
GotPopCS18_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	33830.0	4282.0	2382.0	1447.0	664.0	386.0	646.0	135.0	6.0	0.0	200264.0	1448342.0
GotPopCS19_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	21019.0	2784.0	1485.0	980.0	425.0	431.0	271.0	102.0	4.0	0.0	125983.0	934277.0
GotPopCS19_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	20717.0	2740.0	1498.0	878.0	439.0	395.0	274.0	84.0	4.0	0.0	122212.0	938520.0
GotPopCS1_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	65635.0	8569.0	4674.0	3044.0	1360.0	805.0	788.0	326.0	14.0	0.0	388107.0	2878815.0
GotPopCS1_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	65341.0	8168.0	4479.0	2837.0	1242.0	720.0	778.0	271.0	9.0	0.0	380091.0	2888201.0
GotPopCS21_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	20502.0	2594.0	1534.0	881.0	405.0	263.0	265.0	88.0	5.0	0.0	125386.0	842331.0
GotPopCS21_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	20710.0	2614.0	1453.0	858.0	381.0	257.0	230.0	70.0	1.0	0.0	123062.0	844618.0
GotPopCS23_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	7856.0	918.0	544.0	342.0	150.0	87.0	106.0	37.0	0.0	0.0	48523.0	287549.0
GotPopCS23_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	7819.0	891.0	505.0	306.0	138.0	70.0	96.0	35.0	2.0	0.0	47628.0	288622.0
GotPopCS24_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	34430.0	4328.0	2379.0	1439.0	681.0	410.0	372.0	160.0	8.0	0.0	211743.0	1309488.0
GotPopCS24_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	34531.0	4104.0	2370.0	1427.0	641.0	330.0	363.0	147.0	3.0	0.0	208590.0	1312932.0
GotPopCS25_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	67347.0	8528.0	4882.0	2969.0	1330.0	832.0	590.0	306.0	7.0	0.0	398146.0	2800539.0
GotPopCS25_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	66970.0	8276.0	4535.0	2794.0	1301.0	802.0	584.0	287.0	8.0	0.0	392809.0	2807110.0
GotPopCS26_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	25327.0	3262.0	1816.0	1115.0	538.0	285.0	296.0	109.0	8.0	0.0	151513.0	1105223.0
GotPopCS26_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	25505.0	3113.0	1723.0	1042.0	497.0	259.0	298.0	101.0	4.0	0.0	148503.0	1108447.0
GotPopCS28_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	22596.0	2843.0	1560.0	943.0	460.0	284.0	222.0	119.0	9.0	0.0	137817.0	906843.0
GotPopCS28_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	22641.0	2838.0	1539.0	910.0	442.0	293.0	195.0	109.0	2.0	0.0	135307.0	909420.0
GotPopCS29_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	8371.0	1067.0	668.0	365.0	164.0	99.0	104.0	34.0	2.0	0.0	52367.0	343974.0
GotPopCS29_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	8234.0	1044.0	631.0	378.0	124.0	103.0	111.0	39.0	5.0	0.0	50862.0	345684.0
GotPopCS2_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	31361.0	3737.0	2174.0	1217.0	595.0	396.0	301.0	139.0	4.0	0.0	192075.0	1165585.0
GotPopCS2_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	31485.0	3760.0	2089.0	1174.0	561.0	371.0	297.0	137.0	5.0	0.0	189046.0	1168659.0
GotPopCS30_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	64088.0	9053.0	4721.0	3187.0	1358.0	1142.0	678.0	366.0	11.0	0.0	370554.0	3438406.0
GotPopCS30_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	63931.0	8741.0	4573.0	3017.0	1241.0	983.0	657.0	363.0	10.0	0.0	359183.0	3450865.0
GotPopCS32_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	29855.0	3902.0	2125.0	1261.0	612.0	363.0	279.0	121.0	4.0	0.0	178073.0	1272026.0
GotPopCS32_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	29627.0	3619.0	1971.0	1227.0	549.0	355.0	256.0	113.0	4.0	0.0	174110.0	1276790.0
GotPopCS33_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	23810.0	2806.0	1639.0	907.0	505.0	251.0	398.0	115.0	4.0	0.0	151719.0	851637.0
GotPopCS33_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	23897.0	2811.0	1552.0	869.0	435.0	235.0	373.0	99.0	3.0	0.0	149399.0	854118.0
GotPopCS34_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	236.0	31.0	17.0	16.0	6.0	1.0	4.0	2.0	0.0	0.0	1483.0	12137.0
GotPopCS34_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	264.0	29.0	23.0	13.0	4.0	0.0	9.0	1.0	1.0	0.0	1459.0	12130.0
GotPopCS35_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	13894.0	1817.0	986.0	613.0	258.0	204.0	146.0	63.0	1.0	0.0	85515.0	573836.0
GotPopCS35_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	13842.0	1790.0	942.0	538.0	244.0	190.0	137.0	54.0	3.0	0.0	83793.0	575800.0
GotPopCS37_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	15171.0	1920.0	1048.0	642.0	308.0	210.0	175.0	67.0	6.0	0.0	96432.0	599056.0
GotPopCS37_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	14985.0	1791.0	1037.0	576.0	287.0	200.0	156.0	54.0	4.0	0.0	94959.0	600986.0
GotPopCS38_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	34104.0	4624.0	2467.0	1530.0	669.0	549.0	314.0	130.0	4.0	0.0	205460.0	1556736.0
GotPopCS38_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	34315.0	4411.0	2412.0	1509.0	629.0	472.0	317.0	144.0	7.0	0.0	200396.0	1561975.0
GotPopCS39_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	8169.0	1038.0	610.0	383.0	157.0	116.0	110.0	51.0	1.0	0.0	48987.0	352696.0
GotPopCS39_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	8223.0	1040.0	559.0	318.0	140.0	105.0	116.0	37.0	2.0	0.0	48051.0	353727.0
GotPopCS3_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	37743.0	4831.0	2724.0	1623.0	787.0	485.0	353.0	187.0	3.0	0.0	230073.0	1587377.0
GotPopCS3_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	37717.0	4645.0	2691.0	1582.0	704.0	421.0	332.0	164.0	6.0	0.0	225881.0	1592043.0
GotPopCS40_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	46116.0	5980.0	3199.0	2010.0	911.0	776.0	481.0	217.0	5.0	0.0	269910.0	2064035.0
GotPopCS40_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	46170.0	5665.0	3194.0	1969.0	926.0	733.0	441.0	171.0	7.0	0.0	264584.0	2069780.0
GotPopCS41_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	31969.0	3866.0	2148.0	1238.0	603.0	404.0	307.0	149.0	7.0	0.0	199009.0	1159596.0
GotPopCS41_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	31891.0	3802.0	2140.0	1218.0	606.0	353.0	280.0	126.0	9.0	0.0	195917.0	1162954.0
GotPopCS42_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	12230.0	1718.0	905.0	561.0	253.0	187.0	182.0	51.0	0.0	0.0	70855.0	588071.0
GotPopCS42_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	12080.0	1612.0	922.0	580.0	270.0	178.0	185.0	64.0	2.0	0.0	68552.0	590568.0
GotPopCS43_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	29771.0	3663.0	2067.0	1237.0	576.0	353.0	252.0	128.0	2.0	0.0	180743.0	1112054.0
GotPopCS43_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	29508.0	3555.0	1936.0	1122.0	602.0	334.0	231.0	129.0	3.0	0.0	178311.0	1115115.0
GotPopCS44_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	23064.0	2999.0	1621.0	1061.0	482.0	304.0	238.0	112.0	3.0	0.0	140655.0	944819.0
GotPopCS44_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	23331.0	2889.0	1601.0	932.0	460.0	279.0	197.0	111.0	5.0	0.0	138057.0	947496.0
GotPopCS45_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	39384.0	4967.0	2812.0	1761.0	810.0	620.0	430.0	175.0	4.0	0.0	231746.0	1654978.0
GotPopCS45_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	38761.0	4902.0	2687.0	1691.0	716.0	540.0	415.0	150.0	6.0	1.0	227996.0	1659822.0
GotPopCS46_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	19888.0	2451.0	1295.0	789.0	384.0	249.0	300.0	81.0	2.0	0.0	124846.0	707992.0
GotPopCS46_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	19653.0	2329.0	1259.0	724.0	377.0	216.0	288.0	64.0	3.0	0.0	122883.0	710481.0
GotPopCS47_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	26451.0	3282.0	1860.0	1147.0	525.0	264.0	235.0	95.0	5.0	0.0	163049.0	1029957.0
GotPopCS47_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	26696.0	3163.0	1797.0	1140.0	485.0	272.0	224.0	113.0	1.0	0.0	160323.0	1032656.0
GotPopCS48_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	136.0	19.0	11.0	9.0	7.0	6.0	2.0	3.0	0.0	0.0	852.0	7163.0
GotPopCS48_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	154.0	28.0	9.0	12.0	4.0	2.0	1.0	2.0	0.0	0.0	833.0	7163.0
GotPopCS49_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	3962.0	576.0	318.0	198.0	89.0	61.0	74.0	22.0	0.0	0.0	23879.0	193899.0
GotPopCS49_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	4101.0	530.0	315.0	188.0	83.0	33.0	79.0	23.0	2.0	0.0	23602.0	194122.0
GotPopCS4_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	20591.0	2606.0	1486.0	911.0	427.0	283.0	250.0	108.0	2.0	0.0	126772.0	873575.0
GotPopCS4_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	20651.0	2655.0	1448.0	879.0	373.0	250.0	262.0	106.0	4.0	0.0	123830.0	876553.0
GotPopCS50_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	29802.0	3735.0	2039.0	1221.0	597.0	351.0	442.0	116.0	5.0	0.0	188175.0	1090275.0
GotPopCS50_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	29597.0	3506.0	1965.0	1161.0	549.0	347.0	442.0	138.0	1.0	0.0	185353.0	1093699.0
GotPopCS6_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	28653.0	3454.0	1930.0	1074.0	516.0	444.0	407.0	113.0	12.0	0.0	184531.0	1091232.0
GotPopCS6_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	28670.0	3304.0	1934.0	1143.0	590.0	446.0	406.0	113.0	5.0	0.0	181111.0	1094644.0
GotPopCS8_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	15401.0	2012.0	1101.0	728.0	286.0	161.0	206.0	70.0	3.0	0.0	95580.0	645635.0
GotPopCS8_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	15730.0	2004.0	1082.0	666.0	277.0	170.0	199.0	70.0	4.0	0.0	94357.0	646624.0
GotPopWAL136_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	39033.0	4892.0	2620.0	1686.0	800.0	564.0	715.0	198.0	5.0	0.0	239273.0	1560697.0
