Sne-CTaw	Sne-CTaw_051-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_052-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_053-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_054-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_055-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_056-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_057-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_058-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_060-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_062-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_063-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_064-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_065-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_067-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_071-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_072-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_073-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_074-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_075-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_076-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_077-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_078-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_081-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_082-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_084-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_087-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_089-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_093-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_094-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_095-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_096-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
