# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	150	151
-	120	370
-	73	572
-	90	495
-	135	240
-	146	188
-	155	149
-	128	290
-	81	587
-	55	165
-	189	55
-	93	524
-	34	46
-	139	223
-	173	82
-	208	20
-	130	313
-	125	292
-	183	60
-	182	64
-	147	180
-	126	276
-	52	137
-	161	126
-	141	201
-	43	107
-	134	257
-	118	354
-	63	362
-	119	351
-	151	166
-	49	160
-	242	6
-	170	102
-	144	190
-	133	273
-	185	52
-	197	36
-	40	72
-	121	352
-	142	206
-	115	394
-	62	318
-	38	72
-	227	11
-	159	131
-	181	64
-	36	64
-	140	237
-	245	14
-	50	139
-	53	162
-	74	537
-	190	51
-	152	185
-	165	121
-	177	80
-	248	4
-	45	104
-	164	128
-	195	46
-	153	154
-	47	127
-	198	35
-	214	26
-	247	5
-	44	92
-	46	128
-	217	27
-	203	30
-	230	15
-	211	25
-	255	4
-	176	66
-	215	16
-	129	291
-	56	172
-	251	6
-	224	16
-	220	20
-	194	32
-	175	85
-	192	45
-	196	36
-	212	17
-	193	53
-	41	76
-	171	89
-	206	24
-	188	46
-	207	29
-	37	50
-	191	53
-	249	7
-	200	37
-	201	42
-	205	34
-	210	26
-	204	19
-	232	11
-	240	12
-	219	17
-	199	37
-	238	8
-	186	50
-	30	18
-	256	11
-	237	11
-	244	7
-	27	17
-	246	7
-	223	18
-	226	12
-	32	19
-	218	20
-	209	28
-	231	14
-	35	32
-	222	15
-	225	14
-	254	8
-	216	21
-	213	21
-	221	15
-	241	8
-	236	9
-	243	12
-	250	8
-	28	8
-	31	11
-	29	6
-	258	9
-	253	2
-	228	8
-	257	6
-	239	8
-	26	2
-	234	3
-	233	13
-	235	8
-	259	5
-	252	2
-	262	1
-	25	2
