Sne-ATaw_018-Ex1-lcwgs.clmp.fp2_repr.R1	227585.0	241713.0	216899.0	206227.0	203966.0	208357.0	194278.0	197710.0	229103.0	509642.0	8158214.0
Sne-ATaw_018-Ex1-lcwgs.clmp.fp2_repr.R2	232111.0	241214.0	216305.0	205828.0	203117.0	208423.0	197981.0	210266.0	280664.0	841833.0	7755952.0
Sne-ATaw_019-Ex1-lcwgs.clmp.fp2_repr.R1	45887.0	49819.0	49584.0	49819.0	51946.0	54498.0	50389.0	55262.0	74988.0	246481.0	3977077.0
Sne-ATaw_019-Ex1-lcwgs.clmp.fp2_repr.R2	47043.0	49898.0	49484.0	49780.0	51980.0	54547.0	52041.0	61740.0	103480.0	439077.0	3746680.0
Sne-ATaw_020-Ex1-lcwgs.clmp.fp2_repr.R1	152307.0	162215.0	143749.0	135686.0	134249.0	137176.0	129630.0	131777.0	154092.0	355123.0	5754063.0
Sne-ATaw_020-Ex1-lcwgs.clmp.fp2_repr.R2	155568.0	162369.0	143570.0	135680.0	134139.0	137551.0	132245.0	140737.0	190120.0	577942.0	5480146.0
Sne-ATaw_021-Ex1-lcwgs.clmp.fp2_repr.R1	109685.0	115280.0	105124.0	100795.0	98182.0	99382.0	92618.0	94167.0	105979.0	223360.0	3360452.0
Sne-ATaw_021-Ex1-lcwgs.clmp.fp2_repr.R2	111774.0	115631.0	104957.0	100652.0	98201.0	99222.0	94394.0	99747.0	128114.0	365648.0	3186684.0
Sne-ATaw_022-Ex1-lcwgs.clmp.fp2_repr.R1	127884.0	131243.0	120104.0	113299.0	109305.0	107814.0	101329.0	100201.0	105345.0	182518.0	2366404.0
Sne-ATaw_022-Ex1-lcwgs.clmp.fp2_repr.R2	129766.0	130884.0	119482.0	112652.0	108843.0	107341.0	102295.0	103453.0	117020.0	255361.0	2278349.0
Sne-ATaw_023-Ex1-lcwgs.clmp.fp2_repr.R1	153612.0	161392.0	148252.0	142047.0	140358.0	141236.0	131349.0	133208.0	152178.0	323132.0	4844985.0
Sne-ATaw_023-Ex1-lcwgs.clmp.fp2_repr.R2	156730.0	160847.0	147995.0	141330.0	140049.0	141134.0	133814.0	140691.0	181726.0	508193.0	4619240.0
Sne-ATaw_024-Ex1-lcwgs.clmp.fp2_repr.R1	103907.0	106565.0	100926.0	97283.0	95413.0	95810.0	87990.0	89241.0	99664.0	206205.0	3211611.0
Sne-ATaw_024-Ex1-lcwgs.clmp.fp2_repr.R2	105762.0	106541.0	100905.0	97211.0	95385.0	95433.0	89490.0	93691.0	117319.0	326813.0	3066065.0
Sne-ATaw_025-Ex1-lcwgs.clmp.fp2_repr.R1	137173.0	141591.0	129145.0	123088.0	119770.0	120465.0	111440.0	112020.0	122187.0	230519.0	3257432.0
Sne-ATaw_025-Ex1-lcwgs.clmp.fp2_repr.R2	138289.0	140705.0	128499.0	122291.0	118791.0	119806.0	112411.0	115126.0	133677.0	312540.0	3162695.0
Sne-ATaw_026-Ex1-lcwgs.clmp.fp2_repr.R1	224719.0	239087.0	211635.0	199269.0	198201.0	202054.0	191002.0	196209.0	229220.0	519867.0	8128866.0
Sne-ATaw_026-Ex1-lcwgs.clmp.fp2_repr.R2	227603.0	238688.0	211425.0	199101.0	198110.0	201770.0	193580.0	204126.0	258363.0	721744.0	7885619.0
Sne-ATaw_027-Ex1-lcwgs.clmp.fp2_repr.R1	92929.0	94493.0	85534.0	81283.0	79769.0	78862.0	73044.0	72248.0	79063.0	150330.0	1832643.0
Sne-ATaw_027-Ex1-lcwgs.clmp.fp2_repr.R2	93892.0	94137.0	85218.0	80836.0	79198.0	78534.0	73543.0	73881.0	84840.0	191071.0	1785048.0
Sne-CTaw_004-Ex1-lcwgs.clmp.fp2_repr.R1	252919.0	286555.0	260668.0	248407.0	241074.0	241621.0	222781.0	232329.0	308806.0	941819.0	14862770.0
Sne-CTaw_004-Ex1-lcwgs.clmp.fp2_repr.R2	258906.0	286418.0	260911.0	248792.0	241442.0	243070.0	230303.0	255471.0	399273.0	1528269.0	14146894.0
Sne-CTaw_005-Ex1-lcwgs.clmp.fp2_repr.R1	93688.0	108343.0	86973.0	79449.0	78631.0	85603.0	77628.0	84741.0	125885.0	483291.0	9136414.0
Sne-CTaw_005-Ex1-lcwgs.clmp.fp2_repr.R2	95208.0	107955.0	86910.0	79607.0	79124.0	86230.0	80528.0	93582.0	159105.0	730029.0	8842368.0
Sne-CTaw_006-Ex1-lcwgs.clmp.fp2_repr.R1	299375.0	345078.0	274375.0	248371.0	246806.0	261212.0	242789.0	281380.0	461918.0	1638213.0	28356257.0
Sne-CTaw_006-Ex1-lcwgs.clmp.fp2_repr.R2	306412.0	342526.0	274140.0	248672.0	248658.0	264826.0	259492.0	327301.0	602409.0	2360204.0	27421134.0
Sne-CTaw_008-Ex1-lcwgs.clmp.fp2_repr.R1	32436.0	35893.0	32037.0	30663.0	29423.0	29690.0	27767.0	28513.0	36324.0	100094.0	1644210.0
Sne-CTaw_008-Ex1-lcwgs.clmp.fp2_repr.R2	33115.0	35889.0	32128.0	30620.0	29489.0	29685.0	28393.0	30747.0	44413.0	156540.0	1576031.0
Sne-CTaw_009-Ex1-lcwgs.clmp.fp2_repr.R1	309250.0	346284.0	305146.0	285684.0	276456.0	282395.0	259254.0	274011.0	376627.0	1234379.0	20694873.0
Sne-CTaw_009-Ex1-lcwgs.clmp.fp2_repr.R2	314774.0	346614.0	305006.0	285468.0	277996.0	283606.0	268227.0	302173.0	482055.0	1920478.0	19857962.0
Sne-CTaw_010-Ex1-lcwgs.clmp.fp2_repr.R1	226166.0	261737.0	220734.0	205837.0	203248.0	212350.0	193764.0	206782.0	293753.0	1064256.0	19137571.0
Sne-CTaw_010-Ex1-lcwgs.clmp.fp2_repr.R2	231993.0	261173.0	220163.0	206235.0	204310.0	214027.0	202536.0	235683.0	408316.0	1824496.0	18217266.0
Sne-CTaw_011-Ex1-lcwgs.clmp.fp2_repr.R1	17419.0	18993.0	16561.0	15893.0	15442.0	16015.0	15005.0	15610.0	21645.0	71353.0	1111497.0
Sne-CTaw_011-Ex1-lcwgs.clmp.fp2_repr.R2	17801.0	19002.0	16563.0	15875.0	15552.0	16071.0	15373.0	16618.0	25909.0	102227.0	1074442.0
Sne-CTaw_012-Ex1-lcwgs.clmp.fp2_repr.R1	5026.0	5536.0	4980.0	4639.0	4431.0	4432.0	4003.0	4340.0	5784.0	18375.0	259307.0
Sne-CTaw_012-Ex1-lcwgs.clmp.fp2_repr.R2	5107.0	5443.0	4982.0	4604.0	4473.0	4421.0	4099.0	4569.0	6717.0	25178.0	251260.0
Sne-CTaw_015-Ex1-lcwgs.clmp.fp2_repr.R1	610035.0	713131.0	622082.0	588317.0	574779.0	588184.0	539489.0	574723.0	785062.0	2444121.0	48352386.0
Sne-CTaw_015-Ex1-lcwgs.clmp.fp2_repr.R2	628898.0	710613.0	622017.0	589000.0	577849.0	593495.0	567157.0	660551.0	1122154.0	4602289.0	45718286.0
Sne-CTaw_016-Ex1-lcwgs.clmp.fp2_repr.R1	180715.0	209041.0	182629.0	172551.0	169884.0	173038.0	160441.0	170416.0	232336.0	749436.0	13639402.0
Sne-CTaw_016-Ex1-lcwgs.clmp.fp2_repr.R2	185430.0	209181.0	182828.0	172777.0	170670.0	174419.0	167313.0	192815.0	323252.0	1330463.0	12930741.0
Sne-CTaw_020-Ex1-lcwgs.clmp.fp2_repr.R1	316661.0	358732.0	302850.0	281583.0	274588.0	288263.0	264638.0	287202.0	412427.0	1412983.0	25151592.0
Sne-CTaw_020-Ex1-lcwgs.clmp.fp2_repr.R2	320270.0	358680.0	302655.0	281853.0	275821.0	289670.0	272104.0	308527.0	483725.0	1929512.0	24528702.0
Sne-CTaw_032-Ex1-lcwgs.clmp.fp2_repr.R1	419905.0	476618.0	381662.0	352150.0	356540.0	387123.0	360929.0	394250.0	579967.0	2143536.0	40363270.0
Sne-CTaw_032-Ex1-lcwgs.clmp.fp2_repr.R2	425685.0	475692.0	381732.0	352591.0	358725.0	390361.0	373069.0	431091.0	713890.0	3134811.0	39178303.0
Sne-CTaw_035-Ex1-lcwgs.clmp.fp2_repr.R1	94188.0	104033.0	87194.0	81655.0	81708.0	85448.0	81054.0	85754.0	118450.0	401572.0	6432977.0
Sne-CTaw_035-Ex1-lcwgs.clmp.fp2_repr.R2	95845.0	103492.0	87407.0	81604.0	82141.0	86251.0	83658.0	94475.0	152813.0	631812.0	6154535.0
Sne-CTaw_036-Ex1-lcwgs.clmp.fp2_repr.R1	101833.0	114909.0	93063.0	86238.0	87146.0	94459.0	88012.0	97538.0	142949.0	533908.0	10022633.0
Sne-CTaw_036-Ex1-lcwgs.clmp.fp2_repr.R2	103340.0	115025.0	93312.0	86231.0	87794.0	95411.0	91817.0	108501.0	185121.0	826344.0	9669792.0
Sne-CTaw_037-Ex1-lcwgs.clmp.fp2_repr.R1	4181.0	4775.0	4168.0	3847.0	3910.0	3891.0	3804.0	4113.0	5865.0	21577.0	307834.0
Sne-CTaw_037-Ex1-lcwgs.clmp.fp2_repr.R2	4280.0	4827.0	4170.0	3861.0	3938.0	3908.0	3920.0	4399.0	7448.0	32522.0	294692.0
Sne-CTaw_038-Ex1-lcwgs.clmp.fp2_repr.R1	121974.0	138041.0	110993.0	103511.0	104620.0	113412.0	105670.0	114942.0	167851.0	637280.0	11554418.0
Sne-CTaw_038-Ex1-lcwgs.clmp.fp2_repr.R2	124769.0	137848.0	111269.0	103706.0	105328.0	114547.0	110624.0	130728.0	234725.0	1087308.0	11011860.0
Sne-CTaw_039-Ex1-lcwgs.clmp.fp2_repr.R1	14062.0	15519.0	13331.0	12759.0	12828.0	13128.0	12565.0	13448.0	19530.0	67438.0	902993.0
Sne-CTaw_039-Ex1-lcwgs.clmp.fp2_repr.R2	14311.0	15585.0	13276.0	12715.0	12854.0	13209.0	12939.0	14524.0	24199.0	99524.0	864465.0
Sne-CTaw_040-Ex1-lcwgs.clmp.fp2_repr.R1	35030.0	38276.0	33124.0	31836.0	31053.0	32139.0	30786.0	32357.0	40398.0	119798.0	1908885.0
Sne-CTaw_040-Ex1-lcwgs.clmp.fp2_repr.R2	35640.0	38220.0	33082.0	31797.0	31214.0	32312.0	31539.0	35057.0	51774.0	196529.0	1816518.0
Sne-CTaw_041-Ex1-lcwgs.clmp.fp2_repr.R1	11093.0	12161.0	10431.0	9812.0	9632.0	9949.0	9443.0	10333.0	14807.0	51728.0	699363.0
Sne-CTaw_041-Ex1-lcwgs.clmp.fp2_repr.R2	11267.0	12243.0	10462.0	9801.0	9648.0	10030.0	9646.0	10756.0	16404.0	67429.0	681066.0
Sne-CTaw_043-Ex1-lcwgs.clmp.fp2_repr.R1	165384.0	185400.0	151224.0	139657.0	140279.0	149323.0	139155.0	150230.0	209402.0	721121.0	12977865.0
Sne-CTaw_043-Ex1-lcwgs.clmp.fp2_repr.R2	167159.0	185329.0	150884.0	139817.0	140734.0	149923.0	142478.0	159932.0	246710.0	1009657.0	12636417.0
Sne-CTaw_044-Ex1-lcwgs.clmp.fp2_repr.R1	229885.0	250896.0	217222.0	204161.0	203816.0	211446.0	199276.0	209652.0	272116.0	835047.0	14377334.0
Sne-CTaw_044-Ex1-lcwgs.clmp.fp2_repr.R2	233848.0	250969.0	217310.0	204354.0	204467.0	212621.0	204605.0	226802.0	340000.0	1301683.0	13814192.0
Sne-CTaw_047-Ex1-lcwgs.clmp.fp2_repr.R1	68971.0	78249.0	63176.0	58506.0	58058.0	63412.0	58385.0	63974.0	91827.0	345499.0	6592825.0
Sne-CTaw_047-Ex1-lcwgs.clmp.fp2_repr.R2	70617.0	78156.0	63146.0	58452.0	58779.0	64105.0	61466.0	73887.0	134968.0	627188.0	6252118.0
Sne-CTaw_048-Ex1-lcwgs.clmp.fp2_repr.R1	70210.0	77948.0	63899.0	59241.0	60419.0	64401.0	59731.0	65488.0	96788.0	361627.0	6469043.0
Sne-CTaw_048-Ex1-lcwgs.clmp.fp2_repr.R2	71040.0	77864.0	63869.0	59315.0	60824.0	65197.0	62163.0	73346.0	127346.0	574615.0	6213216.0
Sne-CTaw_049-Ex1-lcwgs.clmp.fp2_repr.R1	227313.0	256318.0	211056.0	195946.0	196515.0	211393.0	197460.0	211442.0	289004.0	1005292.0	20397582.0
Sne-CTaw_049-Ex1-lcwgs.clmp.fp2_repr.R2	232977.0	256336.0	210535.0	196235.0	198085.0	213583.0	206484.0	240848.0	417026.0	1872175.0	19355037.0
Sne-CTaw_050-Ex1-lcwgs.clmp.fp2_repr.R1	144120.0	159768.0	133363.0	125373.0	125629.0	132338.0	124453.0	135002.0	198102.0	721969.0	10973733.0
Sne-CTaw_050-Ex1-lcwgs.clmp.fp2_repr.R2	146527.0	160110.0	133465.0	125597.0	126222.0	133132.0	128467.0	147254.0	248127.0	1078719.0	10546230.0
Sne-CTaw_051-Ex1-lcwgs.clmp.fp2_repr.R1	22579.0	24785.0	21501.0	20371.0	19770.0	20849.0	19569.0	20903.0	27589.0	86164.0	1188979.0
Sne-CTaw_051-Ex1-lcwgs.clmp.fp2_repr.R2	23014.0	24749.0	21387.0	20422.0	19853.0	20900.0	19896.0	22122.0	32538.0	122977.0	1145201.0
Sne-CTaw_052-Ex1-lcwgs.clmp.fp2_repr.R1	137239.0	147393.0	128208.0	121914.0	121935.0	126067.0	119846.0	125817.0	162765.0	500059.0	7663698.0
Sne-CTaw_052-Ex1-lcwgs.clmp.fp2_repr.R2	138850.0	147794.0	128116.0	122119.0	122117.0	126589.0	122934.0	136208.0	204760.0	777878.0	7327576.0
Sne-CTaw_053-Ex1-lcwgs.clmp.fp2_repr.R1	57915.0	64060.0	53383.0	49520.0	50282.0	53011.0	50000.0	53408.0	73791.0	252136.0	4156568.0
Sne-CTaw_053-Ex1-lcwgs.clmp.fp2_repr.R2	58228.0	63958.0	53436.0	49614.0	50375.0	52999.0	51031.0	56749.0	85300.0	343303.0	4049081.0
Sne-CTaw_054-Ex1-lcwgs.clmp.fp2_repr.R1	54576.0	59989.0	51288.0	48826.0	48082.0	50944.0	48654.0	51470.0	71310.0	239374.0	3492707.0
Sne-CTaw_054-Ex1-lcwgs.clmp.fp2_repr.R2	54605.0	60232.0	51475.0	48821.0	48237.0	51054.0	49374.0	53501.0	77798.0	295866.0	3426257.0
Sne-CTaw_055-Ex1-lcwgs.clmp.fp2_repr.R1	10174.0	11379.0	9341.0	8688.0	8630.0	9161.0	8606.0	9426.0	14201.0	52015.0	827826.0
Sne-CTaw_055-Ex1-lcwgs.clmp.fp2_repr.R2	10282.0	11393.0	9367.0	8717.0	8648.0	9184.0	8755.0	9856.0	16042.0	68786.0	808417.0
Sne-CTaw_056-Ex1-lcwgs.clmp.fp2_repr.R1	122727.0	133106.0	114663.0	109923.0	108524.0	114756.0	106930.0	114143.0	156637.0	515023.0	7675566.0
Sne-CTaw_056-Ex1-lcwgs.clmp.fp2_repr.R2	124035.0	132718.0	115022.0	109898.0	108712.0	115370.0	109910.0	122315.0	187564.0	731926.0	7414528.0
Sne-CTaw_057-Ex1-lcwgs.clmp.fp2_repr.R1	32331.0	35254.0	30703.0	29104.0	28311.0	29855.0	27888.0	29805.0	39590.0	123785.0	2070023.0
Sne-CTaw_057-Ex1-lcwgs.clmp.fp2_repr.R2	32934.0	35230.0	30632.0	29131.0	28417.0	29924.0	28694.0	32313.0	49817.0	195012.0	1984545.0
Sne-CTaw_058-Ex1-lcwgs.clmp.fp2_repr.R1	9039.0	10114.0	8547.0	8110.0	8021.0	8482.0	7869.0	8679.0	12661.0	43967.0	646565.0
Sne-CTaw_058-Ex1-lcwgs.clmp.fp2_repr.R2	9205.0	10203.0	8508.0	8122.0	8088.0	8578.0	8126.0	9485.0	15944.0	68585.0	617210.0
Sne-CTaw_060-Ex1-lcwgs.clmp.fp2_repr.R1	3853.0	4260.0	3645.0	3367.0	3343.0	3615.0	3334.0	3703.0	5691.0	20000.0	265894.0
Sne-CTaw_060-Ex1-lcwgs.clmp.fp2_repr.R2	3877.0	4217.0	3621.0	3375.0	3370.0	3583.0	3398.0	3921.0	6296.0	25992.0	259055.0
Sne-CTaw_062-Ex1-lcwgs.clmp.fp2_repr.R1	339028.0	385448.0	312655.0	288330.0	290593.0	313536.0	293123.0	316589.0	448415.0	1626351.0	30948441.0
Sne-CTaw_062-Ex1-lcwgs.clmp.fp2_repr.R2	348565.0	384622.0	312056.0	288965.0	292859.0	316416.0	307071.0	362574.0	642566.0	2956074.0	29350741.0
Sne-CTaw_063-Ex1-lcwgs.clmp.fp2_repr.R1	15330.0	16833.0	14378.0	13352.0	13643.0	14139.0	13291.0	14253.0	20093.0	65842.0	973452.0
Sne-CTaw_063-Ex1-lcwgs.clmp.fp2_repr.R2	15504.0	16874.0	14352.0	13398.0	13678.0	14176.0	13660.0	15466.0	24718.0	101320.0	931460.0
Sne-CTaw_064-Ex1-lcwgs.clmp.fp2_repr.R1	136375.0	150792.0	127403.0	119445.0	118749.0	126179.0	118852.0	128482.0	181283.0	640223.0	10245422.0
Sne-CTaw_064-Ex1-lcwgs.clmp.fp2_repr.R2	139178.0	150350.0	127535.0	119685.0	119513.0	127013.0	123574.0	144294.0	246379.0	1061167.0	9734517.0
Sne-CTaw_065-Ex1-lcwgs.clmp.fp2_repr.R1	61739.0	67241.0	57093.0	53789.0	53966.0	57112.0	54245.0	58329.0	85737.0	306964.0	4182921.0
Sne-CTaw_065-Ex1-lcwgs.clmp.fp2_repr.R2	61841.0	67358.0	57094.0	53795.0	54049.0	57260.0	54890.0	60489.0	91378.0	365687.0	4115295.0
Sne-CTaw_067-Ex1-lcwgs.clmp.fp2_repr.R1	146932.0	164704.0	132185.0	121308.0	121200.0	130709.0	122889.0	133801.0	192370.0	658395.0	11979076.0
Sne-CTaw_067-Ex1-lcwgs.clmp.fp2_repr.R2	148127.0	164435.0	132081.0	121461.0	121652.0	131204.0	125842.0	142504.0	223518.0	904301.0	11688444.0
Sne-CTaw_071-Ex1-lcwgs.clmp.fp2_repr.R1	49700.0	56848.0	44744.0	40882.0	41724.0	45488.0	42169.0	46635.0	69687.0	275754.0	5130186.0
Sne-CTaw_071-Ex1-lcwgs.clmp.fp2_repr.R2	51112.0	56811.0	44739.0	40903.0	42008.0	45994.0	44417.0	54359.0	101143.0	484584.0	4877747.0
Sne-CTaw_072-Ex1-lcwgs.clmp.fp2_repr.R1	182551.0	198175.0	171313.0	161426.0	160793.0	167589.0	159057.0	164402.0	208344.0	610191.0	10618367.0
Sne-CTaw_072-Ex1-lcwgs.clmp.fp2_repr.R2	185714.0	197520.0	171180.0	161608.0	161333.0	168333.0	162467.0	174792.0	248428.0	905647.0	10265186.0
Sne-CTaw_073-Ex1-lcwgs.clmp.fp2_repr.R1	18328.0	20359.0	16719.0	15943.0	15956.0	16802.0	15970.0	17395.0	26162.0	99602.0	1546157.0
Sne-CTaw_073-Ex1-lcwgs.clmp.fp2_repr.R2	18468.0	20373.0	16684.0	15932.0	16057.0	16938.0	16581.0	19377.0	34499.0	158848.0	1475636.0
Sne-CTaw_074-Ex1-lcwgs.clmp.fp2_repr.R1	60513.0	67525.0	55882.0	51825.0	52252.0	56323.0	52663.0	56322.0	80042.0	298709.0	5504989.0
Sne-CTaw_074-Ex1-lcwgs.clmp.fp2_repr.R2	61362.0	67812.0	55930.0	51907.0	52558.0	56890.0	54778.0	62851.0	109146.0	502296.0	5261515.0
Sne-CTaw_075-Ex1-lcwgs.clmp.fp2_repr.R1	8726.0	9522.0	8342.0	7987.0	7665.0	8124.0	7608.0	8065.0	11108.0	36553.0	508684.0
Sne-CTaw_075-Ex1-lcwgs.clmp.fp2_repr.R2	8911.0	9494.0	8270.0	8041.0	7627.0	8128.0	7778.0	8600.0	13470.0	52740.0	489325.0
Sne-CTaw_076-Ex1-lcwgs.clmp.fp2_repr.R1	389340.0	435268.0	359773.0	335996.0	337312.0	361896.0	339644.0	365040.0	514976.0	1816032.0	31422698.0
Sne-CTaw_076-Ex1-lcwgs.clmp.fp2_repr.R2	398549.0	434760.0	359846.0	336756.0	339822.0	364817.0	355683.0	417917.0	728589.0	3184010.0	29757226.0
Sne-CTaw_077-Ex1-lcwgs.clmp.fp2_repr.R1	290798.0	335383.0	263032.0	240433.0	241739.0	263224.0	245264.0	267369.0	384471.0	1419260.0	28255532.0
Sne-CTaw_077-Ex1-lcwgs.clmp.fp2_repr.R2	296671.0	334730.0	263055.0	240478.0	243354.0	264642.0	254576.0	295481.0	496343.0	2230692.0	27286483.0
Sne-CTaw_078-Ex1-lcwgs.clmp.fp2_repr.R1	45332.0	48920.0	42221.0	39961.0	40055.0	41708.0	39370.0	40899.0	54819.0	170394.0	2519451.0
Sne-CTaw_078-Ex1-lcwgs.clmp.fp2_repr.R2	45524.0	49119.0	42221.0	40005.0	40030.0	41893.0	39900.0	42351.0	59908.0	215147.0	2467032.0
Sne-CTaw_081-Ex1-lcwgs.clmp.fp2_repr.R1	32479.0	34744.0	30587.0	29596.0	29058.0	29764.0	28800.0	29636.0	38615.0	114553.0	1638373.0
Sne-CTaw_081-Ex1-lcwgs.clmp.fp2_repr.R2	32773.0	34879.0	30633.0	29534.0	29029.0	29933.0	29449.0	31463.0	45545.0	161169.0	1581798.0
Sne-CTaw_082-Ex1-lcwgs.clmp.fp2_repr.R1	137067.0	147735.0	133752.0	129197.0	129621.0	135151.0	128220.0	133996.0	173699.0	531617.0	8505337.0
