# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	28	16
-	131	281
-	86	516
-	111	373
-	206	26
-	172	100
-	46	229
-	85	494
-	33	48
-	189	48
-	55	238
-	200	35
-	174	91
-	186	63
-	96	491
-	36	88
-	160	129
-	81	498
-	56	250
-	201	36
-	118	346
-	123	317
-	137	238
-	44	133
-	57	247
-	256	4
-	173	76
-	40	113
-	38	95
-	175	85
-	53	227
-	193	58
-	171	108
-	54	189
-	166	92
-	112	360
-	163	119
-	165	102
-	72	457
-	52	203
-	146	186
-	134	227
-	60	332
-	209	28
-	129	249
-	68	431
-	34	60
-	202	26
-	196	40
-	228	12
-	241	9
-	207	26
-	185	55
-	187	56
-	49	181
-	150	163
-	63	355
-	42	147
-	162	121
-	208	28
-	149	176
-	41	121
-	82	461
-	170	78
-	195	49
-	239	7
-	156	154
-	203	35
-	161	136
-	210	26
-	184	63
-	45	191
-	227	22
-	215	20
-	169	94
-	197	33
-	214	21
-	37	85
-	157	135
-	152	154
-	198	32
-	32	40
-	177	76
-	211	19
-	178	71
-	47	178
-	158	141
-	167	109
-	164	121
-	31	15
-	194	37
-	154	148
-	30	29
-	217	19
-	216	22
-	221	22
-	234	10
-	27	12
-	192	49
-	212	27
-	219	25
-	223	16
-	254	2
-	222	16
-	237	2
-	230	8
-	204	31
-	229	14
-	190	47
-	220	16
-	240	5
-	224	9
-	226	7
-	180	65
-	258	2
-	199	31
-	35	57
-	213	21
-	29	14
-	26	8
-	246	5
-	205	26
-	235	8
-	242	5
-	225	11
-	249	5
-	236	9
-	245	5
-	231	8
-	233	13
-	218	18
-	244	11
-	252	5
-	253	5
-	238	6
-	25	3
-	247	8
-	232	6
-	250	5
-	248	3
-	257	2
-	255	2
-	259	2
-	243	2
-	260	1
