# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	83	553
-	77	531
-	158	153
-	161	170
-	90	528
-	122	428
-	76	508
-	99	533
-	56	168
-	54	158
-	97	520
-	47	103
-	86	575
-	41	52
-	63	294
-	129	339
-	124	379
-	108	477
-	121	394
-	165	116
-	133	284
-	123	388
-	101	504
-	118	407
-	46	90
-	127	370
-	125	320
-	93	509
-	132	321
-	224	28
-	85	525
-	157	168
-	137	271
-	197	51
-	111	446
-	151	212
-	196	57
-	64	322
-	109	439
-	55	149
-	175	108
-	117	419
-	181	105
-	166	141
-	193	61
-	190	62
-	155	189
-	74	499
-	134	271
-	120	389
-	126	356
-	140	257
-	49	109
-	87	564
-	149	180
-	170	141
-	98	496
-	192	86
-	114	413
-	115	409
-	130	307
-	100	537
-	180	103
-	116	394
-	105	502
-	178	103
-	95	492
-	68	417
-	135	296
-	146	230
-	65	380
-	185	106
-	234	20
-	62	266
-	104	519
-	159	159
-	187	88
-	228	17
-	188	78
-	154	179
-	136	271
-	164	120
-	173	110
-	233	22
-	203	41
-	37	30
-	59	215
-	52	124
-	53	125
-	169	100
-	160	137
-	174	119
-	189	77
-	153	183
-	112	445
-	199	51
-	163	132
-	183	100
-	119	424
-	172	105
-	44	69
-	61	241
-	60	215
-	219	35
-	209	30
-	240	15
-	51	114
-	40	48
-	216	15
-	247	12
-	152	180
-	194	53
-	167	125
-	182	82
-	241	11
-	171	115
-	179	101
-	211	35
-	191	60
-	230	24
-	250	15
-	220	25
-	208	47
-	36	29
-	29	6
-	42	78
-	45	87
-	202	37
-	201	45
-	147	226
-	30	18
-	232	25
-	215	22
-	235	21
-	213	25
-	236	22
-	245	15
-	204	54
-	48	91
-	225	16
-	212	26
-	38	35
-	229	23
-	248	15
-	218	32
-	198	51
-	33	14
-	176	93
-	206	43
-	195	52
-	210	23
-	259	6
-	231	20
-	43	64
-	249	10
-	39	54
-	256	10
-	32	16
-	226	13
-	253	11
-	217	30
-	251	9
-	205	30
-	258	8
-	227	21
-	34	19
-	35	22
-	239	14
-	214	30
-	254	12
-	28	5
-	207	33
-	223	33
-	31	13
-	242	12
-	243	13
-	257	3
-	222	25
-	244	11
-	237	14
-	238	11
-	252	8
-	27	5
-	255	5
-	26	5
-	25	2
-	246	3
