Sequence_Name	Extraction_ID
SoC0701911C	Sob-CPnd_019-Ex1-11C-lcwgs-1-T
SoC0704711D	Sob-CPnd_047-Ex1-11D-lcwgs-1-T
SoC0700911E	Sob-CPnd_009-Ex1-11E-lcwgs-1-T
SoC0705011F	Sob-CPnd_050-Ex1-11F-lcwgs-1-T
SoC0703311G	Sob-CPnd_033-Ex1-11G-lcwgs-1-T
SoC0702211H	Sob-CPnd_022-Ex1-11H-lcwgs-1-T
SoC0701012A	Sob-CPnd_010-Ex1-12A-lcwgs-1-T
SoC0700112B	Sob-CPnd_001-Ex1-12B-lcwgs-1-T
SoC0702412C	Sob-CPnd_024-Ex1-12C-lcwgs-1-T
SoC0700412D	Sob-CPnd_004-Ex1-12D-lcwgs-1-T
SoC0700212E	Sob-CPnd_002-Ex1-12E-lcwgs-1-T
SoC0702612F	Sob-CPnd_026-Ex1-12F-lcwgs-1-T
SoC0702112G	Sob-CPnd_021-Ex1-12G-lcwgs-1-T
SoC0704512H	Sob-CPnd_045-Ex1-12H-lcwgs-1-T
SoC0703701A	Sob-CPnd_037-Ex1-1A-lcwgs-1-T
SoC0704101B	Sob-CPnd_041-Ex1-1B-lcwgs-1-T
SoC0701201C	Sob-CPnd_012-Ex1-1C-lcwgs-1-T
SoC0701301D	Sob-CPnd_013-Ex1-1D-lcwgs-1-T
SoC0701501E	Sob-CPnd_015-Ex1-1E-lcwgs-1-T
SoC0703801F	Sob-CPnd_038-Ex1-1F-lcwgs-1-T
SoC0703901G	Sob-CPnd_039-Ex1-1G-lcwgs-1-T
SoC0704201H	Sob-CPnd_042-Ex1-1H-lcwgs-1-T
SoC0704902A	Sob-CPnd_049-Ex1-2A-lcwgs-1-T
SoC0702802B	Sob-CPnd_028-Ex1-2B-lcwgs-1-T
SoC0703202C	Sob-CPnd_032-Ex1-2C-lcwgs-1-T
SoC0700302D	Sob-CPnd_003-Ex1-2D-lcwgs-1-T
SoC0905802E	Sob-CPnd_058-Ex1-2E-lcwgs-1-T
SoC0907702F	Sob-CPnd_077-Ex1-2F-lcwgs-1-T
SoC0907102G	Sob-CPnd_071-Ex1-2G-lcwgs-1-T
SoC0907802H	Sob-CPnd_078-Ex1-2H-lcwgs-1-T
SoC0908603A	Sob-CPnd_086-Ex1-3A-lcwgs-1-T
SoC0905703B	Sob-CPnd_057-Ex1-3B-lcwgs-1-T
SoC0905903C	Sob-CPnd_059-Ex1-3C-lcwgs-1-T
SoC0908703D	Sob-CPnd_087-Ex1-3D-lcwgs-1-T
SoC0908303E	Sob-CPnd_083-Ex1-3E-lcwgs-1-T
SoC0906203F	Sob-CPnd_062-Ex1-3F-lcwgs-1-T
SoC0909003G	Sob-CPnd_090-Ex1-3G-lcwgs-1-T
SoC0909203H	Sob-CPnd_092-Ex1-3H-lcwgs-1-T
SoC0701104A	Sob-CPnd_011-Ex1-4A-lcwgs-1-T
SoC0905504B	Sob-CPnd_055-Ex1-4B-lcwgs-1-T
SoC0908904C	Sob-CPnd_089-Ex1-4C-lcwgs-1-T
SoC0908804D	Sob-CPnd_088-Ex1-4D-lcwgs-1-T
SoC0905104E	Sob-CPnd_051-Ex1-4E-lcwgs-1-T
SoC0905304F	Sob-CPnd_053-Ex1-4F-lcwgs-1-T
SoC0905604G	Sob-CPnd_056-Ex1-4G-lcwgs-1-T
SoC0905204H	Sob-CPnd_052-Ex1-4H-lcwgs-1-T
